title,description,address,location-name,price,type,featured_image,photos,amenities,url
La March Assisted Living,"La March Assisted Living is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","1615 East Le Marche Avenue, Phoenix, AZ 85022",Phoenix,2750.0,"Assisted Living, Board and Care Home","""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=1615 East Le Marche Avenue,Phoenix,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/la-march-assisted-living
Alpha Assisted Living,"At Alpha Assisted Living, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","18802 North 38Th Street, Phoenix, AZ 85050",Phoenix,2750.0,Assisted Living,"""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=18802 North 38Th Street,Phoenix,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/alpha-assisted-living
Alexandria,"Alexandria is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Here, community and compassion go hand in hand.","18610 North 30Th Place, Phoenix, AZ 85050",Phoenix,2750.0,"Assisted Living, Board and Care Home","""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=18610 North 30Th Place,Phoenix,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/alexandria
Tatum Glen Assisted Living Home,"At Tatum Glen Assisted Living Home, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.","3720 East Utopia Road, Phoenix, AZ 85050",Phoenix,2750.0,"Assisted Living, Board and Care Home","""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=3720 East Utopia Road,Phoenix,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/tatum-glen-assisted-living-home
Adams House Wickieup,"At Adams House Wickieup, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Here, community and compassion go hand in hand.","3449 East Wickieup Lane, Phoenix, AZ 85050",Phoenix,2750.0,"Assisted Living, Board and Care Home","""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=3449 East Wickieup Lane,Phoenix,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/adams-house-wickieup
Avista Senior Living Payson,"Avista Senior Living Payson is a welcoming place for older adults to feel at home. Amenities include air conditioning, all day dining, allergy-sensitive, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.","806 West Longhorn Road, Payson, AZ 85541",Payson,5300.0,Assisted Living,https://d354o3y6yz93dt.cloudfront.net/images/1200x/d18f202034fb0219db609a9f3f3aab196fbcc2d5/powell-placepowell-place-5-livingroom.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/d18f202034fb0219db609a9f3f3aab196fbcc2d5/powell-placepowell-place-2-courtyard.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/d18f202034fb0219db609a9f3f3aab196fbcc2d5/powell-placepowell-place-6-common.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/d18f202034fb0219db609a9f3f3aab196fbcc2d5/powell-placepowell-place-6b-common.jpg","air conditioning, all day dining, allergy-sensitive, arts room, barber / salon, cable tv, community-sponsored activities, continuing learning experience, day trips, diabetes diet, dining room, emergency alert system, faith based, fitness programs, furnished, garden, grill, housekeeping, kitchenette, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, music programs, resident-run activities, restaurant-style dining, special dietary restrictions, telephone, transportation & parking, vegetarian, volunteer program, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/payson/avista-senior-living-payson
Houston Creek Assisted Living,"At Houston Creek Assisted Living, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","210 South Houston Creek Circle, Payson, AZ 85541",Payson,4030.0,"Assisted Living, Board and Care Home",https://d354o3y6yz93dt.cloudfront.net/images/1200x/ef227f6eb1b5534fabf6810204c4311e041f9f0d/houston-creek-assisted-living-llc-front-2.jpeg,https://d354o3y6yz93dt.cloudfront.net/images/1200x/ef227f6eb1b5534fabf6810204c4311e041f9f0d/houston-creek-assisted-living-llc-front-1_sly_high_res_.jpeg,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/payson/houston-creek-assisted-living-llc
Ordinary Lifestyles,"Ordinary Lifestyles is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","401 North Laredo Lane, Payson, AZ 85541",Payson,4200.0,"Assisted Living, Board and Care Home","""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=401 North Laredo Lane,Payson,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/payson/ordinary-lifestyles
Payson Care Center,"Payson Care Center creates a space where seniors can feel secure and cared for. Amenities include accepted financial services, activity room, air conditioning, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.","107 East Lone Pine Drive, Safford, AZ 85541",Safford,,"Assisted Living, Nursing Home","""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=107 East Lone Pine Drive,Safford,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"accepted financial services, activity room, air conditioning, all day dining, allergy-sensitive, arts room, business room, cable tv, community-sponsored activities, concierge, diabetes diet, dining room, emergency alert system, family support services, fitness programs, fitness room, furnished, game room, garden, housekeeping, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, telephone, transportation & parking, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/safford/payson-care-center
Rim Country Health & Retirement Community,"At Rim Country Health & Retirement Community, residents find a supportive environment that puts well-being first. Amenities include accepted financial services, activity room, air conditioning, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","807 West Longhorn Road, Globe, AZ 85541",Globe,,"Assisted Living, Nursing Home","""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=807 West Longhorn Road,Globe,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"accepted financial services, activity room, air conditioning, all day dining, allergy-sensitive, arts room, business room, cable tv, community-sponsored activities, concierge, diabetes diet, dining room, emergency alert system, family support services, fitness programs, fitness room, furnished, game room, garden, housekeeping, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, telephone, transportation & parking, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/globe/rim-country-health-retirement-community
Granite Gate Senior Living,"Granite Gate Senior Living offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include activity room, air conditioning, all day dining, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.","3850 North US Highway 89, Prescott, AZ 86301",Prescott,2900.0,"Assisted Living, Memory Care",https://d354o3y6yz93dt.cloudfront.net/images/1200x/424f09f375901b0538be7f47d45ebdd180b64462/granite-gate-slideshow13-1000x667.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/f2ce506b65bfeb539dade05dfcea67ddea7f425b/granite-gate-slideshow06-1000x667.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/67eba5fd5b559d955c0915e69dae4f3b4b2e3ad0/granite-gate-slideshow01-1000x667.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/b99c4faf24561ee095e6fb8b89094db6ab6361a6/granite-gate-slideshow02-1000x667.jpg","activity room, air conditioning, all day dining, allergy-sensitive, arts room, bistro, business room, cable tv, community-sponsored activities, concierge, continuing learning experience, day trips, diabetes diet, dining room, emergency alert system, faith based, family support services, fireplace, fitness programs, fitness room, furnished, game room, garden, grill, housekeeping, international cuisine, kitchenette, kosher meals, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, telephone, transportation & parking, vegetarian, volunteer program, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/prescott/granite-gate-senior-living
Las Fuentes Resort Village,"Las Fuentes Resort Village creates a space where seniors can feel secure and cared for. Amenities include activity room, air conditioning, all day dining, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.","1035 Scott Drive, Prescott, AZ 86301",Prescott,5500.0,"Assisted Living, Memory Care, Independent Living",https://d354o3y6yz93dt.cloudfront.net/images/1200x/a1ddedda54e0b622bcb4fc4c2aa536228db3bcab/las-fuentes-resort-villagelas-fuentes-resort-village-1-exterior-10.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/d854280453c414bc63137d745e6cef74/LasFuentesResortVillage_Photos_30_Seniorly.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/d854280453c414bc63137d745e6cef74/LasFuentesResortVillage_Photos_27_Seniorly.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/a1ddedda54e0b622bcb4fc4c2aa536228db3bcab/las-fuentes-resort-villagelas-fuentes-resort-village-1-exterior-9.jpg","activity room, air conditioning, all day dining, allergy-sensitive, arts room, barber / salon, business room, cable tv, community-sponsored activities, concierge, diabetes diet, dining room, emergency alert system, faith based, family support services, fitness programs, fitness room, furnished, game room, garden, housekeeping, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, pet-friendly, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, telephone, transportation & parking, vegetarian, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/prescott/las-fuentes-resort-village
Arizona Pioneers' Home,"Arizona Pioneers' Home is a thoughtfully designed residence focused on quality living for seniors. Amenities include accepted financial services, activity room, air conditioning, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","300 South Mccormick Street, Prescott, AZ 86303",Prescott,,"Assisted Living, Independent Living, Nursing Home",https://d354o3y6yz93dt.cloudfront.net/images/1200x/74960dabff9b1109a6cbb66ad950c0dd1367fd26/arizona-pioneers-home_01.jpg,,"accepted financial services, activity room, air conditioning, all day dining, allergy-sensitive, arts room, business room, cable tv, community-sponsored activities, concierge, diabetes diet, dining room, emergency alert system, family support services, fitness programs, fitness room, furnished, game room, garden, housekeeping, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, telephone, transportation & parking, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/prescott/arizona-pioneers-home
Willow Wind Residence,"Willow Wind Residence is a thoughtfully designed residence focused on quality living for seniors. Amenities include activity room, air conditioning, all day dining, offering convenience and ease. Here, community and compassion go hand in hand.","3191 Aster Drive, Prescott, AZ 86305",Prescott,5040.0,Assisted Living,https://d354o3y6yz93dt.cloudfront.net/images/1200x/051b30fac177c1fe62d8dce675a3e6b5/willowWindResidence_Photos_05_Seniorly.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/051b30fac177c1fe62d8dce675a3e6b5/willowWindResidence_Photos_01_Seniorly.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/051b30fac177c1fe62d8dce675a3e6b5/willowWindResidence_Photos_03_Seniorly.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/051b30fac177c1fe62d8dce675a3e6b5/willowWindResidence_Photos_04_Seniorly.jpg","activity room, air conditioning, all day dining, allergy-sensitive, arts room, business room, cable tv, community-sponsored activities, concierge, diabetes diet, dining room, emergency alert system, family support services, fitness programs, fitness room, furnished, game room, garden, housekeeping, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, telephone, transportation & parking, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/prescott/willow-wind-residence
Boulder Gardens Assisted Living,"At Boulder Gardens Assisted Living, residents find a supportive environment that puts well-being first. Amenities include activity room, air conditioning, all day dining, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.","860 Dougherty Street, Prescott, AZ 86305",Prescott,5570.0,Assisted Living,https://d354o3y6yz93dt.cloudfront.net/images/1200x/2b6066a6684a66cc39aff30d03ad9e98/BoulderGardensAssistedLiving_Photos_05_Seniorly.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/2b6066a6684a66cc39aff30d03ad9e98/BoulderGardensAssistedLiving_Photos_06_Seniorly.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/2b6066a6684a66cc39aff30d03ad9e98/BoulderGardensAssistedLiving_Photos_03_Seniorly.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/2b6066a6684a66cc39aff30d03ad9e98/BoulderGardensAssistedLiving_Photos_04_Seniorly.jpg","activity room, air conditioning, all day dining, allergy-sensitive, arts room, business room, cable tv, community-sponsored activities, concierge, diabetes diet, dining room, emergency alert system, family support services, fitness programs, fitness room, furnished, game room, garden, housekeeping, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, telephone, transportation & parking, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/prescott/boulder-gardens-assisted-living
Avista Senior Living Prescott,"Avista Senior Living Prescott is a welcoming place for older adults to feel at home. Amenities include activity room, air conditioning, all day dining, offering convenience and ease. Here, community and compassion go hand in hand.","211 East Bradshaw Drive, Prescott, AZ 86303",Prescott,4328.0,Assisted Living,https://d354o3y6yz93dt.cloudfront.net/images/1200x/73fd8885f04373c08d1848aac806aa98/BrookdalePrescott_Photos_03_Seniorly.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/73fd8885f04373c08d1848aac806aa98/BrookdalePrescott_Photos_01_Seniorly.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/73fd8885f04373c08d1848aac806aa98/BrookdalePrescott_Photos_02_Seniorly.jpg","activity room, air conditioning, all day dining, allergy-sensitive, arts room, business room, cable tv, community-sponsored activities, concierge, diabetes diet, dining room, emergency alert system, family support services, fitness programs, fitness room, furnished, game room, garden, housekeeping, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, telephone, transportation & parking, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/prescott/avista-senior-living-prescott
Highgate at Prescott Lakes,"Highgate at Prescott Lakes is a thoughtfully designed residence focused on quality living for seniors. Amenities include activity room, air conditioning, all day dining, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","1600 Petroglyph Pointe Drive, Prescott, AZ 86301",Prescott,5580.0,"Assisted Living, Memory Care",https://d354o3y6yz93dt.cloudfront.net/images/1200x/ec90e448c18c13c84fe753f186a53129/HighgateSeniorLivingOfPrescottLakes_Photos_06_Seniorly.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/ec90e448c18c13c84fe753f186a53129/HighgateSeniorLivingOfPrescottLakes_Photos_03_Seniorly.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/ec90e448c18c13c84fe753f186a53129/HighgateSeniorLivingOfPrescottLakes_Photos_04_Seniorly.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/ec90e448c18c13c84fe753f186a53129/HighgateSeniorLivingOfPrescottLakes_Photos_05_Seniorly.jpg","activity room, air conditioning, all day dining, allergy-sensitive, arts room, barber / salon, business room, cable tv, community-sponsored activities, concierge, diabetes diet, dining room, emergency alert system, faith based, family support services, fitness programs, fitness room, furnished, game room, garden, housekeeping, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, telephone, transportation & parking, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/prescott/highgate-at-prescott-lakes
Pineview Adult Care Home,"Pineview Adult Care Home is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","1115 Dixon Drive, Prescott, AZ 86303",Prescott,4780.0,"Assisted Living, Board and Care Home",https://d354o3y6yz93dt.cloudfront.net/images/1200x/d8488b01d43a43fc6dd8b22ac0f32c69b5e20807/pineview-adult-care-home-front-1_sly_high_res_.jpg,,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/prescott/pineview-adult-care-home
Rolling Hills Manor,"At Rolling Hills Manor, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.","1949 Boardwalk Avenue, Prescott, AZ 86301",Prescott,4540.0,"Assisted Living, Board and Care Home",https://d354o3y6yz93dt.cloudfront.net/images/1200x/d9aabe52434ec8becfa64bcba6573ecbf206b953/rolling-hills-manor-front-1.jpg,,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/prescott/rolling-hills-manor
Evergreen Village Prescott,"At Evergreen Village Prescott, residents find a supportive environment that puts well-being first. Amenities include activity room, air conditioning, all day dining, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.","211 Bradshaw Drive, Prescott, AZ 86303",Prescott,5640.0,"Assisted Living, Independent Living",https://d354o3y6yz93dt.cloudfront.net/images/1200x/7bf7d314e569229e37f0a85d663b2f228cbdbd5a/prescott%20outside.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/7b3be91b0d5e6c6c2d68681636f41e8b5037c27e/prescott%20inside.webp, https://d354o3y6yz93dt.cloudfront.net/images/1200x/2d56e1688912f4a428a35fd6d535b7f3051dd53a/prescott%20parking%20lot.jpg","activity room, air conditioning, all day dining, allergy-sensitive, arts room, business room, cable tv, community-sponsored activities, concierge, diabetes diet, dining room, emergency alert system, family support services, fitness programs, fitness room, furnished, game room, garden, housekeeping, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, transportation & parking, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/prescott/evergreen-village-prescott
Margaret T Morris Center,"Margaret T Morris Center offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include activity room, air conditioning, all day dining, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.","878 Sunset Avenue, Prescott, AZ 86305",Prescott,5080.0,"Assisted Living, Memory Care","""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=878 Sunset Avenue,Prescott,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"activity room, air conditioning, all day dining, allergy-sensitive, arts room, business room, cable tv, community-sponsored activities, concierge, diabetes diet, dining room, emergency alert system, family support services, fitness programs, fitness room, furnished, game room, garden, housekeeping, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, telephone, transportation & parking, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/prescott/margaret-t-morris-center
Good Samaritan Society - Prescott Village,"Good Samaritan Society - Prescott Village creates a space where seniors can feel secure and cared for. Amenities include accepted financial services, activity room, air conditioning, offering convenience and ease. Here, community and compassion go hand in hand.","1030 Scott Drive, Prescott, AZ 86301",Prescott,,"Assisted Living, Nursing Home","""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=1030 Scott Drive,Prescott,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"accepted financial services, activity room, air conditioning, all day dining, allergy-sensitive, arts room, business room, cable tv, community-sponsored activities, concierge, diabetes diet, dining room, emergency alert system, family support services, fitness programs, fitness room, furnished, game room, garden, housekeeping, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, telephone, transportation & parking, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/prescott/good-samaritan-society-prescott-village
Prescott Nursing And Rehabilitation Center,"Prescott Nursing And Rehabilitation Center offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include accepted financial services, activity room, air conditioning, offering convenience and ease. Here, community and compassion go hand in hand.","864 Dougherty Street, Prescott, AZ 86305",Prescott,,"Assisted Living, Nursing Home","""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=864 Dougherty Street,Prescott,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"accepted financial services, activity room, air conditioning, all day dining, allergy-sensitive, arts room, business room, cable tv, community-sponsored activities, concierge, diabetes diet, dining room, emergency alert system, family support services, fitness programs, fitness room, furnished, game room, garden, housekeeping, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, telephone, transportation & parking, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/prescott/prescott-nursing-and-rehabilitation-center
Mountain View Manor,"At Mountain View Manor, residents find a supportive environment that puts well-being first. Amenities include accepted financial services, activity room, air conditioning, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","1045 Sandretto Drive, Prescott, AZ 86305",Prescott,,"Assisted Living, Nursing Home","""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=1045 Sandretto Drive,Prescott,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"accepted financial services, activity room, air conditioning, all day dining, allergy-sensitive, arts room, business room, cable tv, community-sponsored activities, concierge, diabetes diet, dining room, emergency alert system, family support services, fitness programs, fitness room, furnished, game room, garden, housekeeping, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, telephone, transportation & parking, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/prescott/mountain-view-manor
Pleasant Valley Care Home,"At Pleasant Valley Care Home, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","2955 Pleasant Valley Drive, Prescott, AZ 86305",Prescott,4520.0,"Assisted Living, Board and Care Home","""https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=2955 Pleasant Valley Drive,Prescott,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true""",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/prescott/pleasant-valley-care-home
