title,description,address,location-name,price,type,featured_image,photos,amenities,url
Desert Haven Care Center,"Desert Haven Care Center is a thoughtfully designed residence focused on quality living for seniors. Amenities include accepted financial services, activity room, air conditioning, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","2645 East Thomas Road, Surprise, Az 85016",Surprise,,"Assisted Living Home, Nursing Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=2645 East Thomas Road,Surprise,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"accepted financial services, activity room, air conditioning, all day dining, allergy-sensitive, arts room, business room, cable tv, community-sponsored activities, concierge, diabetes diet, dining room, emergency alert system, family support services, fitness programs, fitness room, furnished, game room, garden, housekeeping, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, telephone, transportation & parking, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/surprise/desert-haven-care-center
Ridgecrest Healthcare,"Ridgecrest Healthcare is a welcoming place for older adults to feel at home. Amenities include accepted financial services, activity room, air conditioning, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","16640 North 38Th Street, Winslow, Az 85032",Winslow,,"Assisted Living Home, Nursing Home",,,"accepted financial services, activity room, air conditioning, all day dining, allergy-sensitive, arts room, business room, cable tv, community-sponsored activities, concierge, diabetes diet, dining room, emergency alert system, family support services, fitness programs, fitness room, furnished, game room, garden, housekeeping, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, telephone, transportation & parking, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/winslow/ridgecrest-healthcare
Danila Care Home,"Danila Care Home creates a space where seniors can feel secure and cared for. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Here, community and compassion go hand in hand.","16033 North 17Th Place, Phoenix, Az 85022",Phoenix,2750,Assisted Living Home,"https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=16033 North 17th Place,Phoenix,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/danila-care-home
Prats Care Home 1,"Prats Care Home 1 offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","13401 North 30Th Street, Phoenix, Az 85032",Phoenix,2750,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=13401 North 30Th Street,Phoenix,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/prats-care-home-1
The Plaza Assisted Living Of Scottsdale,"The Plaza Assisted Living Of Scottsdale offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.","8501 East Plaza Avenue, Scottsdale, Az 85250",Scottsdale,3110,Assisted Living Home,"https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=8501 East Plaza Avenue,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/the-plaza-assisted-living-of-scottsdale
Hazelwood Manor Assisted Living,"Hazelwood Manor Assisted Living is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","8319 East Hazelwood, Scottsdale, Az 85251",Scottsdale,3110,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=8319 East Hazelwood,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/hazelwood-manor-assisted-living
Opco 68,"Opco 68 creates a space where seniors can feel secure and cared for. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.","12802 North 68Th Street, Scottsdale, Az 85254",Scottsdale,3110,Assisted Living Home,"https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=12802 North 68Th Street,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/opco-68
Bethesda At Maravilla Ii,"Bethesda At Maravilla II offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","6008 East Hartford Avenue, Scottsdale, Az 85254",Scottsdale,3110,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=6008 East Hartford Avenue,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/bethesda-at-maravilla-ii
Caremeridian Ludlow,"Caremeridian Ludlow is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.","6512 East Ludlow Drive, Scottsdale, Az 85254",Scottsdale,3110,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=6512 East Ludlow Drive,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/caremeridian-ludlow
Scottsdale Adult Care Home,"Scottsdale Adult Care Home offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.","6943 East Ludlow Drive, Scottsdale, Az 85254",Scottsdale,3110,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=6943 East Ludlow Drive,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/scottsdale-adult-care-home
Intouch Assisted Living Memory Care,"At INtouch Assisted Living & Memory Care, residents find a supportive environment that puts well-being first. Amenities include air conditioning, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","4350 East Saint John Road, Pheonix, Az 85032",Pheonix,2700,Assisted Living Home,https://d354o3y6yz93dt.cloudfront.net/images/1200x/76c3ba261ec4583d87f04e1c1116e240ab2e5806/3C651F61-DB42-4449-B888-5883DA9092B3.jpeg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/cf9db43bf8e325fb77d7bb95a97147379d4a6251/BF59DE53-30D5-4261-8466-B3EA14AB4BE5.jpeg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/a2333efa2c6b5f44adeac27be4e5bf646fb5e2da/82DC13C7-2CFF-4F56-BF28-D7CBED513C06.jpeg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/a507bfe1a48b5cf66337ddfad54a7837e8df9518/7E7A0011-A562-4F80-9BDE-ED3C99024A1E.jpeg","air conditioning, allergy-sensitive, community-sponsored activities, continuing learning experience, diabetes diet, dining room, emergency alert system, family support services, furnished, game room, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, menu highlights, move-in coordination, movie nights, preventive screenings, resident-run activities, same-day assessments, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/pheonix/intouch-assisted-living-memory-care
Caring For Loved Ones Ii,"Caring For Loved Ones II is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","14810 North 52Nd Street, Scottsdale, Az 85254",Scottsdale,3110,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=14810 North 52Nd Street,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/caring-for-loved-ones-ii
24 Hr Home,"24 Hr Home is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","5447 East Beck Lane, Scottsdale, Az 85254",Scottsdale,3110,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=5447 East Beck Lane,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/24-hr-home-llc
Emerald Bay Senior Living,"At Emerald Bay Senior Living, residents find a supportive environment that puts well-being first. Amenities include allergy-sensitive, community-sponsored activities, diabetes diet, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","4102 East Greenway Road, Phoenix, Az 85032",Phoenix,2750,Assisted Living Home,https://d354o3y6yz93dt.cloudfront.net/images/1200x/3c77f0a96a81ee50105fbbaa73088b78a188918d/emerald.jfif,,"allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, game room, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions",https://www.seniorly.com/assisted-living/arizona/phoenix/emerald-bay-senior-living
Senior Paradise Living,"Senior Paradise Living creates a space where seniors can feel secure and cared for. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Here, community and compassion go hand in hand.","5045 East Paradise Lane, Scottsdale, Az 85254",Scottsdale,3110,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=5045 East Paradise Lane,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/senior-paradise-living
Arabian Views Assisted Living One,"Arabian Views Assisted Living One is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","5501 East Woodridge Drive, Scottsdale, Az 85254",Scottsdale,3110,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=5501 East Woodridge Drive,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/arabian-views-assisted-living-one
At Home In Shea,"At HOME in Shea is a welcoming place for older adults to feel at home. Amenities include allergy-sensitive, community-sponsored activities, diabetes diet, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","2901 East North Lane, Phoenix, Az 85028",Phoenix,2750,Assisted Living Home,"https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=2901 East North Lane,Phoenix,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, game room, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/at-home-in-shea
Tatum Quality Care Assisted Living,"Tatum Quality Care Assisted Living is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","4558 East Libby Street, Phoenix, Az 85032",Phoenix,2750,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=4558 East Libby Street,Phoenix,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/tatum-quality-care-assisted-living-home
Biltmore Care Home 2,"Biltmore Care Home 2 is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.","17442 North 28Th Street, Phoenix, Az 85032",Phoenix,2750,Assisted Living Home,"https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=17442 North 28Th Street,Phoenix,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/biltmore-care-home-2
Soft Touch Assisted Living,"At Soft Touch Assisted Living, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.","3569 East Utopia Road, Phoenix, Az 85050",Phoenix,2750,Assisted Living Home,"https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=3569 East Utopia Road,Phoenix,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/soft-touch-assisted-living
Monterey Geriatric Care,"Monterey Geriatric Care offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.","8331 East Monterey Way, Scottsdale, Az 85251",Scottsdale,3110,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=8331 East Monterey Way,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/monterey-geriatric-care
Royal Palms I Assisted Living,"At Royal Palms I Assisted Living, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.","7366 East Paradise Drive, Scottsdale, Az 85260",Scottsdale,3110,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=7366 East Paradise Drive,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/royal-palms-i-assisted-living
Paradise Valley Assisted Living,"At Paradise Valley Assisted Living, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.","5108 East Wethersfield Road, Scottsdale, Az 85254",Scottsdale,3110,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=5108 East Wethersfield Road,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/paradise-valley-assisted-living
Sv Assisted Living 2,"SV Assisted Living 2 creates a space where seniors can feel secure and cared for. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","7308 East Virginia Avenue, Scottsdale, Az 85257",Scottsdale,3110,Assisted Living Home,"https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=7308 East Virginia Avenue,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/sv-assisted-living-home-2
Lianns Homes 5,"At Liann's Homes 5, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.","7021 North 79Th Place, Scottsdale, Az 85258",Scottsdale,3110,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=7021 North 79Th Place,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/liann-s-homes-5
Bella Vita Residential Assisted Living,"Bella Vita Residential Assisted Living is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.","4511 East Cholla Street, Phoenix, Az 85028",Phoenix,2750,Assisted Living Home,"https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=4511 East Cholla Street,Phoenix,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/bella-vita-residential-assisted-living
Country Manor Assisted Living Center,"Country Manor Assisted Living Center creates a space where seniors can feel secure and cared for. Amenities include all day dining, allergy-sensitive, arts room, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","2815 North 48Th Street, Phoenix, Az 85008",Phoenix,2940,Assisted Living Home,"https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=2815 North 48Th Street,Phoenix,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, arts room, barber / salon, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, resident-run activities, restaurant-style dining, special dietary restrictions, telephone, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/country-manor-assisted-living-center-llc
Scottsdale Casa De Paradise,"Scottsdale Casa De Paradise offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Here, community and compassion go hand in hand.","7125 East Paradise Drive, Scottsdale, Az 85254",Scottsdale,3110,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=7125 East Paradise Drive,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/scottsdale-casa-de-paradise
Sunnyhill Adult Care Home Ii,"Sunnyhill Adult Care Home II is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.","7311 East Sunnyside Drive, Scottsdale, Az 85260",Scottsdale,3110,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=7311 East Sunnyside Drive,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/sunnyhill-adult-care-home-ii
Desert Springs Scottsdale South,"Desert Springs Scottsdale South offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","5529 East Bloomfield Road, Scottsdale, Az 85254",Scottsdale,3110,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=5529 East Bloomfield Road,Scottsdale,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/scottsdale/desert-springs-scottsdale-south
Gayles Manor East,"Gayle's Manor East creates a space where seniors can feel secure and cared for. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","4812 East Osborn Road, Phoenix, Az 85018",Phoenix,2750,"Assisted Living Home, Board And Care Home","https://maps.googleapis.com/maps/api/streetview?size=1279x680&location=4812 East Osborn Road,Phoenix,AZ&fov=80&heading=70&pitch=0&key=AIzaSyBbN8J_ogumAythgDCzwXzbuIn6qP-w0fM&return_error_code=true",,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/gayle-s-manor-east-llc
