ID,Title,Address,Website,Source,Seniorly_URL,Senior_Place_URL,Phone,Normalized_Address
10048,Tucson Place Assisted Living Memory Care,"5660 North Kolb Road, Tucson, Az 85750",https://app.seniorplace.com/communities/show/987c4159-5a84-4ed0-bd84-654a46f5d827,seniorplace,,field_68af89a6f8692,,5660 n kolb rd tucson az 85750
10931,Tucson Place At Ventana Canyon,"5660 North Kolb Road, Tucson, Az 85750",https://www.seniorly.com/assisted-living/arizona/tucson/tucson-place-at-ventana-canyon,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/tucson-place-at-ventana-canyon,field_68af89a6f8692,,5660 n kolb rd tucson az 85750
8227,Inspirations Of River Center,"5665 East River Road, Tucson, Az 85750",https://app.seniorplace.com/communities/show/a02921e9-30d9-4261-b8cb-3eb6bc474cb5,seniorplace,,field_68af89a6f8692,,5665 e river rd tucson az 85750
10928,Inspirations Of River Centre,"5665 East River Road, Tucson, Az 85750",https://www.seniorly.com/assisted-living/arizona/tucson/inspirations-of-river-centre,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/inspirations-of-river-centre,field_68af89a6f8692,,5665 e river rd tucson az 85750
6883,Amore Villa Assisted Living,"5700 West Park Avenue, Chandler, Az 85226",https://app.seniorplace.com/communities/show/f9c05331-4480-4730-b166-bef29373a381,seniorplace,,field_68af89a6f8692,,5700 w park ave chandler az 85226
10453,Desert Stream Assisted Living 2,"5700 West Park Avenue, Chandler, Az 85226",https://www.seniorly.com/assisted-living/arizona/chandler/desert-stream-assisted-living-home-2,seniorly,https://www.seniorly.com/assisted-living/arizona/chandler/desert-stream-assisted-living-home-2,field_68af89a6f8692,,5700 w park ave chandler az 85226
7218,Caring For Loved Ones,"5718 East Sharon Drive, Scottsdale, Az 85254",https://app.seniorplace.com/communities/show/80c63811-6d10-4fe7-9807-d0e571eb5d89,seniorplace,,field_68af89a6f8692,,5718 e sharon dr scottsdale az 85254
10417,Caring For Loved Ones Assisted Living,"5718 East Sharon Drive, Scottsdale, Az 85254",https://www.seniorly.com/assisted-living/arizona/scottsdale/caring-for-loved-ones-assisted-living,seniorly,https://www.seniorly.com/assisted-living/arizona/scottsdale/caring-for-loved-ones-assisted-living,field_68af89a6f8692,,5718 e sharon dr scottsdale az 85254
12705,Castle Rock Assisted Living At Eveningsong,"572 Eveningsong Drive, Castle Rock,, Co 80104",https://app.seniorplace.com/communities/show/4c78dcd3-5439-4fc9-8ef1-5ded9956a390,seniorplace,,field_68af89a6f8692,,572 eveningsong dr castle rock co 80104
12706,Castle Rock Assisted Living At Eveningsong,"572 Eveningsong Drive, Castle Rock, Co 80104",https://app.seniorplace.com/communities/show/0a64319b-b8c0-47c4-82ca-cc13eb91f8f4,seniorplace,,field_68af89a6f8692,,572 eveningsong dr castle rock co 80104
13896,Morningstar Of Boise,"5850 North Five Mile Road, Boise, Id 83713",https://app.seniorplace.com/communities/show/df9f7bfa-c6f8-4f2d-a7b2-45fe986e80fa,seniorplace,,field_68af89a6f8692,,5850 n five mile rd boise id 83713
13909,Morninstar Senior Living Of Boise,"5850 N Five Mile Road, Boise, Id 83713",https://app.seniorplace.com/communities/show/92447599-14d5-4c69-9bbb-da6df157c551,seniorplace,,field_68af89a6f8692,,5850 n five mile rd boise id 83713
14250,Rose Of Sharon,"5853 S Sherman Way, Centennial, Co 80121",https://app.seniorplace.com/communities/show/f2c46d0a-8f56-4b77-b650-620101a3e6ae,seniorplace,,field_68af89a6f8692,,5853 s sherman way centennial co 80121
14251,Rose Of Sharon,"5853 South Sherman Way, Centennial, Co 80121",https://app.seniorplace.com/communities/show/fcf89b5f-8af5-4d52-9b88-1fbb77845cfc,seniorplace,,field_68af89a6f8692,,5853 s sherman way centennial co 80121
14265,Rose Of Sharon Assisted Living Centennial,"5853 South Sherman Way, Centennial, Co 80121",https://app.seniorplace.com/communities/show/35cb5cd8-2c73-40bc-a97c-8c0ac1c5de53,seniorplace,,field_68af89a6f8692,,5853 s sherman way centennial co 80121
6914,Annies Loving Care,"5929 West Greenbriar Drive, Glendale, Az 85308",https://app.seniorplace.com/communities/show/aac7c70d-ac20-4618-923a-63b2b6faf17c,seniorplace,,field_68af89a6f8692,,5929 w greenbriar dr glendale az 85308
10716,Corinas Love And Care,"5929 West Greenbriar Drive, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/corina-s-love-and-care,seniorly,https://www.seniorly.com/assisted-living/arizona/glendale/corina-s-love-and-care,field_68af89a6f8692,,5929 w greenbriar dr glendale az 85308
6760,Abes Touching Hearts Al,"5940 West Villa Theresa Drive, Glendale, Az 85308",https://app.seniorplace.com/communities/show/299c3436-dd78-42e4-9c31-2274424deae8,seniorplace,,field_68af89a6f8692,,5940 w villa theresa dr glendale az 85308
10756,Liia Adult Care Home,"5940 West Villa Theresa Drive, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/liia-adult-care-home,seniorly,https://www.seniorly.com/assisted-living/arizona/glendale/liia-adult-care-home,field_68af89a6f8692,,5940 w villa theresa dr glendale az 85308
7411,Desert Marigold Senior Living Of Tempe,"601 East Westchester Drive, Tempe, Az 85283",https://app.seniorplace.com/communities/show/92c732d2-2fb9-4e83-ba0c-45ee5918f962,seniorplace,,field_68af89a6f8692,,601 e westchester dr tempe az 85283
10517,Westchester Garden Court,"601 East Westchester Drive, Tempe, Az 85283",https://www.seniorly.com/assisted-living/arizona/tempe/westchester-garden-court,seniorly,https://www.seniorly.com/assisted-living/arizona/tempe/westchester-garden-court,field_68af89a6f8692,,601 e westchester dr tempe az 85283
10124,Villa Fiore Assisted Living,"6081 North Dodge Drive, Prescott Valley, Az 86314",https://app.seniorplace.com/communities/show/cc2d5d12-4713-4c8e-8700-f9d3b8c58cd5,seniorplace,,field_68af89a6f8692,,6081 n dodge dr prescott valley az 86314
11116,Hidden Oasis,"6081 North Dodge Drive, Prescott Valley, Az 86314",https://www.seniorly.com/assisted-living/arizona/prescott-valley/hidden-oasis,seniorly,https://www.seniorly.com/assisted-living/arizona/prescott-valley/hidden-oasis,field_68af89a6f8692,,6081 n dodge dr prescott valley az 86314
13796,Meadow Peak Assisted Living,"6084 South Summit Vista Boulevard, Taylorsville, Ut 84129",https://app.seniorplace.com/communities/show/1d3123bb-6c72-4c13-a928-06e1373e4e20,seniorplace,,field_68af89a6f8692,,6084 s summit vista boulevard taylorsville ut 84129
14062,Pinnacle Home Health,"6084 South Summit Vista Boulevard, Taylorsville, Ut 84129",https://app.seniorplace.com/communities/show/37507879-79bf-43bb-a01c-9c4ae1fe1d5e,seniorplace,,field_68af89a6f8692,,6084 s summit vista boulevard taylorsville ut 84129
7043,Az Lotus Valley Assisted Living,"6120 South Kimberlee Way, Chandler, Az 85249",https://app.seniorplace.com/communities/show/4cd3aad4-aec5-4b6f-a043-ea002fdb1f14,seniorplace,,field_68af89a6f8692,,6120 s kimberlee way chandler az 85249
10447,Az Lotus V Assisted Living,"6120 South Kimberlee Way, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/az-lotus-v-assisted-living-home-inc,seniorly,https://www.seniorly.com/assisted-living/arizona/chandler/az-lotus-v-assisted-living-home-inc,field_68af89a6f8692,,6120 s kimberlee way chandler az 85249
9220,R D Marathon Assisted Living,"6204 West Julie Drive, Glendale, Az 85308",https://app.seniorplace.com/communities/show/5a246ca5-940c-4471-aaf0-d64e2ae5e467,seniorplace,,field_68af89a6f8692,,6204 w julie dr glendale az 85308
10760,Right Choice Adult Care Home,"6204 West Julie Drive, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/right-choice-adult-care-home,seniorly,https://www.seniorly.com/assisted-living/arizona/glendale/right-choice-adult-care-home,field_68af89a6f8692,,6204 w julie dr glendale az 85308
7255,Cedar Care At Lagos Vistoso,"636 East Indian Wells Place, Chandler, Az 85249",https://app.seniorplace.com/communities/show/fcab24cf-23e1-4f20-a7a5-a84dcbed7b28,seniorplace,,field_68af89a6f8692,,636 e indian wells place chandler az 85249
10506,A Home At Chandler Assisted Living,"636 East Indian Wells Place, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/a-home-at-chandler-assisted-living,seniorly,https://www.seniorly.com/assisted-living/arizona/chandler/a-home-at-chandler-assisted-living,field_68af89a6f8692,,636 e indian wells place chandler az 85249
7097,Best Elderly Care,"6401 North 82Nd Street, Scottsdale, Az 85250",https://app.seniorplace.com/communities/show/b9865949-ff85-4085-87e3-d53d9af247cc,seniorplace,,field_68af89a6f8692,,6401 n 82nd st scottsdale az 85250
7989,Harmony Care Assisted Living,"6401 North 82Nd Street, Scottsdale, Az 85250",https://app.seniorplace.com/communities/show/5738ae65-c0a1-4665-bdd0-bfbfc9722afd,seniorplace,,field_68af89a6f8692,,6401 n 82nd st scottsdale az 85250
9423,Sedona Springs Assisted Living,"6402 North Treasure Drive, Tucson, Az 85704",https://app.seniorplace.com/communities/show/1ffff575-50a6-4550-a787-24ae445a4a4c,seniorplace,,field_68af89a6f8692,,6402 n treasure dr tucson az 85704
10969,Desert Palms Residence,"6402 North Treasure Drive, Tucson, Az 85704",https://www.seniorly.com/assisted-living/arizona/tucson/desert-palms-residence,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/desert-palms-residence,field_68af89a6f8692,,6402 n treasure dr tucson az 85704
6882,Amore Garden Assisted Living,"643 East La Costa Drive, Chandler, Az 85249",https://app.seniorplace.com/communities/show/4c211638-9e7c-45d1-a9fe-cc079ff12b38,seniorplace,,field_68af89a6f8692,,643 e la costa dr chandler az 85249
10505,Amore Courtyard Assisted Living,"643 East La Costa Drive, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/amore-courtyard-assisted-living-home-llc,seniorly,https://www.seniorly.com/assisted-living/arizona/chandler/amore-courtyard-assisted-living-home-llc,field_68af89a6f8692,,643 e la costa dr chandler az 85249
9426,Sedona Treasure Assisted Living,"6432 North Treasure Drive, Tucson, Az 85704",https://app.seniorplace.com/communities/show/d89c0c5d-14a4-47ca-9ab2-dedb1b15a36e,seniorplace,,field_68af89a6f8692,,6432 n treasure dr tucson az 85704
10965,Desert Treasure Residence,"6432 North Treasure Drive, Tucson, Az 85704",https://www.seniorly.com/assisted-living/arizona/tucson/desert-treasure-residence,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/desert-treasure-residence,field_68af89a6f8692,,6432 n treasure dr tucson az 85704
9425,Sedona Sunset Assisted Living,"6442 North Treasure Drive, Tucson, Az 85704",https://app.seniorplace.com/communities/show/10485284-f445-4608-8a5d-d0e86c71b626,seniorplace,,field_68af89a6f8692,,6442 n treasure dr tucson az 85704
10948,Desert View Residence,"6442 North Treasure Drive, Tucson, Az 85704",https://www.seniorly.com/assisted-living/arizona/tucson/desert-view-residence,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/desert-view-residence,field_68af89a6f8692,,6442 n treasure dr tucson az 85704
7138,Bridgewater La Cholla Operations,"6505 North La Cholla Boulevard, Tucson, Az 85741",https://app.seniorplace.com/communities/show/5ba3f52e-dc8e-406b-9586-99373d6fcc2c,seniorplace,,field_68af89a6f8692,,6505 n la cholla boulevard tucson az 85741
10939,Solterra La Cholla,"6505 North La Cholla Boulevard, Tucson, Az 85741",https://www.seniorly.com/assisted-living/arizona/tucson/solterra-la-cholla-operations-lp,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/solterra-la-cholla-operations-lp,field_68af89a6f8692,,6505 n la cholla boulevard tucson az 85741
8165,Housing For Senior Solutions,"651 South Vine Street, Chandler, Az 85225",https://app.seniorplace.com/communities/show/801030b1-9b9a-4095-84ba-33639b7a3ad0,seniorplace,,field_68af89a6f8692,,651 s vine st chandler az 85225
10473,Desert Palace Assisted Living I,"651 South Vine Street, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/desert-palace-assisted-living-i,seniorly,https://www.seniorly.com/assisted-living/arizona/chandler/desert-palace-assisted-living-i,field_68af89a6f8692,,651 s vine st chandler az 85225
7210,Caremeridian,"6512 East Ludlow Drive, Scottsdale, Az 85254",https://app.seniorplace.com/communities/show/c6ffda6c-301c-436e-8335-134fbbd91680,seniorplace,,field_68af89a6f8692,,6512 e ludlow dr scottsdale az 85254
11020,Caremeridian Ludlow,"6512 East Ludlow Drive, Scottsdale, Az 85254",https://www.seniorly.com/assisted-living/arizona/scottsdale/caremeridian-ludlow,seniorly,https://www.seniorly.com/assisted-living/arizona/scottsdale/caremeridian-ludlow,field_68af89a6f8692,,6512 e ludlow dr scottsdale az 85254
9357,Sage House Brookhart,"6528 West Brookhart Way, Phoenix, Az 85083",https://app.seniorplace.com/communities/show/06bac48b-f78d-4c36-bce4-11a5223a51af,seniorplace,,field_68af89a6f8692,,6528 w brookhart way phoenix az 85083
10296,Amys Senior Living,"6528 West Brookhart Way, Phoenix, Az 85083",https://www.seniorly.com/assisted-living/arizona/phoenix/amy-s-senior-living-llc,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/amy-s-senior-living-llc,field_68af89a6f8692,,6528 w brookhart way phoenix az 85083
9379,Salt Cedar Assisted Living,"6541 South Salt Cedar Place, Chandler, Az 85249",https://app.seniorplace.com/communities/show/35126d84-ff38-4712-8ca3-ec220659e5df,seniorplace,,field_68af89a6f8692,,6541 s salt cedar place chandler az 85249
10509,Desert Palm 2,"6541 South Salt Cedar Place, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/desert-palm-2,seniorly,https://www.seniorly.com/assisted-living/arizona/chandler/desert-palm-2,field_68af89a6f8692,,6541 s salt cedar place chandler az 85249
9340,Royalty Home Care Solutions,"6551 East Menlo Street, Mesa, Az 85215",https://app.seniorplace.com/communities/show/221dab54-a5e6-4190-9557-6cb85e6ee101,seniorplace,,field_68af89a6f8692,,6551 e menlo st mesa az 85215
10346,Empathy Villa,"6551 East Menlo Street, Mesa, Az 85215",https://www.seniorly.com/assisted-living/arizona/mesa/empathy-villa-llc,seniorly,https://www.seniorly.com/assisted-living/arizona/mesa/empathy-villa-llc,field_68af89a6f8692,,6551 e menlo st mesa az 85215
9196,Providence Manoir Assisted Living,"6567 South Garnet Way, Chandler, Az 85249",https://app.seniorplace.com/communities/show/67fe488f-b5d0-4b4f-9212-aaac466f7874,seniorplace,,field_68af89a6f8692,,6567 s garnet way chandler az 85249
10458,Hildas Haven Alf 4,"6567 South Garnet Way, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/hilda-s-haven-alf-4,seniorly,https://www.seniorly.com/assisted-living/arizona/chandler/hilda-s-haven-alf-4,field_68af89a6f8692,,6567 s garnet way chandler az 85249
9663,Starfish Care Homes Llc River Hills,"6611 East River Hills Place, Tucson, Az 85750",https://app.seniorplace.com/communities/show/e0490b9f-4def-4465-9e88-2d827c7524f8,seniorplace,,field_68af89a6f8692,,6611 e river hills place tucson az 85750
11144,Starfish Care Homes E River Hills Pl,"6611 East River Hills Place, Tucson, Az 85750",https://www.seniorly.com/assisted-living/arizona/tucson/starfish-care-homes-llc,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/starfish-care-homes-llc,field_68af89a6f8692,,6611 e river hills place tucson az 85750
9990,The Villas At Wilmot Villa G,"662 South Wilmot Road, Tucson, Az 85711",https://app.seniorplace.com/communities/show/5868dc31-fd8e-480b-9683-cf5b125da131,seniorplace,,field_68af89a6f8692,,662 s wilmot rd tucson az 85711
11159,The Villas At Wilmot,"662 South Wilmot Road, Tucson, Az 85711",https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-wilmot,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-wilmot,field_68af89a6f8692,,662 s wilmot rd tucson az 85711
8271,Jonahs Ark Assisted Living,"6622 South Dorsey Lane, Tempe, Az 85283",https://app.seniorplace.com/communities/show/04f3ab37-9907-40c5-a6bd-893677cd39fa,seniorplace,,field_68af89a6f8692,,6622 s dorsey ln tempe az 85283
10549,Tang Assisted Living,"6622 South Dorsey Lane, Tempe, Az 85283",https://www.seniorly.com/assisted-living/arizona/tempe/tang-assisted-living-llc-tempe,seniorly,https://www.seniorly.com/assisted-living/arizona/tempe/tang-assisted-living-llc-tempe,field_68af89a6f8692,,6622 s dorsey ln tempe az 85283
7300,Clearwater Mayo Blvd,"6650 East Mayo Boulevard, Phoenix, Az 85054",https://app.seniorplace.com/communities/show/09a83411-4201-4df2-9f2f-3b237ac85b88,seniorplace,,field_68af89a6f8692,,6650 e mayo boulevard phoenix az 85054
11010,Clearwater Mayo Boulevard,"6650 East Mayo Boulevard, Phoenix, Az 85054",https://www.seniorly.com/assisted-living/arizona/phoenix/clearwater-mayo-boulevard,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/clearwater-mayo-boulevard,field_68af89a6f8692,,6650 e mayo boulevard phoenix az 85054
7433,Desert Springs Communities,"6662 East Delmon Drive, Mesa, Az 85215",https://app.seniorplace.com/communities/show/3a9d343e-8b71-4d60-b956-e35398bd9fe4,seniorplace,,field_68af89a6f8692,,6662 e delmon dr mesa az 85215
10323,Desert Springs Communites,"6662 East Delmon Drive, Mesa, Az 85215",https://www.seniorly.com/assisted-living/arizona/mesa/desert-springs-communites,seniorly,https://www.seniorly.com/assisted-living/arizona/mesa/desert-springs-communites,field_68af89a6f8692,,6662 e delmon dr mesa az 85215
7753,Fromrhearts,"6666 West Camino Pizarro, Tucson, Az 85757",https://app.seniorplace.com/communities/show/8333c51b-8292-4aef-ad7b-379fd89feb54,seniorplace,,field_68af89a6f8692,,6666 w camino pizarro tucson az 85757
11198,From R Hearts,"6666 West Camino Pizarro, Tucson, Az 85757",https://www.seniorly.com/assisted-living/arizona/tucson/from-r-hearts-llc,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/from-r-hearts-llc,field_68af89a6f8692,,6666 w camino pizarro tucson az 85757
9968,The Villa On Sweetwater 1,"6739 East Sweetwater Avenue, Scottsdale, Az 85254",https://app.seniorplace.com/communities/show/5586146f-b02b-4917-8462-5e7c9e187890,seniorplace,,field_68af89a6f8692,,6739 e sweetwater ave scottsdale az 85254
10189,Wellheeled Homes At Sweetwater By Majestic Residences,"6739 East Sweetwater Avenue, Scottsdale,, Az 85254",https://app.seniorplace.com/communities/show/bbbe5792-a25b-4356-8f75-6786ad4b449c,seniorplace,,field_68af89a6f8692,,6739 e sweetwater ave scottsdale az 85254
7019,Aurora Place,"675 West Broadway Avenue, Apache Junction, Az 85120",https://app.seniorplace.com/communities/show/07d1e823-5cb3-4853-873f-51a9e0072259,seniorplace,,field_68af89a6f8692,,675 w broadway ave apache junction az 85120
7029,Avista Senior Living Apache Junction,"675 West Broadway Avenue, Apache Junction, Az 85120",https://www.seniorly.com/assisted-living/arizona/apache-junction/avista-senior-living-apache-junction,seniorly,https://www.seniorly.com/assisted-living/arizona/apache-junction/avista-senior-living-apache-junction,field_68af89a6f8692,,675 w broadway ave apache junction az 85120
9607,St Charles Place Llc Iii,"6835 South 19Th Place, Phoenix, Az 85042",https://app.seniorplace.com/communities/show/098adce9-10ea-4a23-abd5-f2445f421c61,seniorplace,,field_68af89a6f8692,,6835 s 19th place phoenix az 85042
10904,St Charles Place Iii,"6835 South 19Th Place, Phoenix, Az 85042",https://www.seniorly.com/assisted-living/arizona/phoenix/st-charles-place-iii,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/st-charles-place-iii,field_68af89a6f8692,,6835 s 19th place phoenix az 85042
8982,Paradise Valley Care Home,"6838 North Rocking Road, Scottsdale, Az 85250",https://app.seniorplace.com/communities/show/c8cd3d5c-b7c2-41fa-884d-1bff03eccc68,seniorplace,,field_68af89a6f8692,,6838 n rocking rd scottsdale az 85250
11046,Golden Years Resort,"6838 North Rocking Road, Scottsdale, Az 85250",https://www.seniorly.com/assisted-living/arizona/scottsdale/golden-years-resort,seniorly,https://www.seniorly.com/assisted-living/arizona/scottsdale/golden-years-resort,field_68af89a6f8692,,6838 n rocking rd scottsdale az 85250
9056,Park Senior Villas At La Canada Villa M,"6876 North Desert Harbor Place, Tucson, Az 85704",https://app.seniorplace.com/communities/show/310c921c-e199-4039-b02f-49e3e5dfc3ae,seniorplace,,field_68af89a6f8692,,6876 n desert harbor place tucson az 85704
10941,The Villas At La Canada Villa M,"6876 North Desert Harbor Place, Tucson, Az 85704",https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-m,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-m,field_68af89a6f8692,,6876 n desert harbor place tucson az 85704
7205,Care With Compassion Assisted Living,"688 South Lago Drive, Apache Junction, Az 85120",https://app.seniorplace.com/communities/show/ea9c3120-70cb-4e9f-a639-b3cd052943e8,seniorplace,,field_68af89a6f8692,,688 s lago dr apache junction az 85120
10309,Hallmark Assisted Living At Lago,"688 South Lago Drive, Apache Junction, Az 85120",https://www.seniorly.com/assisted-living/arizona/apache-junction/hallmark-assisted-living-at-lago,seniorly,https://www.seniorly.com/assisted-living/arizona/apache-junction/hallmark-assisted-living-at-lago,field_68af89a6f8692,,688 s lago dr apache junction az 85120
9180,Prestige Home In Arizona,"690 North Cordoba Avenue, Chandler, Az 85226",https://app.seniorplace.com/communities/show/403296f8-6a78-48c1-9037-a4f93de46f71,seniorplace,,field_68af89a6f8692,,690 n cordoba ave chandler az 85226
10493,Best Choice Assisted Living,"690 North Cordoba Avenue, Chandler, Az 85226",https://www.seniorly.com/assisted-living/arizona/chandler/best-choice-assisted-living-home,seniorly,https://www.seniorly.com/assisted-living/arizona/chandler/best-choice-assisted-living-home,field_68af89a6f8692,,690 n cordoba ave chandler az 85226
9156,Precious Moments Assisted Living,"6922 East Edgemont Street, Tucson, Az 85710",https://app.seniorplace.com/communities/show/a575b27c-a2d6-4117-9a95-b32d08cea68a,seniorplace,,field_68af89a6f8692,,6922 e edgemont st tucson az 85710
11188,Edgemont Garden,"6922 East Edgemont Street, Tucson, Az 85710",https://www.seniorly.com/assisted-living/arizona/tucson/edgemont-garden-inc,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/edgemont-garden-inc,field_68af89a6f8692,,6922 e edgemont st tucson az 85710
7684,Fellowship Squaremesa,"6945 East Main Street, Mesa, Az 85207",https://app.seniorplace.com/communities/show/84ec2b46-c7db-47cd-a984-a520076cc9a5,seniorplace,,field_68af89a6f8692,,6945 e main st mesa az 85207
10310,Fellowship Square Mesa,"6945 East Main Street, Mesa, Az 85207",https://www.seniorly.com/assisted-living/arizona/mesa/fellowship-square-mesa,seniorly,https://www.seniorly.com/assisted-living/arizona/mesa/fellowship-square-mesa,field_68af89a6f8692,,6945 e main st mesa az 85207
6967,Arrowhead Senior Living I I,"6958 West Kristal Way, Glendale, Az 85308",https://app.seniorplace.com/communities/show/227a1dcf-7550-494d-ab23-1f2df2d1635b,seniorplace,,field_68af89a6f8692,,6958 w kristal way glendale az 85308
6968,Arrowhead Senior Living Ii,"6958 West Kristal Way, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/arrowhead-senior-living-ii,seniorly,https://www.seniorly.com/assisted-living/arizona/glendale/arrowhead-senior-living-ii,field_68af89a6f8692,,6958 w kristal way glendale az 85308
7419,Desert Palm On 10Th Place Desert Palm Adult Care Ii,"7022 North 10Th Place, Phoenix, Az 85020",https://app.seniorplace.com/communities/show/fa386458-498d-4d0e-93eb-1045f088770c,seniorplace,,field_68af89a6f8692,,7022 n 10th place phoenix az 85020
10824,Care With Love,"7022 North 10Th Place, Phoenix, Az 85020",https://www.seniorly.com/assisted-living/arizona/phoenix/care-with-love-inc,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/care-with-love-inc,field_68af89a6f8692,,7022 n 10th place phoenix az 85020
10130,Villa Jean,"704 West Cheyenne Drive, Chandler, Az 85225",https://app.seniorplace.com/communities/show/8ef1dfff-f0ed-4b54-ba12-6d019ad4a538,seniorplace,,field_68af89a6f8692,,704 w cheyenne dr chandler az 85225
10495,Villa Jean I,"704 West Cheyenne Drive, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/villa-jean-i-llc,seniorly,https://www.seniorly.com/assisted-living/arizona/chandler/villa-jean-i-llc,field_68af89a6f8692,,704 w cheyenne dr chandler az 85225
6854,Am Drey,"707 West Drey Drive, Phoenix, Az 85021",https://app.seniorplace.com/communities/show/0b7b1f0b-28aa-4166-b35b-ddc298fedabf,seniorplace,,field_68af89a6f8692,,707 w drey dr phoenix az 85021
10813,Royal Palm Care Home,"707 West Drey Drive, Phoenix, Az 85021",https://www.seniorly.com/assisted-living/arizona/phoenix/royal-palm-care-home,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/royal-palm-care-home,field_68af89a6f8692,,707 w drey dr phoenix az 85021
8588,Manor On Paradise,"7125 East Paradise Drive, Scottsdale, Az 85254",https://app.seniorplace.com/communities/show/32042969-3490-4d08-ac16-17c06337c9ae,seniorplace,,field_68af89a6f8692,,7125 e paradise dr scottsdale az 85254
11039,Scottsdale Casa De Paradise,"7125 East Paradise Drive, Scottsdale, Az 85254",https://www.seniorly.com/assisted-living/arizona/scottsdale/scottsdale-casa-de-paradise,seniorly,https://www.seniorly.com/assisted-living/arizona/scottsdale/scottsdale-casa-de-paradise,field_68af89a6f8692,,7125 e paradise dr scottsdale az 85254
8867,Oak Haven Assisted Living,"7163 North Pomona Road, Tucson, Az 85704",https://app.seniorplace.com/communities/show/8cb7cb50-0646-4c80-b4c6-4439fd455060,seniorplace,,field_68af89a6f8692,,7163 n pomona rd tucson az 85704
10951,Danilo Place,"7163 North Pomona Road, Tucson, Az 85704",https://www.seniorly.com/assisted-living/arizona/tucson/danilo-place-llc,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/danilo-place-llc,field_68af89a6f8692,,7163 n pomona rd tucson az 85704
7942,Grovers Assisted Living,"7230 West Grovers Avenue, Glendale, Az 85308",https://app.seniorplace.com/communities/show/f6a69e46-71ee-45fa-99e4-3438f447efa7,seniorplace,,field_68af89a6f8692,,7230 w grovers ave glendale az 85308
10752,Grovers Terrace Alh,"7230 West Grovers Avenue, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/grovers-terrace-alh,seniorly,https://www.seniorly.com/assisted-living/arizona/glendale/grovers-terrace-alh,field_68af89a6f8692,,7230 w grovers ave glendale az 85308
14851,Truewood By Merrill Cottonwood Heights,"7235 South Union Park Avenue, Cottonwood Heights, Ut 84047",https://app.seniorplace.com/communities/show/409a851b-b479-421c-92e6-d4471076b476,seniorplace,,field_68af89a6f8692,,7235 s union park ave cottonwood heights ut 84047
14872,Valencia At Cottonwood Heights,"7235 S Union Park Avenue, Cottonwood Heights, Ut 84047",https://app.seniorplace.com/communities/show/33795c09-1fc1-4e66-86b2-fb44ab98ef40,seniorplace,,field_68af89a6f8692,,7235 s union park ave cottonwood heights ut 84047
7423,Desert Palm On Virginia,"7308 East Virginia Avenue, Scottsdale, Az 85257",https://app.seniorplace.com/communities/show/2a3d1500-52ee-4a79-9f09-8acbfe0cb976,seniorplace,,field_68af89a6f8692,,7308 e virginia ave scottsdale az 85257
11035,Sv Assisted Living 2,"7308 East Virginia Avenue, Scottsdale, Az 85257",https://www.seniorly.com/assisted-living/arizona/scottsdale/sv-assisted-living-home-2,seniorly,https://www.seniorly.com/assisted-living/arizona/scottsdale/sv-assisted-living-home-2,field_68af89a6f8692,,7308 e virginia ave scottsdale az 85257
7197,Canyon Winds Retirement,"7311 East Oasis Street, Mesa, Az 85207",https://app.seniorplace.com/communities/show/abbcc562-0053-4920-b842-950ddae4843e,seniorplace,,field_68af89a6f8692,,7311 e oasis st mesa az 85207
