ID,Title,current_website,seniorly_url,current_normalized_types,seniorplace_url,sp_types_raw,sp_types_mapped
,Angels Working Adult Care Home,https://www.seniorly.com/assisted-living/arizona/peoria/angel-s-working-adult-care-home,https://www.seniorly.com/assisted-living/arizona/peoria/angel-s-working-adult-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Constant Care Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/constant-care-assisted-living,https://www.seniorly.com/assisted-living/arizona/phoenix/constant-care-assisted-living,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/1b01c555-0c5b-4507-b81c-78db0de154e6,Assisted Living Home,Assisted Living Home
,Elsies House,https://www.seniorly.com/assisted-living/arizona/phoenix/elsie-s-house-llc,https://www.seniorly.com/assisted-living/arizona/phoenix/elsie-s-house-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Adagio Gardens Central,https://www.seniorly.com/assisted-living/arizona/phoenix/adagio-gardens-central-llc,https://www.seniorly.com/assisted-living/arizona/phoenix/adagio-gardens-central-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Person To Person Assisted Living Care Home,https://www.seniorly.com/assisted-living/arizona/phoenix/person-to-person-assisted-living-care-home,https://www.seniorly.com/assisted-living/arizona/phoenix/person-to-person-assisted-living-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Lynettes Care Center Ii,https://www.seniorly.com/assisted-living/arizona/phoenix/lynette-s-care-center-ii,https://www.seniorly.com/assisted-living/arizona/phoenix/lynette-s-care-center-ii,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Care With Love,https://www.seniorly.com/assisted-living/arizona/phoenix/care-with-love-phoenix,https://www.seniorly.com/assisted-living/arizona/phoenix/care-with-love-phoenix,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Care With Love,https://www.seniorly.com/assisted-living/arizona/phoenix/care-with-love-inc,https://www.seniorly.com/assisted-living/arizona/phoenix/care-with-love-inc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Alj Peoria,https://www.seniorly.com/assisted-living/arizona/peoria/alj-peoria,https://www.seniorly.com/assisted-living/arizona/peoria/alj-peoria,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Lifestream At Youngtown Green House 3,https://www.seniorly.com/assisted-living/arizona/youngtown/lifestream-at-youngtown-green-house-3,https://www.seniorly.com/assisted-living/arizona/youngtown/lifestream-at-youngtown-green-house-3,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Lifestream At Youngtown Green House 2,https://www.seniorly.com/assisted-living/arizona/youngtown/lifestream-at-youngtown-green-house-2,https://www.seniorly.com/assisted-living/arizona/youngtown/lifestream-at-youngtown-green-house-2,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Desert Palm Adult Care,https://www.seniorly.com/assisted-living/arizona/phoenix/desert-palm-adult-care,https://www.seniorly.com/assisted-living/arizona/phoenix/desert-palm-adult-care,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Moon Valley Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/moon-valley-assisted-living-llc,https://www.seniorly.com/assisted-living/arizona/phoenix/moon-valley-assisted-living-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Hillside Senior Living,https://www.seniorly.com/assisted-living/arizona/phoenix/hillside-senior-living,https://www.seniorly.com/assisted-living/arizona/phoenix/hillside-senior-living,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,East Whitton Manor Care Center,https://www.seniorly.com/assisted-living/arizona/phoenix/east-whitton-manor-care-center,https://www.seniorly.com/assisted-living/arizona/phoenix/east-whitton-manor-care-center,Assisted Living Home,,,
,Clarendon Home Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/clarendon-home-assisted-living,https://www.seniorly.com/assisted-living/arizona/phoenix/clarendon-home-assisted-living,Assisted Living Home,,,
,Contemporary Adult Care Home,https://www.seniorly.com/assisted-living/arizona/phoenix/contemporary-adult-care-home,https://www.seniorly.com/assisted-living/arizona/phoenix/contemporary-adult-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Happy Hearts,https://www.seniorly.com/assisted-living/arizona/peoria/happy-hearts,https://www.seniorly.com/assisted-living/arizona/peoria/happy-hearts,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Heritage Care Home,https://www.seniorly.com/assisted-living/arizona/phoenix/heritage-care-home-llc,https://www.seniorly.com/assisted-living/arizona/phoenix/heritage-care-home-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Sunnyside Scottsdale 2,https://www.seniorly.com/assisted-living/arizona/phoenix/sunnyside-scottsdale-2,https://www.seniorly.com/assisted-living/arizona/phoenix/sunnyside-scottsdale-2,Assisted Living Home,,,
,Villas At Deer Valley Care Facility,https://www.seniorly.com/assisted-living/arizona/phoenix/villas-at-deer-valley-care-facility,https://www.seniorly.com/assisted-living/arizona/phoenix/villas-at-deer-valley-care-facility,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Claire And Letis Home,https://www.seniorly.com/assisted-living/arizona/phoenix/claire-and-letis-home,https://www.seniorly.com/assisted-living/arizona/phoenix/claire-and-letis-home,Assisted Living Home,,,
,Our Parents Home Care Ii,https://www.seniorly.com/assisted-living/arizona/phoenix/our-parents-home-care-ii,https://www.seniorly.com/assisted-living/arizona/phoenix/our-parents-home-care-ii,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Alj Assisted Living I,https://www.seniorly.com/assisted-living/arizona/phoenix/alj-assisted-living-home-i,https://www.seniorly.com/assisted-living/arizona/phoenix/alj-assisted-living-home-i,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Charleston Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/charleston-assisted-living-phoenix,https://www.seniorly.com/assisted-living/arizona/phoenix/charleston-assisted-living-phoenix,Assisted Living Home,,,
,Gwees Comfort Assisted Living Iii,https://www.seniorly.com/assisted-living/arizona/phoenix/gwee-s-comfort-assisted-living-iii,https://www.seniorly.com/assisted-living/arizona/phoenix/gwee-s-comfort-assisted-living-iii,Assisted Living Home,,,
,Lifes Blessings Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/life-s-blessings-assisted-living-home,https://www.seniorly.com/assisted-living/arizona/phoenix/life-s-blessings-assisted-living-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Adina Adult Care Home,https://www.seniorly.com/assisted-living/arizona/phoenix/adina-adult-care-home,https://www.seniorly.com/assisted-living/arizona/phoenix/adina-adult-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Adina Adult Care Home 2,https://www.seniorly.com/assisted-living/arizona/phoenix/adina-adult-care-home-2,https://www.seniorly.com/assisted-living/arizona/phoenix/adina-adult-care-home-2,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Everlasting Services At Phillips,https://www.seniorly.com/assisted-living/arizona/phoenix/everlasting-services-at-phillips,https://www.seniorly.com/assisted-living/arizona/phoenix/everlasting-services-at-phillips,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Morning Glory Assisted Living,https://www.seniorly.com/assisted-living/arizona/peoria/morning-glory-assisted-living,https://www.seniorly.com/assisted-living/arizona/peoria/morning-glory-assisted-living,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Haven Of Globe,https://www.seniorly.com/assisted-living/arizona/globe/haven-of-globe,https://www.seniorly.com/assisted-living/arizona/globe/haven-of-globe,"Assisted Living Home, Independent Living, Nursing Home",,,
,Faubush Family Homes,https://www.seniorly.com/assisted-living/arizona/globe/faubush-family-homes,https://www.seniorly.com/assisted-living/arizona/globe/faubush-family-homes,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/5ecf7fa0-2316-4840-a032-8b488981462d,Assisted Living Home,Assisted Living Home
,Ac Assisted Living 3,https://www.seniorly.com/assisted-living/arizona/globe/ac-assisted-living-3,https://www.seniorly.com/assisted-living/arizona/globe/ac-assisted-living-3,Assisted Living Home,,,
,Ac Assisted Living 5,https://www.seniorly.com/assisted-living/arizona/globe/ac-assisted-living-5,https://www.seniorly.com/assisted-living/arizona/globe/ac-assisted-living-5,Assisted Living Home,,,
,Ac Assisted Living 2,https://www.seniorly.com/assisted-living/arizona/globe/ac-assisted-living-2,https://www.seniorly.com/assisted-living/arizona/globe/ac-assisted-living-2,Assisted Living Home,,,
,Ac Assisted Living 1,https://www.seniorly.com/assisted-living/arizona/globe/ac-assisted-living-1,https://www.seniorly.com/assisted-living/arizona/globe/ac-assisted-living-1,Assisted Living Home,,,
,Ac Assisted Living 4,https://www.seniorly.com/assisted-living/arizona/globe/ac-assisted-living-4,https://www.seniorly.com/assisted-living/arizona/globe/ac-assisted-living-4,Assisted Living Home,,,
,Arroyo Gardens Independent Assisted Living,https://www.seniorly.com/assisted-living/arizona/green-valley/arroyo-gardens-independent-assisted-living,https://www.seniorly.com/assisted-living/arizona/green-valley/arroyo-gardens-independent-assisted-living,"Assisted Living Home, Independent Living, Memory Care",,,
,Santa Rita Nursing Rehabilitation Center,https://www.seniorly.com/assisted-living/arizona/green-valley/santa-rita-nursing-rehabilitation-center,https://www.seniorly.com/assisted-living/arizona/green-valley/santa-rita-nursing-rehabilitation-center,"Assisted Living Home, Independent Living, Nursing Home",,,
,Villas At Green Valley Villa I,https://www.seniorly.com/assisted-living/arizona/green-valley/villas-at-green-valley-villa-i,https://www.seniorly.com/assisted-living/arizona/green-valley/villas-at-green-valley-villa-i,Assisted Living Home,,,
,Villas At Green Valley Villa B,https://www.seniorly.com/assisted-living/arizona/green-valley/villas-at-green-valley-villa-b,https://www.seniorly.com/assisted-living/arizona/green-valley/villas-at-green-valley-villa-b,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Villas At Green Valley Villa D,https://www.seniorly.com/assisted-living/arizona/green-valley/villas-at-green-valley-villa-d,https://www.seniorly.com/assisted-living/arizona/green-valley/villas-at-green-valley-villa-d,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Bee Hive Homes Of Green Valley,https://www.seniorly.com/assisted-living/arizona/green-valley/bee-hive-homes-of-green-valley,https://www.seniorly.com/assisted-living/arizona/green-valley/bee-hive-homes-of-green-valley,Assisted Living Home,,,
,Villas At Green Valley Villa G,https://www.seniorly.com/assisted-living/arizona/green-valley/villas-at-green-valley-villa-g,https://www.seniorly.com/assisted-living/arizona/green-valley/villas-at-green-valley-villa-g,Assisted Living Home,,,
,Rancho Verde Care Home Canalito,https://www.seniorly.com/assisted-living/arizona/green-valley/rancho-verde-care-home-canalito,https://www.seniorly.com/assisted-living/arizona/green-valley/rancho-verde-care-home-canalito,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Villas At Green Valley Villa F,https://www.seniorly.com/assisted-living/arizona/green-valley/villas-at-green-valley-villa-f,https://www.seniorly.com/assisted-living/arizona/green-valley/villas-at-green-valley-villa-f,Assisted Living Home,,,
,Family Loving Kare S2,https://www.seniorly.com/assisted-living/arizona/sahuarita/family-loving-kare-s2,https://www.seniorly.com/assisted-living/arizona/sahuarita/family-loving-kare-s2,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,San Judas Adult Care Home,https://www.seniorly.com/assisted-living/arizona/sahuarita/san-judas-adult-care-home-llc,https://www.seniorly.com/assisted-living/arizona/sahuarita/san-judas-adult-care-home-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Nans Hacienda,https://www.seniorly.com/assisted-living/arizona/sahuarita/nan-s-hacienda,https://www.seniorly.com/assisted-living/arizona/sahuarita/nan-s-hacienda,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Via Elegante Sierra Vista,https://www.seniorly.com/assisted-living/arizona/hereford/via-elegante-sierra-vista,https://www.seniorly.com/assisted-living/arizona/hereford/via-elegante-sierra-vista,Assisted Living Home,,,
,Windmill Ranch,https://www.seniorly.com/assisted-living/arizona/hereford/windmill-ranch,https://www.seniorly.com/assisted-living/arizona/hereford/windmill-ranch,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Golden Oaks Ranch Assisted Living,https://www.seniorly.com/assisted-living/arizona/hereford/golden-oaks-ranch-assisted-living-llc,https://www.seniorly.com/assisted-living/arizona/hereford/golden-oaks-ranch-assisted-living-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Golden Oaks Annex Assisted Living,https://www.seniorly.com/assisted-living/arizona/hereford/golden-oaks-annex-assisted-living-llc,https://www.seniorly.com/assisted-living/arizona/hereford/golden-oaks-annex-assisted-living-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Olive Branch Home Care,https://www.seniorly.com/assisted-living/arizona/sierra-vista/olive-branch-home-care-llc,https://www.seniorly.com/assisted-living/arizona/sierra-vista/olive-branch-home-care-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Beehive Homes Of Sierra Vista,https://www.seniorly.com/assisted-living/arizona/sierra-vista/beehive-homes-of-sierra-vista,https://www.seniorly.com/assisted-living/arizona/sierra-vista/beehive-homes-of-sierra-vista,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/a04d19e6-b5c9-457c-97a4-f37b533cf0cf,Assisted Living Home,Assisted Living Home
,Cerbat Guest Home,https://www.seniorly.com/assisted-living/arizona/kingman/cerbat-guest-home,https://www.seniorly.com/assisted-living/arizona/kingman/cerbat-guest-home,Assisted Living Home,https://app.seniorplace.com/communities/show/b3aac00b-2f40-4799-9dc7-560f1b139636,Assisted Living Home,Assisted Living Home
,Hope Haven Assisted Living,https://www.seniorly.com/assisted-living/arizona/kingman/hope-haven-assisted-living-home,https://www.seniorly.com/assisted-living/arizona/kingman/hope-haven-assisted-living-home,Assisted Living Home,https://app.seniorplace.com/communities/show/4dfd92d1-51a8-4ae2-a69d-2bcd096afa3b,Assisted Living Home,Assisted Living Home
,La Bella Assisted Living,https://www.seniorly.com/assisted-living/arizona/kingman/la-bella-assisted-living,https://www.seniorly.com/assisted-living/arizona/kingman/la-bella-assisted-living,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,The Gardens Rehab Care Center,https://www.seniorly.com/assisted-living/arizona/tucson/the-gardens-rehab-care-center,https://www.seniorly.com/assisted-living/arizona/tucson/the-gardens-rehab-care-center,"Assisted Living Home, Independent Living, Nursing Home",,,
,Desert Highlands Care Center,https://www.seniorly.com/assisted-living/arizona/tucson/desert-highlands-care-center,https://www.seniorly.com/assisted-living/arizona/tucson/desert-highlands-care-center,"Assisted Living Home, Independent Living, Nursing Home",,,
,The Lingenfelter Center,https://www.seniorly.com/assisted-living/arizona/tucson/the-lingenfelter-center,https://www.seniorly.com/assisted-living/arizona/tucson/the-lingenfelter-center,"Assisted Living Home, Independent Living, Nursing Home",,,
,Avista Senior Living Lake Havasu,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/avista-senior-living-lake-havasu,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/avista-senior-living-lake-havasu,Assisted Living Home,https://app.seniorplace.com/communities/show/df741e72-7ad0-4ab8-b225-cb7dbf8f6bdc,Assisted Living Home,Assisted Living Home
,Claremont Assisted Living,https://www.seniorly.com/assisted-living/arizona/lake-havasu/claremont-assisted-living,https://www.seniorly.com/assisted-living/arizona/lake-havasu/claremont-assisted-living,Assisted Living Home,https://app.seniorplace.com/communities/show/5d2d202a-abeb-4008-9f43-74503ab44fbe,Assisted Living Home,Assisted Living Home
,Prestige Assisted Living At Lake Havasu,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/prestige-assisted-living-at-lake-havasu,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/prestige-assisted-living-at-lake-havasu,"Assisted Living Home, Independent Living, Memory Care",,,
,Haven Of Lake Havasu,https://www.seniorly.com/assisted-living/arizona/tucson/haven-of-lake-havasu,https://www.seniorly.com/assisted-living/arizona/tucson/haven-of-lake-havasu,"Assisted Living Home, Independent Living, Nursing Home",,,
,Havasu Nursing Center,https://www.seniorly.com/assisted-living/arizona/tucson/havasu-nursing-center,https://www.seniorly.com/assisted-living/arizona/tucson/havasu-nursing-center,"Assisted Living Home, Independent Living, Nursing Home",,,
,Aster Elder Care,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/aster-elder-care-llc,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/aster-elder-care-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Serenity Assisted Living,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/serenity-assisted-living-lake-havasu-city,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/serenity-assisted-living-lake-havasu-city,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/232d57ea-5728-41e1-96aa-70152e990b32,Assisted Living Home,Assisted Living Home
,Heritage House Care Home,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/heritage-house-care-home,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/heritage-house-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Sunhaven Assisted Living South,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/sunhaven-assisted-living-south,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/sunhaven-assisted-living-south,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Gems Assisted Living,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/gems-assisted-living,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/gems-assisted-living,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/68afde92-b7c7-4dd7-9eeb-11ed715fafbb,Assisted Living Home,Assisted Living Home
,Sunhaven Assisted Living North,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/sunhaven-assisted-living-north,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/sunhaven-assisted-living-north,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Gems Assisted Living 4,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/gems-assisted-living-4,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/gems-assisted-living-4,Assisted Living Home,https://app.seniorplace.com/communities/show/62190e3e-33c1-439b-9001-1ab10ea22325,Assisted Living Home,Assisted Living Home
,Havasu Regional Medical Center,https://www.seniorly.com/assisted-living/arizona/tucson/havasu-regional-medical-center,https://www.seniorly.com/assisted-living/arizona/tucson/havasu-regional-medical-center,"Assisted Living Home, Independent Living, Nursing Home",,,
,Global Care Ii,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/global-care-ii,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/global-care-ii,Assisted Living Home,,,
,South Mountain Post Acute,https://www.seniorly.com/assisted-living/arizona/phoenix/south-mountain-post-acute,https://www.seniorly.com/assisted-living/arizona/phoenix/south-mountain-post-acute,"Assisted Living Home, Independent Living, Nursing Home",,,
,Allegiant Healthcare Of Phoenix,https://www.seniorly.com/assisted-living/arizona/chandler/allegiant-healthcare-of-phoenix,https://www.seniorly.com/assisted-living/arizona/chandler/allegiant-healthcare-of-phoenix,"Assisted Living Home, Independent Living, Nursing Home",,,
,Zaweah Luxury Living,https://www.seniorly.com/assisted-living/arizona/laveen/zaweah-luxury-living,https://www.seniorly.com/assisted-living/arizona/laveen/zaweah-luxury-living,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/334141d8-56a6-4bab-9292-921f7a44f041,Assisted Living Home,Assisted Living Home
,Loving Care Assisted Living,https://www.seniorly.com/assisted-living/arizona/laveen/loving-care-assisted-living-laveen,https://www.seniorly.com/assisted-living/arizona/laveen/loving-care-assisted-living-laveen,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Heaven Can Wait,https://www.seniorly.com/assisted-living/arizona/laveen/heaven-can-wait,https://www.seniorly.com/assisted-living/arizona/laveen/heaven-can-wait,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/8c3ea156-98da-41ed-b5a1-e14bb9c12152,Assisted Living Home,Assisted Living Home
,Beautiful Assisted Living 2,https://www.seniorly.com/assisted-living/arizona/laveen/beautiful-assisted-living-2,https://www.seniorly.com/assisted-living/arizona/laveen/beautiful-assisted-living-2,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Archstone Care Center,https://www.seniorly.com/assisted-living/arizona/phoenix/archstone-care-center,https://www.seniorly.com/assisted-living/arizona/phoenix/archstone-care-center,"Assisted Living Home, Independent Living, Nursing Home",,,
,Maravilla Care Center,https://www.seniorly.com/assisted-living/arizona/sun-city/maravilla-care-center,https://www.seniorly.com/assisted-living/arizona/sun-city/maravilla-care-center,"Assisted Living Home, Independent Living, Nursing Home",,,
,Hacienda Nursing Facility,https://www.seniorly.com/assisted-living/arizona/mesa/hacienda-nursing-facility,https://www.seniorly.com/assisted-living/arizona/mesa/hacienda-nursing-facility,"Assisted Living Home, Independent Living, Nursing Home",,,
,Suncrest Healthcare Center,https://www.seniorly.com/assisted-living/arizona/phoenix/suncrest-healthcare-center,https://www.seniorly.com/assisted-living/arizona/phoenix/suncrest-healthcare-center,"Assisted Living Home, Independent Living, Nursing Home",,,
,Daylight Assisted Living Facility,https://www.seniorly.com/assisted-living/arizona/phoenix/daylight-assisted-living-facility,https://www.seniorly.com/assisted-living/arizona/phoenix/daylight-assisted-living-facility,Assisted Living Home,,,
,St Charles Place Iii,https://www.seniorly.com/assisted-living/arizona/phoenix/st-charles-place-iii,https://www.seniorly.com/assisted-living/arizona/phoenix/st-charles-place-iii,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Chekela Turners Place Iii,https://www.seniorly.com/assisted-living/arizona/phoenix/chekela-turners-place-iii,https://www.seniorly.com/assisted-living/arizona/phoenix/chekela-turners-place-iii,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/37c60f15-de7b-45df-8171-fb0af53c8f3d,Assisted Living Home,Assisted Living Home
,Motherdears Place,https://www.seniorly.com/assisted-living/arizona/phoenix/motherdear-s-place-llc,https://www.seniorly.com/assisted-living/arizona/phoenix/motherdear-s-place-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,La Sonora At Dove Mountain,https://www.seniorly.com/assisted-living/arizona/marana/la-sonora-at-dove-mountain,https://www.seniorly.com/assisted-living/arizona/marana/la-sonora-at-dove-mountain,"Assisted Living Home, Independent Living, Memory Care",https://app.seniorplace.com/communities/show/14fe4d80-91b6-4a82-9ecb-4439a721be09,"Assisted Living Home, Independent Living, Memory Care","Assisted Living Home, Independent Living, Memory Care"
,The Watermark At Continental Ranch,https://www.seniorly.com/assisted-living/arizona/tucson/the-watermark-at-continental-ranch,https://www.seniorly.com/assisted-living/arizona/tucson/the-watermark-at-continental-ranch,"Assisted Living Home, Independent Living, Memory Care",,,
,Picture Rocks Adult Care Home,https://www.seniorly.com/assisted-living/arizona/tucson/picture-rocks-adult-care-home,https://www.seniorly.com/assisted-living/arizona/tucson/picture-rocks-adult-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Summersett Acres Assisted Living,https://www.seniorly.com/assisted-living/arizona/tucson/summersett-acres-assisted-living,https://www.seniorly.com/assisted-living/arizona/tucson/summersett-acres-assisted-living,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Haven House Az,https://www.seniorly.com/assisted-living/arizona/maricopa/haven-house-az,https://www.seniorly.com/assisted-living/arizona/maricopa/haven-house-az,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Samanthas Cz Assisted Living,https://www.seniorly.com/assisted-living/arizona/maricopa/samantha-s-cz-assisted-living,https://www.seniorly.com/assisted-living/arizona/maricopa/samantha-s-cz-assisted-living,Assisted Living Home,,,
,Pendo Care Home,https://www.seniorly.com/assisted-living/arizona/maricopa/pendo-care-home,https://www.seniorly.com/assisted-living/arizona/maricopa/pendo-care-home,Assisted Living Home,,,
,Olive Care Homes,https://www.seniorly.com/assisted-living/arizona/mobile/olive-care-homes-llc,https://www.seniorly.com/assisted-living/arizona/mobile/olive-care-homes-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Desert Springs Healthcare,https://www.seniorly.com/assisted-living/arizona/mesa/allegiant-healthcare-of-mesa,https://www.seniorly.com/assisted-living/arizona/mesa/allegiant-healthcare-of-mesa,"Assisted Living Home, Independent Living, Nursing Home",,,
,Heritage Court Post Acute Of Scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/heritage-court-post-acute-of-scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/heritage-court-post-acute-of-scottsdale,"Assisted Living Home, Independent Living, Nursing Home",,,
,Haven Of Scottsdale,https://www.seniorly.com/assisted-living/arizona/mesa/haven-of-scottsdale,https://www.seniorly.com/assisted-living/arizona/mesa/haven-of-scottsdale,"Assisted Living Home, Independent Living, Nursing Home",,,
,Villa Ocotillo,https://www.seniorly.com/assisted-living/arizona/scottsdale/villa-ocotillo-management-co-llc,https://www.seniorly.com/assisted-living/arizona/scottsdale/villa-ocotillo-management-co-llc,Assisted Living Home,,,
,Extended Family Ii,https://www.seniorly.com/assisted-living/arizona/mesa/extended-family-ii-alh,https://www.seniorly.com/assisted-living/arizona/mesa/extended-family-ii-alh,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Lindsay Manor,https://www.seniorly.com/assisted-living/arizona/mesa/lindsay-manor-llc,https://www.seniorly.com/assisted-living/arizona/mesa/lindsay-manor-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Mesa Adult Care Home Ii,https://www.seniorly.com/assisted-living/arizona/mesa/mesa-adult-care-home-ii,https://www.seniorly.com/assisted-living/arizona/mesa/mesa-adult-care-home-ii,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Family Care Homes Jensen House,https://www.seniorly.com/assisted-living/arizona/mesa/family-care-homes-jensen-house,https://www.seniorly.com/assisted-living/arizona/mesa/family-care-homes-jensen-house,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Home Sweet Home On Leland,https://www.seniorly.com/assisted-living/arizona/mesa/home-sweet-home-on-leland,https://www.seniorly.com/assisted-living/arizona/mesa/home-sweet-home-on-leland,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Plaza Healthcare,https://www.seniorly.com/assisted-living/arizona/kingman/plaza-healthcare,https://www.seniorly.com/assisted-living/arizona/kingman/plaza-healthcare,"Assisted Living Home, Independent Living, Nursing Home",,,
,All Seasons Of Oro Valley,https://www.seniorly.com/assisted-living/arizona/oro-valley/all-seasons-of-oro-valley,https://www.seniorly.com/assisted-living/arizona/oro-valley/all-seasons-of-oro-valley,"Assisted Living Home, Independent Living, Memory Care",,,
,The Fountains At La Cholla,https://www.seniorly.com/assisted-living/arizona/tucson/the-fountains-at-la-cholla,https://www.seniorly.com/assisted-living/arizona/tucson/the-fountains-at-la-cholla,"Assisted Living Home, Independent Living, Memory Care",,,
,The Watermark At Oro Valley,https://www.seniorly.com/assisted-living/arizona/oro-valley/the-watermark-at-oro-valley,https://www.seniorly.com/assisted-living/arizona/oro-valley/the-watermark-at-oro-valley,"Assisted Living Home, Independent Living, Memory Care",,,
,Inspirations Of River Centre,https://www.seniorly.com/assisted-living/arizona/tucson/inspirations-of-river-centre,https://www.seniorly.com/assisted-living/arizona/tucson/inspirations-of-river-centre,Assisted Living Home,,,
,Avista Senior Living Tucson,https://www.seniorly.com/assisted-living/arizona/tucson/avista-senior-living-tucson,https://www.seniorly.com/assisted-living/arizona/tucson/avista-senior-living-tucson,"Assisted Living Home, Independent Living, Memory Care",,,
,Mountain View Care Center,https://www.seniorly.com/assisted-living/arizona/tucson/mountain-view-care-center,https://www.seniorly.com/assisted-living/arizona/tucson/mountain-view-care-center,"Assisted Living Home, Independent Living, Nursing Home",,,
