ID,Title,normalized_types,sources
10851,Ac Assisted Living 5,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10852,Ac Assisted Living 2,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10853,Ac Assisted Living 1,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10854,Ac Assisted Living 4,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10855,Arroyo Gardens Independent Assisted Living,"Assisted Living Home, Independent Living, Memory Care",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10856,Santa Rita Nursing Rehabilitation Center,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10857,Villas At Green Valley Villa I,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10858,Villas At Green Valley Villa B,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10859,Villas At Green Valley Villa D,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10860,Bee Hive Homes Of Green Valley,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10861,Villas At Green Valley Villa G,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10862,Rancho Verde Care Home Canalito,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10863,Villas At Green Valley Villa F,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10864,Family Loving Kare S2,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10865,San Judas Adult Care Home,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10866,Nans Hacienda,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10867,Via Elegante Sierra Vista,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10868,Windmill Ranch,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10869,Golden Oaks Ranch Assisted Living,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10870,Golden Oaks Annex Assisted Living,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10871,Olive Branch Home Care,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10872,Beehive Homes Of Sierra Vista,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10873,Cerbat Guest Home,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10874,Hope Haven Assisted Living,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10875,La Bella Assisted Living,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10876,The Gardens Rehab Care Center,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10877,Desert Highlands Care Center,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10878,The Lingenfelter Center,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10879,Avista Senior Living Lake Havasu,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10880,Claremont Assisted Living,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10881,Prestige Assisted Living At Lake Havasu,"Assisted Living Home, Memory Care",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10882,Haven Of Lake Havasu,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10883,Havasu Nursing Center,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10884,Aster Elder Care,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10885,Serenity Assisted Living,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10886,Heritage House Care Home,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10887,Sunhaven Assisted Living South,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10888,Gems Assisted Living,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10889,Sunhaven Assisted Living North,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10890,Gems Assisted Living 4,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10891,Havasu Regional Medical Center,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10892,Global Care Ii,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10893,South Mountain Post Acute,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10894,Allegiant Healthcare Of Phoenix,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10895,Zaweah Luxury Living,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10896,Loving Care Assisted Living,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10897,Heaven Can Wait,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10898,Beautiful Assisted Living 2,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10899,Archstone Care Center,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10900,Maravilla Care Center,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10901,Hacienda Nursing Facility,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10902,Suncrest Healthcare Center,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10903,Daylight Assisted Living Facility,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10904,St Charles Place Iii,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10905,Chekela Turners Place Iii,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10906,Motherdears Place,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10907,La Sonora At Dove Mountain,"Assisted Living Home, Independent Living, Memory Care",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10908,The Watermark At Continental Ranch,"Assisted Living Home, Memory Care",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10909,Picture Rocks Adult Care Home,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10910,Summersett Acres Assisted Living,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10911,Haven House Az,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10912,Samanthas Cz Assisted Living,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10913,Pendo Care Home,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10914,Olive Care Homes,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10915,Desert Springs Healthcare,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10916,Heritage Court Post Acute Of Scottsdale,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10917,Haven Of Scottsdale,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10918,Villa Ocotillo,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10919,Extended Family Ii,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10920,Lindsay Manor,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10921,Mesa Adult Care Home Ii,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10922,Family Care Homes Jensen House,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10923,Home Sweet Home On Leland,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10924,Plaza Healthcare,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10925,All Seasons Of Oro Valley,"Assisted Living Home, Independent Living, Memory Care",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10926,The Fountains At La Cholla,"Assisted Living Home, Independent Living, Memory Care",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10927,The Watermark At Oro Valley,"Assisted Living Home, Independent Living, Memory Care",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10928,Inspirations Of River Centre,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10929,Avista Senior Living Tucson,"Assisted Living Home, Memory Care",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10930,Mountain View Care Center,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10931,Tucson Place At Ventana Canyon,"Assisted Living Home, Memory Care",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10932,Copper Canyon,"Assisted Living Home, Memory Care",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10933,Hacienda De Luna,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10934,La Canada Care Center,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10935,Casas Adobes Post Acute Rehabilitation Center,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10936,The Hacienda At The River,"Assisted Living Home, Independent Living, Memory Care",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10937,Oasis Assisted Living Community,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10938,Villa Liddell,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10939,Solterra La Cholla,"Assisted Living Home, Memory Care, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10940,Msm P Enterprises,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10941,The Villas At La Canada Villa M,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10942,Starfish Care Homes Gardenview Circle,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10943,Haven Of Tucson,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10944,Starfish Care Homes W Limberlost Dr,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10945,The Villas At King Road Villa B,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10946,Sedona Garden Assisted Living,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10947,Connies Manor Home,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10948,Desert View Residence,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10949,Summersett Haven,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10950,Villas At La Canda Villa J,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10951,Danilo Place,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10952,Villas At La Canada The Villa E,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10953,Villas At La Canada The Villa B,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10954,Villas At La Canada The Villa D,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10955,Fidelity Care Home,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10956,The Villas At La Canada Villa H,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10957,Villas At La Canada The Villa C,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10958,Northwest Assisted Living Ii,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10959,Villas At La Canada The Villa A,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10960,The Villas At La Canada Villa G,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10961,Spring Days Adult Care Home,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10962,Villas At La Canada The Villa F,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10963,Desert Sun Residence,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10964,The Villas At La Canada Villa K,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10965,Desert Treasure Residence,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10966,Normandel Place,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10967,Tlc At San Lucas,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10968,Fidelity Care Corner,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10969,Desert Palms Residence,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10970,The Villas At La Canada Villa I,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10971,The Villas At La Canada Villa L,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10972,Copper Health Oro Valley,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10973,La Casa De Stella,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10974,Open Arms At La Canada,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10975,My Family Assisted Living,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10976,Aspen Care Assisted Living,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10977,Desert Gardens Assisted Living And Memory Care At Hacienda,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10978,Golden Hope Adult Care Home Ii,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10979,Abba Foothills Assisted Living,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10980,Carlton Village 2,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10981,Carlton Village 1,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10982,Carlton Village 4,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10983,Carlton Village 6,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10984,Carlton Village 5,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10985,Carlton Village 8,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10986,Horizon Acres Assisted Living,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10987,Catalina Foothills Adult Care,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10988,Villas De Bella Assisted Living No 1,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10989,Marys Peace Of Mind,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10990,Heatherwood,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10991,Heritage Manor At Lago Del Oro,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10992,Living Young Homes,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10993,Acoya Shea,"Assisted Living Home, Independent Living, Memory Care",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10994,Morningstar At Arcadia,"Assisted Living Home, Memory Care",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10995,Maravilla Scottsdale,"Assisted Living Home, Independent Living, Memory Care",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10996,Paradise Living Centers Paradise Valley,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10997,Windsor Luxury Assisted Living,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10998,Paradise Valley Senior Living,"Assisted Living Home, Memory Care",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
10999,Barton House,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
11000,Torbrook Manor,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
11001,Bethesda Gardens,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
11002,Life Care Center Of Paradise Valley,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
11003,Oakmont Assisted Living,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
11004,Paradise Living Centers Arcadia,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
11005,Sweetwater Groves By Majestic Residences,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
11006,Doubletree Ranchos Assisted Living,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
11007,Vista Living Senior Care Paradise Valley,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
11008,Assisted Living Of Paradise Valley Ii,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
11009,Assisted Living At Mountain Vista 1,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
11010,Clearwater Mayo Boulevard,"Assisted Living Home, Independent Living, Memory Care",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
11011,Oakbrook Assisted Living,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
11012,Desert Haven Care Center,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
11013,Ridgecrest Healthcare,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
11014,Danila Care Home,Assisted Living Home,CARE_TYPE_SYNC_20250828_120842.csv;CARE_TYPE_SYNC_20250828_120842_WITH_CONTENT.csv
