ID,Title,Address,Website,Source
9499,Sheridan Garden Assisted Living,"2209 North Rascon Loop, Phoenix, Az 85037",https://app.seniorplace.com/communities/show/942d60ed-5d01-4a33-a140-d0e5114ef785,seniorplace
9497,Sheridan Garden Assisted Living,"7419 North 82Nd Lane, Glendale, Az 85303",https://www.seniorly.com/assisted-living/arizona/glendale/sheridan-garden-assisted-living,seniorly
9536,Silver Creek Leisure Living,"South Highway 95, Fort Mohave, Az 86426",https://app.seniorplace.com/communities/show/6827ba04-bfbb-451a-9aab-f70ddbf79133,seniorplace
9534,Silver Creek Leisure Living,"1670 Arizona 95, Bullhead City, Az 86442",https://app.seniorplace.com/communities/show/46ce0cba-1790-4e19-995d-0838dee44a12,seniorplace
10405,Silver Creek Leisure Living,"1670 Highway 95, Bullhead City, Az 86442",https://www.seniorly.com/assisted-living/arizona/bullhead-city/silver-creek-leisure-living,seniorly
14429,Solange At Apple Tree,"1165 Brockell Drive, Colorado Springs,, Colorado Springs, Co 80911",https://app.seniorplace.com/communities/show/e6f1e886-89dc-45ca-8dc8-46cdefa4b6ac,seniorplace
14431,Solange At Apple Tree,"1125 Brockdell Drive, Colorado Springs, Co 80911",https://app.seniorplace.com/communities/show/af09a497-87fa-459a-b1ed-6b4dbbef32d4,seniorplace
14456,Solstice Senior Living At Sandy,"310 E 10600 S, Sandy, Ut 84070",https://app.seniorplace.com/communities/show/794418c5-bae7-443c-b615-af2d6b9aa7c7,seniorplace
14458,Solstice Senior Living At Sandy,"310 E 10600 S,, Sandy, Ut 84070",https://app.seniorplace.com/communities/show/b20a9c1e-e249-4ac6-b83b-59f93b282103,seniorplace
9595,Spring Days Adult Care Home,"6710 North Leonardo Da Vinci Way, Tucson, Az 85704",https://app.seniorplace.com/communities/show/c85a887c-5fb1-4dbe-b106-ad63f6f667f3,seniorplace
10961,Spring Days Adult Care Home,"6710 North Leonardo Da Vinci, Tucson, Az 85704",https://www.seniorly.com/assisted-living/arizona/tucson/spring-days-adult-care-home-llc,seniorly
14514,St Andrews Village,"13801 E Yale Avenue, Aurora, Co 80014",https://app.seniorplace.com/communities/show/fcfa9278-e32e-454f-8596-6c3198191949,seniorplace
14516,St Andrews Village,"2670 South Abilene Street, Aurora, Co 80014",https://app.seniorplace.com/communities/show/aeee9d0a-d37b-445b-8973-1e933c55ef75,seniorplace
9627,Starfish Care Homes,"4167 North Garden View Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/b4b35ad5-7350-48e7-9dcb-90e236d88d77,seniorplace
9647,Starfish Care Homes,"4149 North Gardenview Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/0b5734e3-bdc4-4450-8be2-d8a041d82d10,seniorplace
9661,Starfish Care Homes,"4155 North Gardenview Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/5eafaacf-51f3-44a8-85d2-bf57e375ac6b,seniorplace
9659,Starfish Care Homes,"4149 North Garden View Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/dd1f34e3-ccab-403b-bfa8-9332f1527129,seniorplace
9625,Starfish Care Homes,"4161 North Garden View Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/38ec3543-cef7-40f6-9b05-bc5cd240daf3,seniorplace
9639,Starfish Care Homes,"4155 North Garden View Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/a94def04-87dc-490a-8e06-8a33805f28d6,seniorplace
9641,Starfish Care Homes,"4185 North Garden View Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/f3a75e8a-9dcf-44dd-9b85-dfb3449c92b0,seniorplace
9643,Starfish Care Homes,"4173 North Gardenview Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/25f1a061-3671-42c9-86ed-b8f3a2ae6352,seniorplace
9645,Starfish Care Homes,"4185 North Gardenview Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/ac8210e7-07d9-4eea-a906-f8e352c97995,seniorplace
9657,Starfish Care Homes,"4173 North Garden View Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/0441bf2f-f75e-4bb8-8fee-6138c8562c8b,seniorplace
9649,Starfish Care Homes,"4179 North Garden View Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/c539496a-d618-44e9-89a8-e2b7322865c7,seniorplace
9651,Starfish Care Homes,"4179 North Gardenview Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/d4ce9ecc-9643-4799-bdbc-6b330c71d1f8,seniorplace
9653,Starfish Care Homes,"4143 North Garden View Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/3b1d2041-298e-43ea-9f66-a9687a404a39,seniorplace
9655,Starfish Care Homes,"4143 North Gardenview Circle, Tucson, Az 85705",https://app.seniorplace.com/communities/show/a5890e7c-470e-49cf-ad58-2cbb9058be30,seniorplace
9665,Starlight Assisted Living,"8736 East Joshua Tree Lane, Scottsdale, Az 85250",https://app.seniorplace.com/communities/show/0d2280fd-a165-4e76-8b61-e04bc9cdfb5c,seniorplace
14537,Starlight Assisted Living,"68 Security Boulevard, Colorado Springs, Co 80911",https://app.seniorplace.com/communities/show/7ad83cc8-9a43-4a91-8eda-915633882c7b,seniorplace
9687,Summersett Haven,"1030 West Orange Grove Road, Tucson, Az Az",https://app.seniorplace.com/communities/show/f7039c96-328d-4a17-a0c9-84706b1e0f29,seniorplace
10949,Summersett Haven,"1030 West Orange Grove Road, Tucson, Az 85704",https://www.seniorly.com/assisted-living/arizona/tucson/summersett-haven,seniorly
14578,Summit Senior Living,"5524 West 6200 South, Kearns, Ut 84118",https://app.seniorplace.com/communities/show/fa068eb5-a3d5-4629-8c8e-4b319de5c050,seniorplace
9688,Summit Senior Living,"2560 West Mesa Oak Court, Prescott, Az 86305",https://app.seniorplace.com/communities/show/0cd610c8-4c6d-42ab-8d9d-716cf03cbf5b,seniorplace
14580,Summit Supportive Communities,"9271 East Jewell Circle, Denver, Co 80231",https://app.seniorplace.com/communities/show/370a310b-89fc-46f3-899c-715565f72294,seniorplace
14582,Summit Supportive Communities,"2141 South Lansing Court, Aurora, Co 80014",https://app.seniorplace.com/communities/show/a4be504c-8dbe-497c-ac53-561ea1aab3c2,seniorplace
10739,Sunrise Adult Care Home 2,"6338 West Port Royale Lane, Glendale, Az 85306",https://www.seniorly.com/assisted-living/arizona/glendale/sunrise-adult-care-home-2-glendale,seniorly
9737,Sunrise Adult Care Home 2,"16768 West Bristol Lane, Surprise, Az 85374",https://app.seniorplace.com/communities/show/9941c6a1-0fdb-4e8d-9908-99e0306384b6,seniorplace
9741,Sunrise Assisted Living,"14654 North Del Cambre Avenue, Fountain Hills, Az 85268",https://app.seniorplace.com/communities/show/b3f3e930-af3e-4cc7-82cf-77319f7ede1b,seniorplace
9743,Sunrise Assisted Living,"18413 West Pueblo Avenue, Goodyear, Az 85338",https://app.seniorplace.com/communities/show/a8d45852-0a35-4dbe-b1fd-9b424e20d2c5,seniorplace
9751,Sunrise Care Homes Sunnyvale,"7139 East Sunnyvale Road, Paradise Valley, Az 85253",https://www.seniorly.com/assisted-living/arizona/paradise-valley/sunrise-care-homes-sunnyvale,seniorly
9749,Sunrise Care Homes Sunnyvale,"7139 East Sunnyvale Road, Scottsdale, Az 85253",https://app.seniorplace.com/communities/show/d0231238-0ad7-4124-853d-535a23add91b,seniorplace
9753,Sunrise Care Homeshayden,"13452 Hayden Road, Scottsdale, Az 85260",https://app.seniorplace.com/communities/show/7804cc1d-e92d-48ed-a291-091890dc1945,seniorplace
9754,Sunrise Care Homeshayden,"13452 North Hayden Road, Scottsdale, Az 85260",https://app.seniorplace.com/communities/show/da9c08e2-6543-43b5-9376-7a4c5733aab7,seniorplace
9789,Suntown Assistance Home,"20010 North 41St Lane, Glendale, Az 85308",https://app.seniorplace.com/communities/show/253f3274-6ac9-4fb0-9e4c-3204b8878f46,seniorplace
9788,Suntown Assistance Home,"20010 N 41St Lane, Glendale, Az 85308",https://app.seniorplace.com/communities/show/6bc2ddf9-35e5-4e7b-944e-fb7218b78590,seniorplace
10549,Tang Assisted Living,"6622 South Dorsey Lane, Tempe, Az 85283",https://www.seniorly.com/assisted-living/arizona/tempe/tang-assisted-living-llc-tempe,seniorly
10794,Tang Assisted Living,"4113 West Hayward Avenue, Phoenix, Az 85051",https://www.seniorly.com/assisted-living/arizona/phoenix/tang-assisted-living-llc,seniorly
9823,Tbi Care,"908 East Reliant Street, Gilbert, Az 85298",https://www.seniorly.com/assisted-living/arizona/gilbert/tbi-care-inc-gilbert,seniorly
9821,Tbi Care,"6016 South 22Nd Drive, Phoenix, Az 85041",https://app.seniorplace.com/communities/show/930f5879-d663-4a06-89df-30722cef568c,seniorplace
9819,Tbi Care,"6617 West Madre Del Oro Drive, Phoenix, Az 85083",https://www.seniorly.com/assisted-living/arizona/phoenix/tbi-care,seniorly
14646,Tcal 2,"6419 West Mexico Avenue, Lakewood, Co 80232",https://app.seniorplace.com/communities/show/edbb75ac-72b7-428c-95ab-e9a78912c5ab,seniorplace
14644,Tcal 2,"1069 South Teller Street, Lakewood, Co 80226",https://app.seniorplace.com/communities/show/d52a1d20-d5d2-4c77-b540-5191a4674f88,seniorplace
14662,Tercer Cielo,"4409 Glenwood Hills Drive Northeast, Glenwood Hills, Nm 87111",https://app.seniorplace.com/communities/show/56f7dc3d-ba7d-474a-a103-140520467056,seniorplace
14660,Tercer Cielo,"412 Sawtooth Street Southeast, Albuquerque, Nm 87123",https://app.seniorplace.com/communities/show/3eb21be5-5b7e-4a86-a515-2f1f1008760e,seniorplace
14678,The Albuquerque Grand Senior Living,"1501 Tijeras Avenue Ne, Albuquerque, Nm 87106",https://app.seniorplace.com/communities/show/0430516b-daff-453e-807e-4093e593535d,seniorplace
14676,The Albuquerque Grand Senior Living,"1501 Tijeras Avenue Ne, Albuquerque, Nm 87106",https://app.seniorplace.com/communities/show/147f775e-6c44-4f8b-b6d4-074147369e47,seniorplace
10276,The Enclave At Anthem Senior Living,"42015 North Venture Drive, Phoenix, Az 85086",https://www.seniorly.com/assisted-living/arizona/phoenix/the-enclave-at-anthem-senior-living,seniorly
9851,The Enclave At Anthem Senior Living,"42015 North Venture Drive, Anthem, Az 85086",https://app.seniorplace.com/communities/show/f383af83-9669-45d5-a5de-9268f35b4edc,seniorplace
9861,The Forum At Desert Harbor,"13840 North Desert Harbor Drive, Peoria, Az 85381",https://www.seniorly.com/assisted-living/arizona/peoria/the-forum-at-desert-harbor,seniorly
9859,The Forum At Desert Harbor,"13836 North Desert Harbor Drive, Peoria, Az 85381",https://app.seniorplace.com/communities/show/5223fb6a-1604-43d7-a8c5-b8ab8b7be5a5,seniorplace
9872,The Gardens Of Sun City,"17225 Boswell Boulevard, Sun City, Az 85373",https://app.seniorplace.com/communities/show/454e6d77-332f-428b-a893-bdff1be68785,seniorplace
10635,The Gardens Of Sun City,"17225 North Boswell Boulevard, Sun City, Az 85373",https://www.seniorly.com/assisted-living/arizona/sun-city/the-gardens-of-sun-city,seniorly
9874,The Gardens Of Sun City,"17225 North Boswell Boulevard, Sun City, Az 85351",https://app.seniorplace.com/communities/show/1ce6fdbb-3577-4ce0-aa73-204ec462e82b,seniorplace
14734,The Heritage Assisted Living,"866 Lettuce Lane, Las Cruces, Nm 88001",https://app.seniorplace.com/communities/show/213fc7b0-cda1-4402-ae0c-9e620626768b,seniorplace
14732,The Heritage Assisted Living,"846 Lettuce Lane, Las Cruces, Nm 88001",https://app.seniorplace.com/communities/show/a391f6d5-3655-4515-8827-4a0b7e23bd96,seniorplace
10634,The Heritage Tradition,"19303 North New Tradition Road, Sun City West, Az 85375",https://www.seniorly.com/assisted-living/arizona/sun-city-west/the-heritage-tradition,seniorly
9894,The Heritage Tradition,"19303 N New Tradition Road, Sun City West, Az 85375",https://app.seniorplace.com/communities/show/733bf09a-4bf3-4890-a74c-2926fb94642c,seniorplace
10606,The Meadows Of Prescott Valley,"7766 East Welsh Mountain Drive, Prescott, Az 86315",https://www.seniorly.com/assisted-living/arizona/prescott/the-meadows-of-prescott-valley-llc,seniorly
9910,The Meadows Of Prescott Valley,"7766 East Welsh Mountain Drive, Prescott Valley, Az 86315",https://app.seniorplace.com/communities/show/02f4a23c-15d5-4702-931d-a5e1bd2eb6af,seniorplace
14773,The Oberon House,"9160 West 64Th Avenue, Arvada, Co 80004",https://app.seniorplace.com/communities/show/106001e6-70c3-486c-85d9-4ea5d18ace0f,seniorplace
14771,The Oberon House,"9160 W 64Th Avenue, Arvada, Co 80004",https://app.seniorplace.com/communities/show/4e4ad489-91f3-4ff8-a4f6-4331dbdb5531,seniorplace
9996,The Watermark At Morrison Ranch,"3333 East Morrison Ranch Parkway, Morrison Ranch, Az 85296",https://app.seniorplace.com/communities/show/cb0953f4-9e82-45da-97df-75717761347e,seniorplace
9994,The Watermark At Morrison Ranch,"3333 East Morrison Ranch Parkway, Gilbert, Az 85296",https://www.seniorly.com/assisted-living/arizona/gilbert/the-watermark-at-morrison-ranch,seniorly
10020,Torbrook Manor,"6221 East Shea Boulevard, Scottsdale, Az 85254",https://app.seniorplace.com/communities/show/f79d399b-21fd-415a-a43e-85013cbee231,seniorplace
11000,Torbrook Manor,"6221 East Shea Boulevard, Paradise Valley, Az 85253",https://www.seniorly.com/assisted-living/arizona/paradise-valley/torbrook-manor,seniorly
14882,Valeo Hospice,"5250 South Commerce Drive, Murray, Ut 84107",https://app.seniorplace.com/communities/show/23716020-6d0d-405f-b73b-881ab5a2fd27,seniorplace
14880,Valeo Hospice,"2156 North Hill Field Road, Layton, Ut 84041",https://app.seniorplace.com/communities/show/98597767-e814-4b89-8207-a990a1bad20d,seniorplace
14885,Valley Assisted Living,"30 Main Street, Silver Cliff, Co 81252",https://app.seniorplace.com/communities/show/282f14cf-b10f-475f-91b5-f48171c41c92,seniorplace
10072,Valley Assisted Living,"3122 West Cavedale Drive, Phoenix, Az 85083",https://app.seniorplace.com/communities/show/fb0a7e11-620d-4cc7-8347-3261173fb0e0,seniorplace
14891,Verena At Gilbert,"1505 Willis Road,, Gilbert, Ar 85297",https://app.seniorplace.com/communities/show/ddda1fcb-958c-4bff-971e-9745cfcd9d40,seniorplace
10095,Verena At Gilbert,"1505 Willis Road, Gilbert, Az 85297",https://app.seniorplace.com/communities/show/8f488036-7035-42fb-a7e5-49391e477c70,seniorplace
10171,Vista Winds,"28783 North Vistancia Boulevard, Peoria, Az 85383",https://app.seniorplace.com/communities/show/5b0e1c8e-4666-4e82-92cc-72f125696cb0,seniorplace
10169,Vista Winds,"28783 North Vistancia Boulevard, Vistancia, Az 85383",https://app.seniorplace.com/communities/show/821e844c-37ff-4492-86d8-a80f5b436058,seniorplace
10807,West Valley Care Home,"8546 West Joan De Arc, Peoria, Az 85381",https://www.seniorly.com/assisted-living/arizona/peoria/west-valley-care-home-peoria,seniorly
10196,West Valley Care Home,"8546 West Joan De Arc Avenue, Peoria, Az 85381",https://app.seniorplace.com/communities/show/a1213662-c08a-449b-9697-d3799fb55fd6,seniorplace
10586,Young Family Care Homes And Investments,"19331 East Via De Palmas, Chandler Heights, Az 85142",https://www.seniorly.com/assisted-living/arizona/chandler-heights/young-family-care-homes-and-investments-llc,seniorly
10257,Young Family Care Homes And Investments,"19331 East Via De Palmas, Queen Creek, Az 85142",https://app.seniorplace.com/communities/show/f85a5378-2c6d-418b-8b2f-17053d7cbb53,seniorplace
10271,Zaweah Luxury Living,"9129 South 48Th Drive, Phoenix, Az 85339",https://app.seniorplace.com/communities/show/334141d8-56a6-4bab-9292-921f7a44f041,seniorplace
10895,Zaweah Luxury Living,"9129 South 48Th Drive, Laveen, Az 85339",https://www.seniorly.com/assisted-living/arizona/laveen/zaweah-luxury-living,seniorly
