wp_id,title,address,seniorly_url,city,state
10108,Via Elegante Tucson Mountains,"2797 North Cerrada De Beto, Tucson, Az 85745",https://www.seniorly.com/assisted-living/arizona/tucson/via-elegante-tucson-mountains,,
10109,Via Elegante Vineyard,"5651 North Via Latigo, Tucson, Az 85704",https://www.seniorly.com/assisted-living/arizona/tucson/via-elegante-vineyard,,
10112,Vickys Loving Home,"3433 West Malapai Drive, Phoenix, Az 85051",https://www.seniorly.com/assisted-living/arizona/phoenix/vicky-s-loving-home,,
10116,Vienna Care Home,"13408 North 52Nd Avenue, Glendale, Az 85304",https://www.seniorly.com/assisted-living/arizona/glendale/vienna-care-home-llc,,
10120,Vikis Assisted Living,"3027 East Topeka Drive, Phoenix, Az 85050",https://www.seniorly.com/assisted-living/arizona/phoenix/viki-s-assisted-living-home,,
10122,Villa De Hope,"920 West Ina Road, Tucson, Az 85704",https://www.seniorly.com/assisted-living/arizona/tucson/villa-de-hope,,
10126,Villa Hermosa,"6300 East Speedway Boulevard, Tucson, Az 85710",https://www.seniorly.com/assisted-living/arizona/tucson/villa-hermosa,,
10137,Villa Tampico,"601 South Tampico Avenue, Tucson, Az 85711",https://www.seniorly.com/assisted-living/arizona/tucson/villa-tampico,,
10143,Vineyard Park Of Surprise,"16650 North Stadium Way, Surprise, Az 85374",https://www.seniorly.com/assisted-living/arizona/surprise/vineyard-park-of-surprise,,
10166,Vista Ranch,"1735 North Val Vista Drive, Mesa, Az 85213",https://www.seniorly.com/assisted-living/arizona/mesa/vista-ranch,,
10200,West Valley Helping Hands,"15021 North 91St Lane, Peoria, Az 85381",https://www.seniorly.com/assisted-living/arizona/peoria/west-valley-helping-hands-llc,,
10212,White Cliffs Senior Living,"3600 Peterson Road, Kingman, Az 86409",https://www.seniorly.com/assisted-living/arizona/kingman/white-cliffs-senior-living,,
10222,White Violet Adult Care Home Ii,"3711 West Cholla Street, Phoenix, Az 85029",https://www.seniorly.com/assisted-living/arizona/phoenix/white-violet-adult-care-home-ii,,
10226,Willow Canyon,"440 North Evergreen Street, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/willow-canyon,,
10243,Winston Park,"660 West Mclellan Road, Mesa, Az 85201",https://www.seniorly.com/assisted-living/arizona/mesa/winston-park-llc,,
10249,Woodridge Assisted Living,"6020 East Woodridge Drive, Scottsdale, Az 85254",https://www.seniorly.com/assisted-living/arizona/scottsdale/woodridge-assisted-living,,
10255,Yashuas Cedar,"437 West Merrill Avenue, Gilbert, Az 85233",https://www.seniorly.com/assisted-living/arizona/gilbert/yashua-s-cedar,,
10275,Merrill Gardens At Anthem,"2800 West Rose Canyon Circle, Anthem, Az 85086",https://www.seniorly.com/assisted-living/arizona/anthem/merrill-gardens-at-anthem,,
10276,The Enclave At Anthem Senior Living,"42015 North Venture Drive, Phoenix, Az 85086",https://www.seniorly.com/assisted-living/arizona/phoenix/the-enclave-at-anthem-senior-living,,
10277,Anthem Senior Living,"40401 North Copper Basin Trail, Phoenix, Az 85086",https://www.seniorly.com/assisted-living/arizona/phoenix/anthem-senior-living,,
10278,Desert Vista Assisted Living,"1809 West Bramble Berry Lane, Phoenix, Az 85085",https://www.seniorly.com/assisted-living/arizona/phoenix/desert-vista-assisted-living,,
10279,Desert Hills Adult Care Home,"38414 North 12Th Street, Phoenix, Az 85086",https://www.seniorly.com/assisted-living/arizona/phoenix/desert-hills-adult-care-home,,
10280,A Vip Assisted Living Care,"41309 North Yorktown Trl, Phoenix, Az 85086",https://www.seniorly.com/assisted-living/arizona/phoenix/a-vip-assisted-living-home-care,,
10281,Daninas Care Home,"2406 West Sienna Bouquet Place, Phoenix, Az 85085",https://www.seniorly.com/assisted-living/arizona/phoenix/danina-s-care-home-l-l-c,,
10282,A Distinguished Touch Adult Care,"6758 West Blackstone Lane, Peoria, Az 85383",https://www.seniorly.com/assisted-living/arizona/peoria/a-distinguished-touch-adult-care-llc,,
10283,American Ridge Senior Living,"Carefree Highway And 44Th Street Alignment, Phoenix, Az 85085",https://www.seniorly.com/assisted-living/arizona/phoenix/american-ridge-senior-living,,
10284,Oasis Group Home,"2206 West Spur Drive, Phoenix, Az 85085",https://www.seniorly.com/assisted-living/arizona/phoenix/oasis-group-home,,
10285,A Touch Of Desert Class,"38718 North 29Th Avenue, Phoenix, Az 85086",https://www.seniorly.com/assisted-living/arizona/phoenix/a-touch-of-desert-class,,
10288,Anthem Senior Retreat,"38704 North National Trail, Phoenix, Az 85086",https://www.seniorly.com/assisted-living/arizona/phoenix/anthem-senior-retreat,,
10290,Mountain Ranch Home Care,"29606 North 21St Drive, Phoenix, Az 85085",https://www.seniorly.com/assisted-living/arizona/phoenix/mountain-ranch-home-care,,
10291,Nels Nest Assisted Living,"3655 West Dynamite Boulevard, Phoenix, Az 85083",https://www.seniorly.com/assisted-living/arizona/phoenix/nel-s-nest-assisted-living,,
10292,Patricks Care Home,"27413 North 23Rd Drive, Phoenix, Az 85085",https://www.seniorly.com/assisted-living/arizona/phoenix/patrick-s-care-home,,
10293,Helping Hands Ach,"27215 North 23Rd Lane, Phoenix, Az 85085",https://www.seniorly.com/assisted-living/arizona/phoenix/helping-hands-ach,,
10297,Summer Breeze Ii,"5924 West Hedgehog Place, Phoenix, Az 85083",https://www.seniorly.com/assisted-living/arizona/phoenix/summer-breeze-ii-assisted-living-home,,
10298,Matters Of Senior Living,"4647 West Moon Blossum Lane, Phoenix, Az 85083",https://www.seniorly.com/assisted-living/arizona/phoenix/matters-of-senior-living-inc-,,
10300,Aging Gracefully,"4105 West Villa Linda Drive, Glendale, Az 85310",https://www.seniorly.com/assisted-living/arizona/glendale/aging-gracefully,,
10305,Arbor Rose Senior Care,"6033 East Arbor Road, Mesa, Az 85206",https://www.seniorly.com/assisted-living/arizona/mesa/arbor-rose-senior-care,,
10311,Anderson Assisted Livings,"9831 East Broadway Road, Mesa, Az 85208",https://www.seniorly.com/assisted-living/arizona/mesa/anderson-assisted-living-homes-llc,,
10313,Gold Canyon Hacienda,"6480 South Alameda Drive, Apache Junction, Az 85218",https://www.seniorly.com/assisted-living/arizona/apache-junction/gold-canyon-hacienda,,
10314,Eldercare Aj,"1895 South Silver Drive, Apache Junction, Az 85120",https://www.seniorly.com/assisted-living/arizona/apache-junction/eldercare-aj,,
10316,Visions Senior Living At Apache Junction 1,"1510 East Broadway Avenue Bldg 1, Apache Junction, Az 85119",https://www.seniorly.com/assisted-living/arizona/apache-junction/visions-senior-living-at-apache-junction-1,,
10317,Igh Adult Care,"689 East Hondo Avenue, Apache Junction, Az 85219",https://www.seniorly.com/assisted-living/arizona/apache-junction/igh-adult-care,,
10318,Ironwood Assisted Living,"1226 West 13Th Avenue, Apache Junction, Az 85220",https://www.seniorly.com/assisted-living/arizona/apache-junction/ironwood-assisted-living-home,,
10319,Kopper Crest Manor On Royal Palm,"1329 South Royal Palm, Apache Junction, Az 85220",https://www.seniorly.com/assisted-living/arizona/apache-junction/kopper-crest-manor-on-royal-palm-llc,,
10325,Presidio Assisted Living,"6515 East Presidio Street, Mesa, Az 85215",https://www.seniorly.com/assisted-living/arizona/mesa/presidio-assisted-living-home,,
10326,Copper Heights Assisted Living,"152 North 56Th Street, Mesa, Az 85205",https://www.seniorly.com/assisted-living/arizona/mesa/copper-heights-assisted-living,,
10327,Baltimore St Care Home,"5402 East Baltimore Street, Mesa, Az 85205",https://www.seniorly.com/assisted-living/arizona/mesa/baltimore-st-care-home,,
10330,Arizona Community Assisted Living,"9952 East Butte Street, Mesa, Az 85207",https://www.seniorly.com/assisted-living/arizona/mesa/arizona-community-assisted-living,,
10331,Caring Hands Senior Living,"449 North 100Th Place, Mesa, Az 85207",https://www.seniorly.com/assisted-living/arizona/mesa/caring-hands-senior-living-llc,,
10333,Morning Glory Adult Care Home Ii,"3065 South Canfield Circle, Mesa, Az 85212",https://www.seniorly.com/assisted-living/arizona/mesa/morning-glory-adult-care-home-ii,,
10334,Doctors Choice Assisted Living,"9101 East Brown Road Suite 107, Mesa, Az 85207",https://www.seniorly.com/assisted-living/arizona/mesa/doctor-s-choice-assisted-living,,
10335,Janets Assisted Living,"232 South 89Th Street, Mesa, Az 85208",https://www.seniorly.com/assisted-living/arizona/mesa/janet-s-assisted-living-home,,
10339,Happy Haven Of Mesa,"7320 East Carol Avenue, Mesa, Az 85208",https://www.seniorly.com/assisted-living/arizona/mesa/happy-haven-of-mesa,,
10340,Country Estates Assisted Livings I,"2042 North 76Th Street, Mesa, Az 85207",https://www.seniorly.com/assisted-living/arizona/mesa/country-estates-assisted-living-homes-i,,
10342,Ideal Assisted Living,"2911 South Aletta, Mesa, Az 85212",https://www.seniorly.com/assisted-living/arizona/mesa/ideal-assisted-living-llc,,
10343,Divine Grace Adult Care,"6711 East Akron Street, Mesa, Az 85205",https://www.seniorly.com/assisted-living/arizona/mesa/divine-grace-adult-care,,
10344,Ideal Assisted Living Olla,"7212 East Olla Avenue, Mesa, Az 85212",https://www.seniorly.com/assisted-living/arizona/mesa/ideal-assisted-living-olla,,
10347,Crystal Cove Home Care Ii,"4492 East Laurel Avenue, Higley, Az 85236",https://www.seniorly.com/assisted-living/arizona/higley/crystal-cove-home-care-ii,,
10351,Oak Tree Manor Alh,"1104 South 53Rd Street, Mesa, Az 85206",https://www.seniorly.com/assisted-living/arizona/mesa/oak-tree-manor-alh-llc,,
10357,Rhodas Assisted Living 1,"3906 North 112Th Lane, Avondale, Az 85392",https://www.seniorly.com/assisted-living/arizona/avondale/rhodas-assisted-living-home-1,,
10359,Ocean Senior Care,"11320 West Orange Blossom Lane, Avondale, Az 85392",https://www.seniorly.com/assisted-living/arizona/avondale/ocean-senior-care,,
10360,Twilight Haven Iii,"233 South 123Rd Drive, Avondale, Az 85323",https://www.seniorly.com/assisted-living/arizona/avondale/twilight-haven-iii-llc,,
10362,Twilight Haven,"12533 West Coldwater Springs Boulevard, Avondale, Az 85323",https://www.seniorly.com/assisted-living/arizona/avondale/twilight-haven-avondale,,
10365,Amani Adult Care Home 2,"12217 West Winslow Avenue, Tolleson, Az 85353",https://www.seniorly.com/assisted-living/arizona/tolleson/amani-adult-care-home-2,,
10366,The Atienzos Loving Care Assisted Living 2,"15655 West Campbell Avenue, Goodyear, Az 85395",https://www.seniorly.com/assisted-living/arizona/goodyear/the-atienzo-s-loving-care-assisted-living-home-2,,
10368,River Of Life Assisted Living,"8415 North 171St Drive, Waddell, Az 85355",https://www.seniorly.com/assisted-living/arizona/waddell/river-of-life-assisted-living,,
10369,Hacienda Del Rey 4,"12917 West Las Cruces Drive Bldg 4, Litchfield Park, Az 85340",https://www.seniorly.com/assisted-living/arizona/litchfield-park/hacienda-del-rey-4,,
10371,Irenes Care Home,"10433 West Magnolia Street, Tolleson, Az 85353",https://www.seniorly.com/assisted-living/arizona/tolleson/irene-s-care-home,,
10372,Wonder Care,"15972 West Linden Street, Goodyear, Az 85338",https://www.seniorly.com/assisted-living/arizona/goodyear/wonder-care,,
10374,Gabriels Home Care,"10107 West Parkway Drive, Tolleson, Az 85353",https://www.seniorly.com/assisted-living/arizona/tolleson/gabriel-s-home-care-llc,,
10375,Barbara Jeans Assisted Living,"2709 South 159Th Lane, Goodyear, Az 85338",https://www.seniorly.com/assisted-living/arizona/goodyear/barbara-jean-s-assisted-living,,
10376,Harmoni Care Assisted Living,"16006 West Bartlett Avenue, Goodyear, Az 85338",https://www.seniorly.com/assisted-living/arizona/goodyear/harmoni-care-assisted-living,,
10377,Kabegas Comfort Home,"10146 West Hilton Avenue, Tolleson, Az 85353",https://www.seniorly.com/assisted-living/arizona/tolleson/kabega-s-comfort-home,,
10380,Arizona Love And Care,"15250 West Pierson Street, Goodyear, Az 85395",https://www.seniorly.com/assisted-living/arizona/goodyear/arizona-love-and-care,,
10381,Hallmark Assisted Living At Pacey,"2022 North Pacey Road, Phoenix, Az 85037",https://www.seniorly.com/assisted-living/arizona/phoenix/hallmark-assisted-living-at-pacey,,
10383,Angel Arms Young Adult Residence,"2509 North 87Th Avenue, Phoenix, Az 85037",https://www.seniorly.com/assisted-living/arizona/phoenix/angel-arms-young-adult-residence,,
10384,Spring Valley Senior Care,"4108 South 186Th Avenue, Goodyear, Az 85338",https://www.seniorly.com/assisted-living/arizona/goodyear/spring-valley-senior-care-goodyear,,
10385,Amiscare,"8118 West Watkins Street, Phoenix, Az 85043",https://www.seniorly.com/assisted-living/arizona/phoenix/amiscare,,
10386,Effective Care For Elderly Living,"8524 West Weldon Avenue, Phoenix, Az 85037",https://www.seniorly.com/assisted-living/arizona/phoenix/effective-care-for-elderly-living,,
10388,Beautiful Beginnings Assisted Living,"2819 South 73Rd Drive, Phoenix, Az 85043",https://www.seniorly.com/assisted-living/arizona/phoenix/beautiful-beginnings-assisted-living-home-llc,,
10389,Morning Glory 2,"20262 West Morning Glory Street, Buckeye, Az 85326",https://www.seniorly.com/assisted-living/arizona/buckeye/morning-glory-2,,
10390,House Right Assisted Living,"18621 West Denton Avenue, Litchfield Park, Az 85340",https://www.seniorly.com/assisted-living/arizona/litchfield-park/house-right-assisted-living-home,,
10391,Morning Glory 1,"20266 West Morning Glory Street, Buckeye, Az 85326",https://www.seniorly.com/assisted-living/arizona/buckeye/morning-glory-1,,
10392,Angel Castle Care Home,"5623 North 83Rd Avenue, Glendale, Az 85303",https://www.seniorly.com/assisted-living/arizona/glendale/angel-castle-care-home,,
10393,Care Included,"5418 North 192Nd Drive, Litchfield Park, Az 85340",https://www.seniorly.com/assisted-living/arizona/litchfield-park/care-included,,
10394,Medlock Caring Place,"7475 West Medlock Drive, Glendale, Az 85303",https://www.seniorly.com/assisted-living/arizona/glendale/medlock-caring-place,,
10395,Wide Horizon,"1024 North 62Nd Avenue, Phoenix, Az 85043",https://www.seniorly.com/assisted-living/arizona/phoenix/wide-horizon,,
10396,Su Casa Assisted Living,"1144 North 59Th Avenue, Phoenix, Az 85043",https://www.seniorly.com/assisted-living/arizona/phoenix/su-casa-assisted-living,,
10397,Westgate Assisted Living,"8613 West Carole Lane, Glendale, Az 85305",https://www.seniorly.com/assisted-living/arizona/glendale/westgate-assisted-living-glendale,,
10398,Orchid Residential Care,"9580 West Orchid Lane, Peoria, Az 85345",https://www.seniorly.com/assisted-living/arizona/peoria/orchid-residential-care,,
10399,Bloom Assisted Living,"695 South 221St Drive, Buckeye, Az 85326",https://www.seniorly.com/assisted-living/arizona/buckeye/bloom-assisted-living,,
10400,In Angel Arms,"22868 West Hopi, Buckeye, Az 85326",https://www.seniorly.com/assisted-living/arizona/buckeye/in-angel-arms-llc,,
10401,A Home For Care,"25548 West Dunlap Road, Buckeye, Az 85326",https://www.seniorly.com/assisted-living/arizona/buckeye/a-home-for-care-llc,,
10402,Gardenia Care,"23026 West Gardenia Drive, Buckeye, Az 85326",https://www.seniorly.com/assisted-living/arizona/buckeye/gardenia-care,,
10403,Davis Place,"2943 Desert Sky, Bullhead City, Az 86442",https://www.seniorly.com/assisted-living/arizona/bullhead-city/davis-place,,
10405,Silver Creek Leisure Living,"1670 Highway 95, Bullhead City, Az 86442",https://www.seniorly.com/assisted-living/arizona/bullhead-city/silver-creek-leisure-living,,
10406,A V Passages,"3464 Sundail Drive, Bullhead City, Az 86442",https://www.seniorly.com/assisted-living/arizona/bullhead-city/a-v-passages,,
10408,Mountain Home Adult Care,"298 General Crook Trail, Camp Verde, Az 86322",https://www.seniorly.com/assisted-living/arizona/camp-verde/mountain-home-adult-care-llc,,
10410,Heritage At Carefree Senior Living,"36590 North Pima Road 3481, Carefree, Az 85377",https://www.seniorly.com/assisted-living/arizona/carefree/heritage-at-carefree-senior-living,,
10412,Lifestream At Northeast Phoenix,"20802 North Cave Creek Road Building 84, Phoenix, Az 85024",https://www.seniorly.com/assisted-living/arizona/phoenix/lifestream-at-northeast-phoenix-green-house-84,,
10414,Vi At Silverstone,"23005 North 74Th Street , Scottsdale, Az 85255",https://www.seniorly.com/assisted-living/arizona/scottsdale/vi-at-silverstone-scottsdale,,
10416,Kierland Assisted Living,"16433 North 68Th Place, Scottsdale, Az 85254",https://www.seniorly.com/assisted-living/arizona/scottsdale/kierland-assisted-living-home,,
10419,Lifestream At Northeast Phoenix Green House 85,"20802 North Cave Creek Road Building 85, Phoenix, Az 85024",https://www.seniorly.com/assisted-living/arizona/phoenix/lifestream-at-northeast-phoenix-green-house-85,,
10423,Lita Caring Home Ii,"208 East Melrose Drive, Eleven Mile Corner, Az 85122",https://www.seniorly.com/assisted-living/arizona/eleven-mile-corner/lita-caring-home-ii,,
10424,Sun Valley Care Home,"1761 North Agave Street, Eleven Mile Corner, Az 85122",https://www.seniorly.com/assisted-living/arizona/eleven-mile-corner/sun-valley-care-home-llc,,
10425,Family Tree Assisted Living,"1741 North Palm Parke Boulevard, Eleven Mile Corner, Az 85122",https://www.seniorly.com/assisted-living/arizona/eleven-mile-corner/family-tree-assisted-living,,
10426,Olive Branch Assisted Living,"1121 North Olive Avenue, Eleven Mile Corner, Az 85122",https://www.seniorly.com/assisted-living/arizona/eleven-mile-corner/olive-branch-assisted-living-home,,
10427,Family Tys,"1745 North Palm Parke Boulevard, Eleven Mile Corner, Az 85122",https://www.seniorly.com/assisted-living/arizona/eleven-mile-corner/family-tys-llc,,
10428,Jaidon Manor Ii,"1177 East Bonita Place, Eleven Mile Corner, Az 85122",https://www.seniorly.com/assisted-living/arizona/eleven-mile-corner/jaidon-manor-ii,,
10440,The Abbington At Gilbert,"3239 South Mercy Road , Gilbert , Az 85295",https://www.seniorly.com/assisted-living/arizona/gilbert/the-abbington-at-gilbert,,
10441,Robson Reserve,"9508 East Riggs Road, Sun Lakes, Az 85248",https://www.seniorly.com/assisted-living/arizona/sun-lakes/robson-reserve,,
10449,White Roses Assisted Living,"951 West Saragosa Street, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/white-roses-assisted-living,,
10451,Casa Aplaya 4,"1091 East Kent Place, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/casa-aplaya-4,,
10452,Anas Haven At Elmwood,"263 West Elmwood Place, Chandler, Az 85248",https://www.seniorly.com/assisted-living/arizona/chandler/ana-s-haven-at-elmwood,,
10454,Chandler Harmony Adult Care,"2841 East Tyson Street, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/chandler-harmony-adult-care-llc,,
10455,Clearwater Ahwatuckee,"16025 South 50Th Street, Phoenix, Az 85048",https://www.seniorly.com/assisted-living/arizona/phoenix/clearwater-ahwatuckee,,
10460,Longmore Mc Assisted Living Facility,"704 South Longmore Street, Chandler, Az 85224",https://www.seniorly.com/assisted-living/arizona/chandler/longmore-mc-assisted-living-facility,,
10461,Mercys Care Home Ii,"1711 West Venus Way, Chandler, Az 85224",https://www.seniorly.com/assisted-living/arizona/chandler/mercy-s-care-home-ii,,
10462,Cheerful Living Home,"1342 West Park Avenue, Chandler, Az 85224",https://www.seniorly.com/assisted-living/arizona/chandler/cheerful-living-home-llc,,
10463,Anas Haven Adult Homecare,"870 South Meadows Drive, Chandler, Az 85224",https://www.seniorly.com/assisted-living/arizona/chandler/ana-s-haven-adult-homecare,,
10464,Golden Touch Assisted Living At Andersen,"1725 West San Tan Street, Chandler, Az 85224",https://www.seniorly.com/assisted-living/arizona/chandler/golden-touch-assisted-living-home-at-andersen,,
10465,Magic Touch Adult Care,"2148 East Winchester Way, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/magic-touch-adult-care,,
10466,Villa Jean V,"401 West Mission Drive, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/villa-jean-v,,
10468,Cam Assisted Living,"3351 West Ross Drive, Chandler, Az 85226",https://www.seniorly.com/assisted-living/arizona/chandler/cam-assisted-living-home-llc,,
10469,Eldercare At Santa Anna,"921 North Santa Anna Place, Chandler, Az 85224",https://www.seniorly.com/assisted-living/arizona/chandler/eldercare-at-santa-anna,,
10474,Our Lady Of Fatima Assisted Living,"2529 East Wildhorse Place, Chandler, Az 85286",https://www.seniorly.com/assisted-living/arizona/chandler/our-lady-of-fatima-assisted-living-home,,
10475,Desert Sunshine Ii,"1812 South Pennington Drive, Chandler, Az 85286",https://www.seniorly.com/assisted-living/arizona/chandler/desert-sunshine-ii-assisted-living,,
10476,Happy Family Home Care,"1450 West Mulberry Drive, Chandler, Az 85286",https://www.seniorly.com/assisted-living/arizona/chandler/happy-family-home-care,,
10486,Casa Aplaya 2,"981 North Danyell Drive, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/casa-aplaya-2,,
10490,Eldercare At Western Sunrise Adult Care,"2004 West Western Drive, Chandler, Az 85224",https://www.seniorly.com/assisted-living/arizona/chandler/eldercare-at-western-sunrise-adult-care,,
10497,Oasis Senior Advisors East Valley,"4960 South Gilbert Road Ste 1184, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/oasis-senior-advisors-east-valley,,
10500,Casa Maia,"3554 East Tonto Place, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/casa-maia,,
10501,Markesh Assisted Living,"985 East Virgo Place, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/markesh-assisted-living,,
10503,Royalty Assisted Living,"5670 South Eucalyptus Place, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/royalty-assisted-living-chandler,,
10504,Light House Manor,"5980 West Orchid Lane, Chandler, Az 85226",https://www.seniorly.com/assisted-living/arizona/chandler/light-house-manor,,
10507,Desert Sunshine Assisted Living,"2020 East Run Away Bay Place, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/desert-sunshine-assisted-living,,
10510,Rustic River Homes,"2124 East Firestone Drive, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/rustic-river-homes,,
10511,Garden Village Assisted Living 4,"6841 South Justin Way, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/garden-village-assisted-living-4,,
10512,Mercys Care Home I,"6651 South Four Peaks Place, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/mercy-s-care-home-i,,
10513,Chandler Harmony Adult Care Home 1,"4986 E Thunderbird Drive, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/joulienne-guda,,
10514,M K Assisted Living Chandler,"6992 South Sharon Court, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/m-k-assisted-living-chandler,,
10516,Casadora Manor,"2371 East Bellerive Drive, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/casadora-manor,,
10519,Family Living Homes,"1537 West Milagro Avenue, Mesa, Az 85202",https://www.seniorly.com/assisted-living/arizona/mesa/family-living-homes,,
10520,La Nina Assisted Living,"843 East Divot Drive, Tempe, Az 85283",https://www.seniorly.com/assisted-living/arizona/tempe/la-nina-assisted-living,,
10522,Geneva Assisted Living,"2107 East Geneva Drive, Tempe, Az 85282",https://www.seniorly.com/assisted-living/arizona/tempe/geneva-assisted-living-home,,
10524,Hh Home Plate Assisted Living,"23211 South 154Th Place, Gilbert, Az 85298",https://www.seniorly.com/assisted-living/arizona/gilbert/hh-home-plate-assisted-living-llc,,
10526,Eldercare At Siesta,"2604 South Siesta Drive, Tempe, Az 85282",https://www.seniorly.com/assisted-living/arizona/tempe/eldercare-at-siesta,,
10528,Motherdears Place Ii,"4116 East Yowy Street, Phoenix, Az 85044",https://www.seniorly.com/assisted-living/arizona/phoenix/motherdear-s-place-ii,,
10529,St Walter Group Home,"8650 South Los Feliz Drive, Tempe, Az 85284",https://www.seniorly.com/assisted-living/arizona/tempe/st-walter-group-home,,
10530,Whitewing Mansion Family Care,"1516 West Laurel Avenue, Gilbert, Az 85233",https://www.seniorly.com/assisted-living/arizona/gilbert/whitewing-mansion-family-care,,
10531,House Of Comfort,"2325 South Granite Street, Gilbert, Az 85295",https://www.seniorly.com/assisted-living/arizona/gilbert/house-of-comfort,,
10532,Meadow Adult Care Home,"551 East Eagle Court, Gilbert, Az 85296",https://www.seniorly.com/assisted-living/arizona/gilbert/meadow-adult-care-home,,
10533,Jo Lex At Obispo,"2216 West Obispo Avenue, Mesa, Az 85202",https://www.seniorly.com/assisted-living/arizona/mesa/jo-lex-at-obispo,,
10534,Sheltered Cedar,"90 West Baylor Lane, Gilbert, Az 85233",https://www.seniorly.com/assisted-living/arizona/gilbert/sheltered-cedar,,
10538,Whipple Circle Manor Assisted Living,"1101 North Whipple Circle, Gilbert, Az 85233",https://www.seniorly.com/assisted-living/arizona/gilbert/whipple-circle-manor-assisted-living,,
10540,Emerson Assisted Living,"2016 South Emerson, Mesa, Az 85210",https://www.seniorly.com/assisted-living/arizona/mesa/emerson-assisted-living-home-llc,,
10541,Monte Manor Assisted Living,"2721 West Monte Avenue, Mesa, Az 85202",https://www.seniorly.com/assisted-living/arizona/mesa/monte-manor-assisted-living,,
10547,La Luna Senior Living At Gemini,"1910 East Gemini Drive, Tempe, Az 85283",https://www.seniorly.com/assisted-living/arizona/tempe/la-luna-senior-living-at-gemini,,
10550,Liv Northgate,"455 South Recker Road, Gilbert, Az 85296",https://www.seniorly.com/assisted-living/arizona/gilbert/liv-northgate,,
10552,Summa Care Gilbert,"137 North Date Palm Drive, Gilbert, Az 85234",https://www.seniorly.com/assisted-living/arizona/gilbert/summa-care-gilbert,,
10553,Aselas Care Home,"1848 East Oxford Drive, Tempe, Az 85283",https://www.seniorly.com/assisted-living/arizona/tempe/asela-s-care-home,,
10555,Summa Care Tempe,"6518 South Jentilly Lane, Tempe, Az 85283",https://www.seniorly.com/assisted-living/arizona/tempe/summa-care-tempe,,
10556,My New Home,"602 East Lodge Drive, Tempe, Az 85283",https://www.seniorly.com/assisted-living/arizona/tempe/my-new-home,,
10558,Desert Stream Assisted Living,"1065 West Amanda Lane, Tempe, Az 85284",https://www.seniorly.com/assisted-living/arizona/tempe/desert-stream-assisted-living-home,,
10559,Lianns Homes 4,"1985 East Pebble Beach Drive, Tempe, Az 85282",https://www.seniorly.com/assisted-living/arizona/tempe/liann-s-homes-4,,
10560,Lianns Homes 3,"1835 East La Jolla Drive, Tempe, Az 85282",https://www.seniorly.com/assisted-living/arizona/tempe/liann-s-homes-3,,
10563,Comfort Haven Of Mesa,"758 South Toltec Road, Mesa, Az 85204",https://www.seniorly.com/assisted-living/arizona/mesa/comfort-haven-of-mesa,,
10564,Martha Anns Rainbow House,"2638 South Holbrook Lane, Tempe, Az 85282",https://www.seniorly.com/assisted-living/arizona/tempe/martha-ann-s-rainbow-house,,
10565,Caring Heart Terrace,"2705 East Emelita Avenue, Mesa, Az 85204",https://www.seniorly.com/assisted-living/arizona/mesa/caring-heart-terrace-llc,,
10566,Towle House Assisted Living Adult Care,"1355 North Greenfield Road, Gilbert, Az 85234",https://www.seniorly.com/assisted-living/arizona/gilbert/towle-house-assisted-living-adult-care,,
10567,Divine Mercy Adult Care,"6208 South Parkside Drive, Tempe, Az 85283",https://www.seniorly.com/assisted-living/arizona/tempe/divine-mercy-adult-care,,
10568,My New Home Ii,"2719 South Kenneth Place, Tempe, Az 85282",https://www.seniorly.com/assisted-living/arizona/tempe/my-new-home-ii,,
10571,Healing Gardens Assisted Living Care Home,"4638 South Parkside Drive, Tempe, Az 85282",https://www.seniorly.com/assisted-living/arizona/tempe/healing-gardens-assisted-living-care-home,,
10572,Gilbert Assisted Living,"4354 East Caroline Lane, Gilbert, Az 85296",https://www.seniorly.com/assisted-living/arizona/gilbert/gilbert-assisted-living-llc,,
10573,Ahwatukee Adult Care Ii,"4819 East La Puente, Phoenix, Az 85044",https://www.seniorly.com/assisted-living/arizona/phoenix/ahwatukee-adult-care-ii,,
