ID,Title,seniorplace_url,seniorly_url,seniorplace_types,normalized_types
10888,Gems Assisted Living,https://app.seniorplace.com/communities/show/68afde92-b7c7-4dd7-9eeb-11ed715fafbb,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/gems-assisted-living,Assisted Living Home,Assisted Living Home
10889,Sunhaven Assisted Living North,,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/sunhaven-assisted-living-north,"Assisted Living Home, Board And Care Home",Assisted Living Home
10890,Gems Assisted Living 4,https://app.seniorplace.com/communities/show/62190e3e-33c1-439b-9001-1ab10ea22325,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/gems-assisted-living-4,Assisted Living Home,Assisted Living Home
10891,Havasu Regional Medical Center,,https://www.seniorly.com/assisted-living/arizona/tucson/havasu-regional-medical-center,"Assisted Living Home, Nursing Home","Assisted Living Home, Nursing Home"
10892,Global Care Ii,,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/global-care-ii,Assisted Living Home,Assisted Living Home
10893,South Mountain Post Acute,,https://www.seniorly.com/assisted-living/arizona/phoenix/south-mountain-post-acute,"Assisted Living Home, Nursing Home","Assisted Living Home, Nursing Home"
10894,Allegiant Healthcare Of Phoenix,,https://www.seniorly.com/assisted-living/arizona/chandler/allegiant-healthcare-of-phoenix,"Assisted Living Home, Nursing Home","Assisted Living Home, Nursing Home"
10895,Zaweah Luxury Living,https://app.seniorplace.com/communities/show/334141d8-56a6-4bab-9292-921f7a44f041,https://www.seniorly.com/assisted-living/arizona/laveen/zaweah-luxury-living,Assisted Living Home,Assisted Living Home
10896,Loving Care Assisted Living,,https://www.seniorly.com/assisted-living/arizona/laveen/loving-care-assisted-living-laveen,"Assisted Living Home, Board And Care Home",Assisted Living Home
10897,Heaven Can Wait,https://app.seniorplace.com/communities/show/8c3ea156-98da-41ed-b5a1-e14bb9c12152,https://www.seniorly.com/assisted-living/arizona/laveen/heaven-can-wait,Assisted Living Home,Assisted Living Home
10898,Beautiful Assisted Living 2,,https://www.seniorly.com/assisted-living/arizona/laveen/beautiful-assisted-living-2,"Assisted Living Home, Board And Care Home",Assisted Living Home
10899,Archstone Care Center,,https://www.seniorly.com/assisted-living/arizona/phoenix/archstone-care-center,"Assisted Living Home, Nursing Home","Assisted Living Home, Nursing Home"
10900,Maravilla Care Center,,https://www.seniorly.com/assisted-living/arizona/sun-city/maravilla-care-center,"Assisted Living Home, Nursing Home","Assisted Living Home, Nursing Home"
10901,Hacienda Nursing Facility,,https://www.seniorly.com/assisted-living/arizona/mesa/hacienda-nursing-facility,"Assisted Living Home, Nursing Home","Assisted Living Home, Nursing Home"
10902,Suncrest Healthcare Center,,https://www.seniorly.com/assisted-living/arizona/phoenix/suncrest-healthcare-center,"Assisted Living Home, Nursing Home","Assisted Living Home, Nursing Home"
10903,Daylight Assisted Living Facility,,https://www.seniorly.com/assisted-living/arizona/phoenix/daylight-assisted-living-facility,Assisted Living Home,Assisted Living Home
10904,St Charles Place Iii,,https://www.seniorly.com/assisted-living/arizona/phoenix/st-charles-place-iii,"Assisted Living Home, Board And Care Home",Assisted Living Home
10905,Chekela Turners Place Iii,https://app.seniorplace.com/communities/show/37c60f15-de7b-45df-8171-fb0af53c8f3d,https://www.seniorly.com/assisted-living/arizona/phoenix/chekela-turners-place-iii,Assisted Living Home,Assisted Living Home
10906,Motherdears Place,,https://www.seniorly.com/assisted-living/arizona/phoenix/motherdear-s-place-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10907,La Sonora At Dove Mountain,https://app.seniorplace.com/communities/show/14fe4d80-91b6-4a82-9ecb-4439a721be09,https://www.seniorly.com/assisted-living/arizona/marana/la-sonora-at-dove-mountain,"Assisted Living Home, Independent Living, Memory Care","Assisted Living Home, Independent Living, Memory Care"
10908,The Watermark At Continental Ranch,,https://www.seniorly.com/assisted-living/arizona/tucson/the-watermark-at-continental-ranch,"Assisted Living Home, Memory Care","Assisted Living Home, Memory Care"
10909,Picture Rocks Adult Care Home,,https://www.seniorly.com/assisted-living/arizona/tucson/picture-rocks-adult-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
10910,Summersett Acres Assisted Living,,https://www.seniorly.com/assisted-living/arizona/tucson/summersett-acres-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
10911,Haven House Az,,https://www.seniorly.com/assisted-living/arizona/maricopa/haven-house-az,"Assisted Living Home, Board And Care Home",Assisted Living Home
10912,Samanthas Cz Assisted Living,,https://www.seniorly.com/assisted-living/arizona/maricopa/samantha-s-cz-assisted-living,Assisted Living Home,Assisted Living Home
10913,Pendo Care Home,,https://www.seniorly.com/assisted-living/arizona/maricopa/pendo-care-home,Assisted Living Home,Assisted Living Home
10914,Olive Care Homes,,https://www.seniorly.com/assisted-living/arizona/mobile/olive-care-homes-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10915,Desert Springs Healthcare,,https://www.seniorly.com/assisted-living/arizona/mesa/allegiant-healthcare-of-mesa,"Assisted Living Home, Nursing Home","Assisted Living Home, Nursing Home"
10916,Heritage Court Post Acute Of Scottsdale,,https://www.seniorly.com/assisted-living/arizona/scottsdale/heritage-court-post-acute-of-scottsdale,"Assisted Living Home, Nursing Home","Assisted Living Home, Nursing Home"
10917,Haven Of Scottsdale,,https://www.seniorly.com/assisted-living/arizona/mesa/haven-of-scottsdale,"Assisted Living Home, Nursing Home","Assisted Living Home, Nursing Home"
10918,Villa Ocotillo,,https://www.seniorly.com/assisted-living/arizona/scottsdale/villa-ocotillo-management-co-llc,Assisted Living Home,Assisted Living Home
10919,Extended Family Ii,,https://www.seniorly.com/assisted-living/arizona/mesa/extended-family-ii-alh,"Assisted Living Home, Board And Care Home",Assisted Living Home
10920,Lindsay Manor,,https://www.seniorly.com/assisted-living/arizona/mesa/lindsay-manor-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10921,Mesa Adult Care Home Ii,,https://www.seniorly.com/assisted-living/arizona/mesa/mesa-adult-care-home-ii,"Assisted Living Home, Board And Care Home",Assisted Living Home
10922,Family Care Homes Jensen House,,https://www.seniorly.com/assisted-living/arizona/mesa/family-care-homes-jensen-house,"Assisted Living Home, Board And Care Home",Assisted Living Home
10923,Home Sweet Home On Leland,,https://www.seniorly.com/assisted-living/arizona/mesa/home-sweet-home-on-leland,"Assisted Living Home, Board And Care Home",Assisted Living Home
10924,Plaza Healthcare,,https://www.seniorly.com/assisted-living/arizona/kingman/plaza-healthcare,"Assisted Living Home, Nursing Home","Assisted Living Home, Nursing Home"
10925,All Seasons Of Oro Valley,,https://www.seniorly.com/assisted-living/arizona/oro-valley/all-seasons-of-oro-valley,"Assisted Living Home, Independent Living, Memory Care","Assisted Living Home, Independent Living, Memory Care"
10926,The Fountains At La Cholla,,https://www.seniorly.com/assisted-living/arizona/tucson/the-fountains-at-la-cholla,"Assisted Living Home, Independent Living, Memory Care","Assisted Living Home, Independent Living, Memory Care"
10927,The Watermark At Oro Valley,,https://www.seniorly.com/assisted-living/arizona/oro-valley/the-watermark-at-oro-valley,"Assisted Living Home, Independent Living, Memory Care","Assisted Living Home, Independent Living, Memory Care"
10928,Inspirations Of River Centre,,https://www.seniorly.com/assisted-living/arizona/tucson/inspirations-of-river-centre,Assisted Living Home,Assisted Living Home
10929,Avista Senior Living Tucson,,https://www.seniorly.com/assisted-living/arizona/tucson/avista-senior-living-tucson,"Assisted Living Home, Memory Care","Assisted Living Home, Memory Care"
10930,Mountain View Care Center,,https://www.seniorly.com/assisted-living/arizona/tucson/mountain-view-care-center,"Assisted Living Home, Nursing Home","Assisted Living Home, Nursing Home"
10931,Tucson Place At Ventana Canyon,,https://www.seniorly.com/assisted-living/arizona/tucson/tucson-place-at-ventana-canyon,"Assisted Living Home, Memory Care","Assisted Living Home, Memory Care"
10932,Copper Canyon,,https://www.seniorly.com/assisted-living/arizona/tucson/copper-canyon-alzheimer-s-special-care-center,"Assisted Living Home, Memory Care","Assisted Living Home, Memory Care"
10933,Hacienda De Luna,,https://www.seniorly.com/assisted-living/arizona/tucson/hacienda-de-luna,Assisted Living Home,Assisted Living Home
10934,La Canada Care Center,,https://www.seniorly.com/assisted-living/arizona/yuma/la-canada-care-center,"Assisted Living Home, Nursing Home","Assisted Living Home, Nursing Home"
10935,Casas Adobes Post Acute Rehabilitation Center,,https://www.seniorly.com/assisted-living/arizona/tucson/casas-adobes-post-acute-rehab-center,"Assisted Living Home, Nursing Home","Assisted Living Home, Nursing Home"
10936,The Hacienda At The River,,https://www.seniorly.com/assisted-living/arizona/tucson/the-hacienda-at-the-river-tucson,"Assisted Living Home, Independent Living, Memory Care","Assisted Living Home, Independent Living, Memory Care"
10937,Oasis Assisted Living Community,,https://www.seniorly.com/assisted-living/arizona/tucson/oasis-at-el-corral-assisted-living-center,Assisted Living Home,Assisted Living Home
10938,Villa Liddell,,https://www.seniorly.com/assisted-living/arizona/tucson/villa-liddell-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10939,Solterra La Cholla,,https://www.seniorly.com/assisted-living/arizona/tucson/solterra-la-cholla-operations-lp,"Assisted Living Home, Memory Care, Nursing Home","Assisted Living Home, Memory Care, Nursing Home"
10940,Msm P Enterprises,,https://www.seniorly.com/assisted-living/arizona/tucson/msm-p-enterprises-inc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10941,The Villas At La Canada Villa M,,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-m,"Assisted Living Home, Board And Care Home",Assisted Living Home
10942,Starfish Care Homes Gardenview Circle,,https://www.seniorly.com/assisted-living/arizona/tucson/starfish-care-homes-tucson,Assisted Living Home,Assisted Living Home
10943,Haven Of Tucson,,https://www.seniorly.com/assisted-living/arizona/casa-grande/haven-of-tucson,"Assisted Living Home, Nursing Home","Assisted Living Home, Nursing Home"
10944,Starfish Care Homes W Limberlost Dr,,https://www.seniorly.com/assisted-living/arizona/tuscon/starfish-care-homes-w-limberlost-dr-,Assisted Living Home,Assisted Living Home
10945,The Villas At King Road Villa B,,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-king-road-villa-b,"Assisted Living Home, Board And Care Home",Assisted Living Home
10946,Sedona Garden Assisted Living,,https://www.seniorly.com/assisted-living/arizona/tucson/sedona-garden-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
10947,Connies Manor Home,,https://www.seniorly.com/assisted-living/arizona/tucson/connie-s-manor-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
10948,Desert View Residence,,https://www.seniorly.com/assisted-living/arizona/tucson/desert-view-residence,"Assisted Living Home, Board And Care Home",Assisted Living Home
10949,Summersett Haven,,https://www.seniorly.com/assisted-living/arizona/tucson/summersett-haven,"Assisted Living Home, Board And Care Home",Assisted Living Home
10950,Villas At La Canda Villa J,,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canda-villa-j,"Assisted Living Home, Board And Care Home",Assisted Living Home
10951,Danilo Place,,https://www.seniorly.com/assisted-living/arizona/tucson/danilo-place-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10952,Villas At La Canada The Villa E,,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-e,"Assisted Living Home, Board And Care Home",Assisted Living Home
10953,Villas At La Canada The Villa B,,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-b,"Assisted Living Home, Board And Care Home",Assisted Living Home
10954,Villas At La Canada The Villa D,,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-d,"Assisted Living Home, Board And Care Home",Assisted Living Home
10955,Fidelity Care Home,,https://www.seniorly.com/assisted-living/arizona/tucson/fidelity-care-home-inc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10956,The Villas At La Canada Villa H,,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-h,"Assisted Living Home, Board And Care Home",Assisted Living Home
10957,Villas At La Canada The Villa C,,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-c,"Assisted Living Home, Board And Care Home",Assisted Living Home
10958,Northwest Assisted Living Ii,,https://www.seniorly.com/assisted-living/arizona/tucson/northwest-assisted-living-ii,"Assisted Living Home, Board And Care Home",Assisted Living Home
10959,Villas At La Canada The Villa A,,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-a,"Assisted Living Home, Board And Care Home",Assisted Living Home
10960,The Villas At La Canada Villa G,,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-g,"Assisted Living Home, Board And Care Home",Assisted Living Home
10961,Spring Days Adult Care Home,https://app.seniorplace.com/communities/show/c85a887c-5fb1-4dbe-b106-ad63f6f667f3,https://www.seniorly.com/assisted-living/arizona/tucson/spring-days-adult-care-home-llc,Assisted Living Home,Assisted Living Home
10962,Villas At La Canada The Villa F,,https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-f,"Assisted Living Home, Board And Care Home",Assisted Living Home
10963,Desert Sun Residence,,https://www.seniorly.com/assisted-living/arizona/tucson/desert-sun-residence,"Assisted Living Home, Board And Care Home",Assisted Living Home
10964,The Villas At La Canada Villa K,,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-k,"Assisted Living Home, Board And Care Home",Assisted Living Home
10965,Desert Treasure Residence,,https://www.seniorly.com/assisted-living/arizona/tucson/desert-treasure-residence,"Assisted Living Home, Board And Care Home",Assisted Living Home
10966,Normandel Place,https://app.seniorplace.com/communities/show/ddf94083-ab1b-4628-b655-ae0233aa7374,https://www.seniorly.com/assisted-living/arizona/tucson/normandel-place-llc,Assisted Living Home,Assisted Living Home
10967,Tlc At San Lucas,,https://www.seniorly.com/assisted-living/arizona/tucson/tlc-at-san-lucas-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10968,Fidelity Care Corner,https://app.seniorplace.com/communities/show/c3912a8f-09d0-48ac-994e-8ebaa4b81c39,https://www.seniorly.com/assisted-living/arizona/tucson/fidelity-care-corner-inc,Assisted Living Home,Assisted Living Home
10969,Desert Palms Residence,,https://www.seniorly.com/assisted-living/arizona/tucson/desert-palms-residence,"Assisted Living Home, Board And Care Home",Assisted Living Home
10970,The Villas At La Canada Villa I,,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-i,"Assisted Living Home, Board And Care Home",Assisted Living Home
10971,The Villas At La Canada Villa L,,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-la-canada-villa-l,"Assisted Living Home, Board And Care Home",Assisted Living Home
10972,Copper Health Oro Valley,,https://www.seniorly.com/assisted-living/arizona/coolidge/copper-health-oro-valley,"Assisted Living Home, Nursing Home","Assisted Living Home, Nursing Home"
10973,La Casa De Stella,,https://www.seniorly.com/assisted-living/arizona/tucson/la-casa-de-stella,"Assisted Living Home, Board And Care Home",Assisted Living Home
10974,Open Arms At La Canada,,https://www.seniorly.com/assisted-living/arizona/tucson/open-arms-at-la-canada,"Assisted Living Home, Board And Care Home",Assisted Living Home
10975,My Family Assisted Living,,https://www.seniorly.com/assisted-living/arizona/tucson/my-family-assisted-living-home-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10976,Aspen Care Assisted Living,https://app.seniorplace.com/communities/show/44a38542-c054-422b-b097-0a397a4ee14f,https://www.seniorly.com/assisted-living/arizona/tucson/aspen-care-assisted-living-home-llc,Assisted Living Home,Assisted Living Home
10977,Desert Gardens Assisted Living And Memory Care At Hacienda,,https://www.seniorly.com/assisted-living/arizona/tucson/desert-gardens-assisted-living-and-memory-care-at-hacienda,Assisted Living Home,Assisted Living Home
10978,Golden Hope Adult Care Home Ii,,https://www.seniorly.com/assisted-living/arizona/tucson/golden-hope-adult-care-home-ii,"Assisted Living Home, Board And Care Home",Assisted Living Home
10979,Abba Foothills Assisted Living,,https://www.seniorly.com/assisted-living/arizona/tucson/abba-foothills-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
10980,Carlton Village 2,,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-2,Assisted Living Home,Assisted Living Home
10981,Carlton Village 1,,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-1,Assisted Living Home,Assisted Living Home
10982,Carlton Village 4,,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-4,Assisted Living Home,Assisted Living Home
10983,Carlton Village 6,,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-6,Assisted Living Home,Assisted Living Home
10984,Carlton Village 5,,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-5,Assisted Living Home,Assisted Living Home
10985,Carlton Village 8,,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-8,Assisted Living Home,Assisted Living Home
10986,Horizon Acres Assisted Living,,https://www.seniorly.com/assisted-living/arizona/tucson/horizon-acres-assisted-living-home-inc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10987,Catalina Foothills Adult Care,,https://www.seniorly.com/assisted-living/arizona/tucson/catalina-foothills-adult-care-inc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10988,Villas De Bella Assisted Living No 1,,https://www.seniorly.com/assisted-living/arizona/tucson/villas-de-bella-assisted-living-no-1-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10989,Marys Peace Of Mind,,https://www.seniorly.com/assisted-living/arizona/tucson/mary-s-peace-of-mind,"Assisted Living Home, Board And Care Home",Assisted Living Home
10990,Heatherwood,,https://www.seniorly.com/assisted-living/arizona/tucson/heatherwood-tucson,"Assisted Living Home, Board And Care Home",Assisted Living Home
10991,Heritage Manor At Lago Del Oro,,https://www.seniorly.com/assisted-living/arizona/tucson/heritage-manor-at-lago-del-oro-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
10992,Living Young Homes,,https://www.seniorly.com/assisted-living/arizona/tucson/living-young-homes,Assisted Living Home,Assisted Living Home
10993,Acoya Shea,https://app.seniorplace.com/communities/show/bd140ecf-f482-46a3-9097-dda13dc37447,https://www.seniorly.com/assisted-living/arizona/scottsdale/acoya-shea-senior-living,"Assisted Living Home, Independent Living, Memory Care","Assisted Living Home, Independent Living, Memory Care"
10994,Morningstar At Arcadia,https://app.seniorplace.com/communities/show/1ad6edea-7e30-40d4-9687-2619748c8472,https://www.seniorly.com/assisted-living/arizona/phoenix/morningstar-at-arcadia,"Assisted Living Home, Memory Care","Assisted Living Home, Memory Care"
10995,Maravilla Scottsdale,https://app.seniorplace.com/communities/show/d031b362-3994-468e-8095-31fedef2df56,https://www.seniorly.com/assisted-living/arizona/scottsdale/maravilla-scottsdale,"Assisted Living Home, Independent Living, Memory Care","Assisted Living Home, Independent Living, Memory Care"
10996,Paradise Living Centers Paradise Valley,,https://www.seniorly.com/assisted-living/arizona/paradise-valley/paradise-living-centers-paradise-valley,"Assisted Living Home, Board And Care Home",Assisted Living Home
10997,Windsor Luxury Assisted Living,,https://www.seniorly.com/assisted-living/arizona/paradise-valley/windsor-luxury-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
10998,Paradise Valley Senior Living,,https://www.seniorly.com/assisted-living/arizona/phoenix/pacifica-senior-living-paradise-valley,"Assisted Living Home, Memory Care","Assisted Living Home, Memory Care"
10999,Barton House,,https://www.seniorly.com/assisted-living/arizona/paradise-valley/barton-house-scottsdale,"Assisted Living Home, Board And Care Home",Assisted Living Home
11000,Torbrook Manor,https://app.seniorplace.com/communities/show/f79d399b-21fd-415a-a43e-85013cbee231,https://www.seniorly.com/assisted-living/arizona/paradise-valley/torbrook-manor,Assisted Living Home,Assisted Living Home
11001,Bethesda Gardens,,https://www.seniorly.com/assisted-living/arizona/phoenix/bethesda-gardens,Assisted Living Home,Assisted Living Home
11002,Life Care Center Of Paradise Valley,,https://www.seniorly.com/assisted-living/arizona/phoenix/life-care-center-of-paradise-valley,"Assisted Living Home, Nursing Home","Assisted Living Home, Nursing Home"
11003,Oakmont Assisted Living,,https://www.seniorly.com/assisted-living/arizona/scottsdale/oakmont-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
11004,Paradise Living Centers Arcadia,,https://www.seniorly.com/assisted-living/arizona/phoenix/paradise-living-centers-arcadia,"Assisted Living Home, Board And Care Home",Assisted Living Home
11005,Sweetwater Groves By Majestic Residences,,https://www.seniorly.com/assisted-living/arizona/scottsdale/sweetwater-groves-by-majestic-residences,Assisted Living Home,Assisted Living Home
11006,Doubletree Ranchos Assisted Living,,https://www.seniorly.com/assisted-living/arizona/paradise-valley/doubletree-ranchos-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
11007,Vista Living Senior Care Paradise Valley,,https://www.seniorly.com/assisted-living/arizona/paradise-valley/vista-living-senior-care-paradise-valley,Assisted Living Home,Assisted Living Home
11008,Assisted Living Of Paradise Valley Ii,,https://www.seniorly.com/assisted-living/arizona/paradise-valley/assisted-living-of-paradise-valley-ii,"Assisted Living Home, Board And Care Home",Assisted Living Home
11009,Assisted Living At Mountain Vista 1,,https://www.seniorly.com/assisted-living/arizona/paradise-valley/assisted-living-at-mountain-vista-1-inc,"Assisted Living Home, Board And Care Home",Assisted Living Home
11010,Clearwater Mayo Boulevard,,https://www.seniorly.com/assisted-living/arizona/phoenix/clearwater-mayo-boulevard,"Assisted Living Home, Independent Living, Memory Care","Assisted Living Home, Independent Living, Memory Care"
11011,Oakbrook Assisted Living,,https://www.seniorly.com/assisted-living/arizona/scottsdale/oakbrook-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
11012,Desert Haven Care Center,,https://www.seniorly.com/assisted-living/arizona/surprise/desert-haven-care-center,"Assisted Living Home, Nursing Home","Assisted Living Home, Nursing Home"
11013,Ridgecrest Healthcare,,https://www.seniorly.com/assisted-living/arizona/winslow/ridgecrest-healthcare,"Assisted Living Home, Nursing Home","Assisted Living Home, Nursing Home"
11014,Danila Care Home,,https://www.seniorly.com/assisted-living/arizona/phoenix/danila-care-home,Assisted Living Home,Assisted Living Home
11015,Prats Care Home 1,,https://www.seniorly.com/assisted-living/arizona/phoenix/prats-care-home-1,"Assisted Living Home, Board And Care Home",Assisted Living Home
11016,The Plaza Assisted Living Of Scottsdale,,https://www.seniorly.com/assisted-living/arizona/scottsdale/the-plaza-assisted-living-of-scottsdale,Assisted Living Home,Assisted Living Home
11017,Hazelwood Manor Assisted Living,https://app.seniorplace.com/communities/show/92beb47c-88b7-481e-99ee-f60f8577dcf2,https://www.seniorly.com/assisted-living/arizona/scottsdale/hazelwood-manor-assisted-living,Assisted Living Home,Assisted Living Home
11018,Opco 68,,https://www.seniorly.com/assisted-living/arizona/scottsdale/opco-68,Assisted Living Home,Assisted Living Home
11019,Bethesda At Maravilla Ii,,https://www.seniorly.com/assisted-living/arizona/scottsdale/bethesda-at-maravilla-ii,"Assisted Living Home, Board And Care Home",Assisted Living Home
11020,Caremeridian Ludlow,,https://www.seniorly.com/assisted-living/arizona/scottsdale/caremeridian-ludlow,"Assisted Living Home, Board And Care Home",Assisted Living Home
11021,Scottsdale Adult Care Home,,https://www.seniorly.com/assisted-living/arizona/scottsdale/scottsdale-adult-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
11022,Intouch Assisted Living Memory Care,,https://www.seniorly.com/assisted-living/arizona/pheonix/intouch-assisted-living-memory-care,Assisted Living Home,Assisted Living Home
11023,Caring For Loved Ones Ii,,https://www.seniorly.com/assisted-living/arizona/scottsdale/caring-for-loved-ones-ii,"Assisted Living Home, Board And Care Home",Assisted Living Home
11024,24 Hr Home,,https://www.seniorly.com/assisted-living/arizona/scottsdale/24-hr-home-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
11025,Emerald Bay Senior Living,,https://www.seniorly.com/assisted-living/arizona/phoenix/emerald-bay-senior-living,Assisted Living Home,Assisted Living Home
11026,Senior Paradise Living,https://app.seniorplace.com/communities/show/225226d3-b75e-424c-a56c-6dbb98477609,https://www.seniorly.com/assisted-living/arizona/scottsdale/senior-paradise-living,Assisted Living Home,Assisted Living Home
11027,Arabian Views Assisted Living One,,https://www.seniorly.com/assisted-living/arizona/scottsdale/arabian-views-assisted-living-one,"Assisted Living Home, Board And Care Home",Assisted Living Home
11028,At Home In Shea,,https://www.seniorly.com/assisted-living/arizona/phoenix/at-home-in-shea,Assisted Living Home,Assisted Living Home
11029,Tatum Quality Care Assisted Living,,https://www.seniorly.com/assisted-living/arizona/phoenix/tatum-quality-care-assisted-living-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
11030,Biltmore Care Home 2,,https://www.seniorly.com/assisted-living/arizona/phoenix/biltmore-care-home-2,Assisted Living Home,Assisted Living Home
11031,Soft Touch Assisted Living,,https://www.seniorly.com/assisted-living/arizona/phoenix/soft-touch-assisted-living,Assisted Living Home,Assisted Living Home
11032,Monterey Geriatric Care,,https://www.seniorly.com/assisted-living/arizona/scottsdale/monterey-geriatric-care,"Assisted Living Home, Board And Care Home",Assisted Living Home
11033,Royal Palms I Assisted Living,,https://www.seniorly.com/assisted-living/arizona/scottsdale/royal-palms-i-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
11034,Paradise Valley Assisted Living,,https://www.seniorly.com/assisted-living/arizona/scottsdale/paradise-valley-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
11035,Sv Assisted Living 2,,https://www.seniorly.com/assisted-living/arizona/scottsdale/sv-assisted-living-home-2,Assisted Living Home,Assisted Living Home
11036,Lianns Homes 5,,https://www.seniorly.com/assisted-living/arizona/scottsdale/liann-s-homes-5,"Assisted Living Home, Board And Care Home",Assisted Living Home
11037,Bella Vita Residential Assisted Living,,https://www.seniorly.com/assisted-living/arizona/phoenix/bella-vita-residential-assisted-living,Assisted Living Home,Assisted Living Home
11038,Country Manor Assisted Living Center,,https://www.seniorly.com/assisted-living/arizona/phoenix/country-manor-assisted-living-center-llc,Assisted Living Home,Assisted Living Home
11039,Scottsdale Casa De Paradise,,https://www.seniorly.com/assisted-living/arizona/scottsdale/scottsdale-casa-de-paradise,"Assisted Living Home, Board And Care Home",Assisted Living Home
11040,Sunnyhill Adult Care Home Ii,,https://www.seniorly.com/assisted-living/arizona/scottsdale/sunnyhill-adult-care-home-ii,"Assisted Living Home, Board And Care Home",Assisted Living Home
11041,Desert Springs Scottsdale South,,https://www.seniorly.com/assisted-living/arizona/scottsdale/desert-springs-scottsdale-south,"Assisted Living Home, Board And Care Home",Assisted Living Home
11042,Gayles Manor East,,https://www.seniorly.com/assisted-living/arizona/phoenix/gayle-s-manor-east-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
11043,Blue Sage Assisted Living,,https://www.seniorly.com/assisted-living/arizona/phoenix/blue-sage-assisted-living,Assisted Living Home,Assisted Living Home
11044,Calinis Alos Ii,,https://www.seniorly.com/assisted-living/arizona/scottsdale/calini-s-alos-ii,"Assisted Living Home, Board And Care Home",Assisted Living Home
11045,Avant One Assisted Living,,https://www.seniorly.com/assisted-living/arizona/scottsdale/avant-one-assisted-living-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
11046,Golden Years Resort,,https://www.seniorly.com/assisted-living/arizona/scottsdale/golden-years-resort,Assisted Living Home,Assisted Living Home
11047,Evergreen Assisted Living,https://app.seniorplace.com/communities/show/24bb2376-57dd-47f2-8b28-7e7466fa2852,https://www.seniorly.com/assisted-living/arizona/scottsdale/evergreen-assisted-living,Assisted Living Home,Assisted Living Home
11048,Harts Home Exceptional Elder Care,,https://www.seniorly.com/assisted-living/arizona/scottsdale/harts-home-exceptional-elder-care,"Assisted Living Home, Board And Care Home",Assisted Living Home
11049,Summa Care Scottsdale,,https://www.seniorly.com/assisted-living/arizona/scottsdale/summa-care-scottsdale,"Assisted Living Home, Board And Care Home",Assisted Living Home
