ID,Title,Content,Excerpt,Date,Post Type,Permalink,Image URL,Image Title,Image Caption,Image Description,Image Alt Text,Image Featured,Attachment URL,Care Levels,Locations,States,_wp_page_template,_address,address,_phone,phone,_website,website,_price,price,_location-name,location-name,_type,type,_amenities,_photos,photos,_location,location,completeness_score,_thumbnail_id,_senior_place_url,senior_place_url,_seniorly_url,seniorly_url,amenities,state,_state,care_level,_care_level,_wp_old_slug,_wp_desired_post_slug,Status,Author ID,Author Username,Author Email,Author First Name,Author Last Name,Slug,Format,Template,Parent,Parent Slug,Order,Comment Status,Ping Status,Post Modified Date,normalized_types,correction_reason
10599,Canyon Oaks Assisted Living,"At Canyon Oaks Assisted Living, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Here, community and compassion go hand in hand.",,2025-06-19 00:15:53,listing,https://aplaceforseniorscms.kinsta.cloud/listing/canyon-oaks-assisted-living/,,,,,,,,,Chandler,Arizona,default,field_6813f255a7266,"1890 East Woodsman Place, Chandler, Az 85286",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/chandler/canyon-oaks-assisted-living-llc,field_682e9adea745b,2750.0,field_682f4d903ba5f,Chandler,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:126;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/chandler/canyon-oaks-assisted-living-llc,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,canyon-oaks-assisted-living,,default,0,0,0,open,open,2025-08-28 19:14:39,Assisted Living Home,"Updated to match Senior Place: Assisted Living Home, Board And Care Home"
10600,Angels Wings Assisted Living,"At Angels Wings Assisted Living, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Here, community and compassion go hand in hand.",,2025-06-19 00:16:10,listing,https://aplaceforseniorscms.kinsta.cloud/listing/angels-wings-assisted-living-2/,,,,,,,,,Chandler,Arizona,default,field_6813f255a7266,"2402 East Detroit Court, Chandler, Az 85225",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/chandler/angels-wings-assisted-living-home,field_682e9adea745b,2750.0,field_682f4d903ba5f,Chandler,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:126;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/chandler/angels-wings-assisted-living-home,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,angels-wings-assisted-living-2,,default,0,0,0,open,open,2025-08-28 20:32:38,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
10601,Supreme Assisted Living Care Home,"At Supreme Assisted Living Care Home, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.",,2025-06-19 00:16:10,listing,https://aplaceforseniorscms.kinsta.cloud/listing/supreme-assisted-living-care-home/,,,,,,,,,San Tan Valley,Arizona,default,field_6813f255a7266,"3611 East Thames Circle, San Tan Valley, Az 85140",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/supreme-assisted-living-care-home,field_682e9adea745b,3530.0,field_682f4d903ba5f,San Tan Valley,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:148;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/supreme-assisted-living-care-home,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,supreme-assisted-living-care-home,,default,0,0,0,open,open,2025-08-28 19:14:39,Assisted Living Home,"Updated to match Senior Place: Assisted Living Home, Board And Care Home"
10602,Harmony Adult Living Solution,"Harmony Adult Living Solution offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.",,2025-06-19 00:16:10,listing,https://aplaceforseniorscms.kinsta.cloud/listing/harmony-adult-living-solution-2/,,,,,,,,,San Tan Valley,Arizona,default,field_6813f255a7266,"3960 East Brae Voe Way, San Tan Valley, Az 85140",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/harmony-adult-living-solution,field_682e9adea745b,4000.0,field_682f4d903ba5f,San Tan Valley,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:148;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/harmony-adult-living-solution,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,harmony-adult-living-solution-2,,default,0,0,0,open,open,2025-08-28 20:32:39,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
10603,Annas Assisted Living,"At Anna's Assisted Living, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Here, community and compassion go hand in hand.",,2025-06-19 00:16:10,listing,https://aplaceforseniorscms.kinsta.cloud/listing/annas-assisted-living/,,,,,,,,,San Tan Valley,Arizona,default,field_6813f255a7266,"4533 East Rolling Ridge Road, San Tan Valley, Az 85140",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/anna-s-assisted-living-llc,field_682e9adea745b,3600.0,field_682f4d903ba5f,San Tan Valley,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:148;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/anna-s-assisted-living-llc,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,annas-assisted-living,,default,0,0,0,open,open,2025-08-28 19:14:40,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
10604,New Horizons Adult Care Home 3,"New Horizons Adult Care Home 3 creates a space where seniors can feel secure and cared for. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.",,2025-06-19 00:16:10,listing,https://aplaceforseniorscms.kinsta.cloud/listing/new-horizons-adult-care-home-3/,,,,,,,,,Chino Valley,Arizona,default,field_6813f255a7266,"1045 Chuckwagon Lane, Chino Valley, Az 86323",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/chino-valley/new-horizons-adult-care-home-3,field_682e9adea745b,4950.0,field_682f4d903ba5f,Chino Valley,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:149;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/chino-valley/new-horizons-adult-care-home-3,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,new-horizons-adult-care-home-3,,default,0,0,0,open,open,2025-08-28 19:14:40,Assisted Living Home,"Updated to match Senior Place: Assisted Living Home, Board And Care Home"
10605,Granite View Adult Care Home,"Granite View Adult Care Home is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.",,2025-06-19 00:16:10,listing,https://aplaceforseniorscms.kinsta.cloud/listing/granite-view-adult-care-home/,,,,,,,,,Prescott,Arizona,default,field_6813f255a7266,"7105 Williamson Valley Road, Prescott, Az 86305",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/prescott/granite-view-adult-care-home,field_682e9adea745b,4880.0,field_682f4d903ba5f,Prescott,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:101;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/prescott/granite-view-adult-care-home,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,granite-view-adult-care-home,,default,0,0,0,open,open,2025-08-28 19:14:41,Assisted Living Home,"Updated to match Senior Place: Assisted Living Home, Board And Care Home"
10606,The Meadows Of Prescott Valley,"The Meadows Of Prescott Valley offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.",,2025-06-19 00:16:10,listing,https://aplaceforseniorscms.kinsta.cloud/listing/the-meadows-of-prescott-valley-2/,,,,,,,,,Prescott,Arizona,default,field_6813f255a7266,"7766 East Welsh Mountain Drive, Prescott, Az 86315",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/prescott/the-meadows-of-prescott-valley-llc,field_682e9adea745b,4600.0,field_682f4d903ba5f,Prescott,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:101;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/prescott/the-meadows-of-prescott-valley-llc,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,the-meadows-of-prescott-valley-2,,default,0,0,0,open,open,2025-08-28 20:32:39,Assisted Living Home,"Updated to match Senior Place: Assisted Living Home, Board And Care Home"
10607,Circle Of Life 2,"At Circle Of Life 2, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.",,2025-06-19 00:16:10,listing,https://aplaceforseniorscms.kinsta.cloud/listing/circle-of-life-2/,,,,,,,,,Prescott,Arizona,default,field_6813f255a7266,"9240 North American Ranch Road, Prescott, Az 86305",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/prescott/circle-of-life-2,field_682e9adea745b,4620.0,field_682f4d903ba5f,Prescott,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:101;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/prescott/circle-of-life-2,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,circle-of-life-2,,default,0,0,0,open,open,2025-08-28 20:32:39,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
10608,Brookings,"Brookings creates a space where seniors can feel secure and cared for. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.",,2025-06-19 00:16:10,listing,https://aplaceforseniorscms.kinsta.cloud/listing/brookings-2/,,,,,,,,,Prescott,Arizona,default,field_6813f255a7266,"7943 East Gazelle Road, Prescott, Az 86315",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/prescott/brookings,field_682e9adea745b,4550.0,field_682f4d903ba5f,Prescott,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:101;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/prescott/brookings,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,brookings-2,,default,0,0,0,open,open,2025-08-28 20:32:40,Assisted Living Home,"Updated to match Senior Place: Assisted Living Home, Board And Care Home"
10609,Generations Senior Living,"Generations Senior Living offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.",,2025-06-19 00:16:10,listing,https://aplaceforseniorscms.kinsta.cloud/listing/generations-senior-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/generations-senior-living-llc-outdoor-1.jpg,generations-senior-living-llc-outdoor-1,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/generations-senior-living-llc-outdoor-1.jpg,,,Clarkdale,Arizona,default,field_6813f255a7266,"1275 Classic Court, Clarkdale, Az 86324",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/clarkdale/generations-senior-living-llc,field_682e9adea745b,4860.0,field_682f4d903ba5f,Clarkdale,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/3b207106ec0b7179b16b2a6f423e73412b60fefe/generations-senior-living-llc-living-1.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/3b207106ec0b7179b16b2a6f423e73412b60fefe/generations-senior-living-llc-outdoor-2.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/3b207106ec0b7179b16b2a6f423e73412b60fefe/generations-senior-living-llc-outdoor-1.jpg",field_6851bb26d331f,a:1:{i:0;i:151;},12,16726,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/clarkdale/generations-senior-living-llc,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,generations-senior-living,,default,0,0,0,open,open,2025-08-28 19:14:42,Assisted Living Home,"Updated to match Senior Place: Assisted Living Home, Board And Care Home"
10610,Christian Care Assisted Living Cottonwood,"Christian Care Assisted Living Cottonwood is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, arts room, offering convenience and ease. Here, community and compassion go hand in hand.",,2025-06-19 00:16:10,listing,https://aplaceforseniorscms.kinsta.cloud/listing/christian-care-assisted-living-cottonwood/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/christian-care-assisted-living-cottonwood-bedroom-1.jpg,christian-care-assisted-living-cottonwood-bedroom-1,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/christian-care-assisted-living-cottonwood-bedroom-1.jpg,,,Cottonwood,Arizona,default,field_6813f255a7266,"859 South 12Th Street, Cottonwood, Az 86326",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/cottonwood/christian-care-assisted-living-cottonwood,field_682e9adea745b,5770.0,field_682f4d903ba5f,Cottonwood,field_682fc481aaf60,a:2:{i:0;i:162;i:1;i:3;},field_68324d980487e,field_68361c6ff3620,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/ef5a7252956258bb9e76f2e9c04da1cdb5b84a2b/christian-care-assisted-living-cottonwood-outdoor-1_sly_high_res_.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/ef5a7252956258bb9e76f2e9c04da1cdb5b84a2b/christian-care-assisted-living-cottonwood-living-2.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/ef5a7252956258bb9e76f2e9c04da1cdb5b84a2b/christian-care-assisted-living-cottonwood-bedroom-1.jpg",field_6851bb26d331f,a:1:{i:0;i:134;},12,16727,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/cottonwood/christian-care-assisted-living-cottonwood,a:21:{i:0;i:11;i:1;i:12;i:2;i:13;i:3;i:14;i:4;i:19;i:5;i:23;i:6;i:24;i:7;i:8;i:8;i:25;i:9;i:30;i:10;i:32;i:11;i:35;i:12;i:38;i:13;i:40;i:14;i:41;i:15;i:42;i:16;i:53;i:17;i:54;i:18;i:57;i:19;i:60;i:20;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,christian-care-assisted-living-cottonwood,,default,0,0,0,open,open,2025-08-28 19:14:43,"Assisted Living Home, Memory Care","Updated to match Senior Place: Assisted Living Home, Memory Care, Nursing Home"
10611,Living Spaces Assisted Living,"At Living Spaces Assisted Living, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Here, community and compassion go hand in hand.",,2025-06-19 00:16:10,listing,https://aplaceforseniorscms.kinsta.cloud/listing/living-spaces-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/106.jpg,106,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/106.jpg,,,Cornville,Arizona,default,field_6813f255a7266,"500 South Louise Lane, Cornville, Az 86325",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/cornville/living-spaces-assisted-living,field_682e9adea745b,4170.0,field_682f4d903ba5f,Cornville,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/c56888515be11fc70971182e9893d2c2/DSC_0074.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/c56888515be11fc70971182e9893d2c2/106.JPG, https://d354o3y6yz93dt.cloudfront.net/images/1200x/c56888515be11fc70971182e9893d2c2/DSC_0075.jpg",field_6851bb26d331f,a:1:{i:0;i:147;},12,16728,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/cornville/living-spaces-assisted-living,a:17:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,living-spaces-assisted-living,,default,0,0,0,open,open,2025-08-28 19:14:43,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
10612,Christian Care Cottonwood,"At Christian Care Cottonwood, residents find a supportive environment that puts well-being first. Amenities include allergy-sensitive, community-sponsored activities, diabetes diet, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.",,2025-06-19 00:16:10,listing,https://aplaceforseniorscms.kinsta.cloud/listing/christian-care-cottonwood/,,,,,,,,,Cottonwood,Arizona,default,field_6813f255a7266,"859 South 12Th Street, Cottonwood, Az 86326",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/cottonwood/christian-care-cottonwood,field_682e9adea745b,4480.0,field_682f4d903ba5f,Cottonwood,field_682fc481aaf60,a:2:{i:0;i:162;i:1;i:6;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:134;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/cottonwood/christian-care-cottonwood,a:14:{i:0;i:12;i:1;i:19;i:2;i:23;i:3;i:24;i:4;i:8;i:5;i:30;i:6;i:31;i:7;i:35;i:8;i:38;i:9;i:40;i:10;i:41;i:11;i:42;i:12;i:66;i:13;i:57;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,christian-care-cottonwood,,default,0,0,0,open,open,2025-08-28 19:14:44,"Assisted Living Home, Independent Living","Updated to match Senior Place: Assisted Living Home, Independent Living"
10613,Mingus Terrace Assisted Living,"Mingus Terrace Assisted Living is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.",,2025-06-19 00:16:10,listing,https://aplaceforseniorscms.kinsta.cloud/listing/mingus-terrace-assisted-living-2/,,,,,,,,,Cottonwood,Arizona,default,field_6813f255a7266,"1236 South Pioneer Drive, Cottonwood, Az 86326",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/cottonwood/mingus-terrace-assisted-living-home,field_682e9adea745b,4890.0,field_682f4d903ba5f,Cottonwood,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:134;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/cottonwood/mingus-terrace-assisted-living-home,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,mingus-terrace-assisted-living-2,,default,0,0,0,open,open,2025-08-28 20:32:40,Assisted Living Home,"Updated to match Senior Place: Assisted Living Home, Board And Care Home"
10614,Mingus Manor Assisted Living,"Mingus Manor Assisted Living is a welcoming place for older adults to feel at home. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.",,2025-06-19 00:16:10,listing,https://aplaceforseniorscms.kinsta.cloud/listing/mingus-manor-assisted-living/,,,,,,,,,Cottonwood,Arizona,default,field_6813f255a7266,"25 West Fir Street, Cottonwood, Az 86326",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/cottonwood/mingus-manor-assisted-living-home,field_682e9adea745b,4140.0,field_682f4d903ba5f,Cottonwood,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:134;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/cottonwood/mingus-manor-assisted-living-home,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,mingus-manor-assisted-living,,default,0,0,0,open,open,2025-08-28 19:14:44,Assisted Living Home,"Updated to match Senior Place: Assisted Living Home, Board And Care Home"
10615,Valley View Care,"At Valley View Care, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.",,2025-06-19 00:16:10,listing,https://aplaceforseniorscms.kinsta.cloud/listing/valley-view-care/,,,,,,,,,Cottonwood,Arizona,default,field_6813f255a7266,"421 North Willard Street, Cottonwood, Az 86326",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/cottonwood/valley-view-care,field_682e9adea745b,4720.0,field_682f4d903ba5f,Cottonwood,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:134;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/cottonwood/valley-view-care,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,valley-view-care,,default,0,0,0,open,open,2025-08-28 19:14:45,Assisted Living Home,"Updated to match Senior Place: Assisted Living Home, Board And Care Home"
