ID,Title,Content,Excerpt,Date,Post Type,Permalink,Image URL,Image Title,Image Caption,Image Description,Image Alt Text,Image Featured,Attachment URL,Care Levels,Locations,States,_wp_page_template,_address,address,_phone,phone,_website,website,_price,price,_location-name,location-name,_type,_amenities,_photos,photos,_location,location,type,completeness_score,_thumbnail_id,amenities,state,_state,_wp_old_slug,Status,Author ID,Author Username,Author Email,Author First Name,Author Last Name,Slug,Format,Template,Parent,Parent Slug,Order,Comment Status,Ping Status,Post Modified Date,normalized_types,normalized_type_ids,raw_types
14741,The Laurel At Mill Creek,,,2025-06-19 22:19:55,listing,https://aplaceforseniorscms.kinsta.cloud/listing/the-laurel-at-mill-creek/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/9e8172e7-a775-4f36-a65b-871130f01bab.jpeg,9e8172e7-a775-4f36-a65b-871130f01bab,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/9e8172e7-a775-4f36-a65b-871130f01bab.jpeg,,,Millcreek,Utah,default,field_6813f255a7266,"777 East 3900 South, Millcreek, Ut 84107",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/9d64ae32-5ab7-433d-bcab-79cac2543c9e,field_682e9adea745b,,field_682f4d903ba5f,Millcreek,a:2:{i:0;i:6;i:1;i:5;},field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:358;},a:2:{i:0;i:162;i:1;i:6;},2,18211,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,the-laurel-at-mill-creek,,default,0,0,0,open,open,2025-07-07 21:58:24,"Independent Living, Assisted Living Community","6, 5","Independent Living, Assisted Living Facility"
14745,The Lodge At Bristol Heights 1,,,2025-06-19 22:19:55,listing,https://aplaceforseniorscms.kinsta.cloud/listing/the-lodge-at-bristol-heights-1/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/7e223a67efdfff367b95a8fa95cd3585.jpg,7e223a67efdfff367b95a8fa95cd3585,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/7e223a67efdfff367b95a8fa95cd3585.jpg,,,Coeur d'Alene,Idaho,default,field_6813f255a7266,"2220 West Prairie Avenue, Coeur Dalene, Id 83815",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/ab82fa0c-3dfe-4b79-b088-73ed9950459a,field_682e9adea745b,,field_682f4d903ba5f,Coeur d'Alene,a:2:{i:0;i:5;i:1;i:3;},field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:228;},a:2:{i:0;i:162;i:1;i:3;},2,18213,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,the-lodge-at-bristol-heights-1,,default,0,0,0,open,open,2025-07-07 21:58:25,"Assisted Living Community, Memory Care","5, 3","Has Medicaid Contract, Assisted Living Facility, Memory Care"
14749,The Lodge At Greeley,,,2025-06-19 22:20:00,listing,https://aplaceforseniorscms.kinsta.cloud/listing/the-lodge-at-greeley/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/dab920c7-5296-4eb3-813b-c73002796c79.jpeg,dab920c7-5296-4eb3-813b-c73002796c79,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/dab920c7-5296-4eb3-813b-c73002796c79.jpeg,,,Greeley,Colorado,default,field_6813f255a7266,"4430 24Th Street Road, Greeley, Co 80634",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/613e65a8-9946-4ade-badd-69101d293685,field_682e9adea745b,,field_682f4d903ba5f,Greeley,a:3:{i:0;i:6;i:1;i:5;i:2;i:3;},field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:280;},a:3:{i:0;i:162;i:1;i:6;i:2;i:3;},2,18215,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,the-lodge-at-greeley,,default,0,0,0,open,open,2025-07-07 21:58:26,"Independent Living, Assisted Living Community, Memory Care","6, 5, 3","Independent Living, Assisted Living Facility, Memory Care, Respite Care"
14751,The Lodge At Jordan River,,,2025-06-19 22:20:00,listing,https://aplaceforseniorscms.kinsta.cloud/listing/the-lodge-at-jordan-river/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/1acf0c21463f6d61dee70887ba064164.jpg,1acf0c21463f6d61dee70887ba064164,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/1acf0c21463f6d61dee70887ba064164.jpg,,,South Jordan,Utah,default,field_6813f255a7266,"1341 West South Jordan Parkway, South Jordan, Ut 84095",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/d3f9a3a6-2855-4f8c-8faf-6356e43058bf,field_682e9adea745b,,field_682f4d903ba5f,South Jordan,a:1:{i:0;i:5;},field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:229;},a:1:{i:0;i:162;},2,18216,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,the-lodge-at-jordan-river,,default,0,0,0,open,open,2025-07-07 21:58:27,Assisted Living Community,5,Assisted Living Facility
14753,The Lodge At Ken Caryl Senior Living Center,,,2025-06-19 22:20:00,listing,https://aplaceforseniorscms.kinsta.cloud/listing/the-lodge-at-ken-caryl-senior-living-center/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/3a561228-5f57-40f3-b35d-642129fd4d86.jpeg,3a561228-5f57-40f3-b35d-642129fd4d86,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/3a561228-5f57-40f3-b35d-642129fd4d86.jpeg,,,Littleton,Colorado,default,field_6813f255a7266,"7731 Shaffer Parkway, Littleton, Co 80127",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/fecfc88f-fd6a-4bdd-bdb6-bfaad0095485,field_682e9adea745b,,field_682f4d903ba5f,Littleton,field_682fc481aaf60,field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:240;},a:1:{i:0;i:1;},2,18217,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,the-lodge-at-ken-caryl-senior-living-center,,default,0,0,0,open,open,2025-07-07 21:58:27,,,
14755,The Lodge At Riverside Harbor,,,2025-06-19 22:20:00,listing,https://aplaceforseniorscms.kinsta.cloud/listing/the-lodge-at-riverside-harbor/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/2cb864e0c34da14ee4ecf5c848a1028e.jpg,2cb864e0c34da14ee4ecf5c848a1028e,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/2cb864e0c34da14ee4ecf5c848a1028e.jpg,,,Post Falls,Idaho,default,field_6813f255a7266,"52 North Cedar Street, Post Falls, Id 83854",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/00f24c68-6202-4f05-8041-7a90ac0dd676,field_682e9adea745b,,field_682f4d903ba5f,Post Falls,a:2:{i:0;i:5;i:1;i:3;},field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:430;},a:2:{i:0;i:162;i:1;i:3;},2,18218,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,the-lodge-at-riverside-harbor,,default,0,0,0,open,open,2025-07-07 21:58:28,"Assisted Living Community, Memory Care","5, 3","Has Medicaid Contract, Assisted Living Facility, Memory Care"
14757,The Lodge At Riverton,,,2025-06-19 22:20:00,listing,https://aplaceforseniorscms.kinsta.cloud/listing/the-lodge-at-riverton/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/55aae85b-2261-4bd8-8869-36b95b7baaad.jpeg,55aae85b-2261-4bd8-8869-36b95b7baaad,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/55aae85b-2261-4bd8-8869-36b95b7baaad.jpeg,,,Riverton,Utah,default,field_6813f255a7266,"12416 South 3600 West, Riverton, Ut 84065",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/0eca2ab8-6948-407b-9e1a-0ae359703e5c,field_682e9adea745b,,field_682f4d903ba5f,Riverton,a:1:{i:0;i:5;},field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:316;},a:1:{i:0;i:162;},2,18219,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,the-lodge-at-riverton,,default,0,0,0,open,open,2025-07-07 21:58:28,Assisted Living Community,5,Assisted Living Facility
14759,The Meadows At Escalante,,,2025-06-19 22:20:00,listing,https://aplaceforseniorscms.kinsta.cloud/listing/the-meadows-at-escalante/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/07932fbb-eb34-4170-8848-11bb60e34a84.jpeg,07932fbb-eb34-4170-8848-11bb60e34a84,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/07932fbb-eb34-4170-8848-11bb60e34a84.jpeg,,,St. George,Utah,default,field_6813f255a7266,"950 South 400 East, Street George, Ut 84770",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/3687c5b9-69d2-4097-a83f-4e518fd9b2a0,field_682e9adea745b,,field_682f4d903ba5f,St. George,a:2:{i:0;i:5;i:1;i:3;},field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:227;},a:2:{i:0;i:162;i:1;i:3;},2,18220,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,the-meadows-at-escalante,,default,0,0,0,open,open,2025-07-07 21:58:29,"Assisted Living Community, Memory Care","5, 3","Assisted Living Facility, Memory Care"
14761,The Meadows At Escalante Iii,,,2025-06-19 22:20:00,listing,https://aplaceforseniorscms.kinsta.cloud/listing/the-meadows-at-escalante-iii/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/0a3706c10f57c3f77acf4d5aac667c8a.jpg,0a3706c10f57c3f77acf4d5aac667c8a,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/0a3706c10f57c3f77acf4d5aac667c8a.jpg,,,St. George,Utah,default,field_6813f255a7266,"333 East 1160 South, Street George, Ut 84770",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/c2254ffb-5bef-430f-8039-ffc6cac08879,field_682e9adea745b,,field_682f4d903ba5f,St. George,a:2:{i:0;i:5;i:1;i:3;},field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:227;},a:2:{i:0;i:162;i:1;i:3;},2,18221,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,the-meadows-at-escalante-iii,,default,0,0,0,open,open,2025-07-07 21:58:29,"Assisted Living Community, Memory Care","5, 3","All-Inclusive Pricing (Memory Care), Assisted Living Facility, Memory Care"
14763,The Monarch,,,2025-06-19 22:20:00,listing,https://aplaceforseniorscms.kinsta.cloud/listing/the-monarch/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/66cfb4a8e5be3056bca3827a96fd273f.jpg,66cfb4a8e5be3056bca3827a96fd273f,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/66cfb4a8e5be3056bca3827a96fd273f.jpg,,,Albuquerque,New Mexico,default,field_6813f255a7266,"5004 Mariah Road Northwest, Albuquerque, Nm 87120",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/760eeec7-96b2-461d-a357-593196194410,field_682e9adea745b,,field_682f4d903ba5f,Albuquerque,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:216;},a:1:{i:0;i:162;},2,18222,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,the-monarch,,default,0,0,0,open,open,2025-07-07 21:58:30,Assisted Living Home,162,Assisted Living Home
14773,The Oberon House,,,2025-06-19 22:20:05,listing,https://aplaceforseniorscms.kinsta.cloud/listing/the-oberon-house-2/,,,,,,,,,Arvada,Colorado,default,field_6813f255a7266,"9160 West 64Th Avenue, Arvada, Co 80004",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/106001e6-70c3-486c-85d9-4ea5d18ace0f,field_682e9adea745b,,field_682f4d903ba5f,Arvada,a:1:{i:0;i:5;},field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:220;},a:1:{i:0;i:162;},0,,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,the-oberon-house-2,,default,0,0,0,open,open,2025-07-07 21:58:33,Assisted Living Community,5,"Has Medicaid Contract, Assisted Living Facility"
14788,The Ridge Foothill,,,2025-06-19 22:20:14,listing,https://aplaceforseniorscms.kinsta.cloud/listing/the-ridge-foothill/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/01f35a68-133f-4d78-9ca1-34717669729f.jpeg,01f35a68-133f-4d78-9ca1-34717669729f,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/01f35a68-133f-4d78-9ca1-34717669729f.jpeg,,,Salt Lake City,Utah,default,field_6813f255a7266,"2363 Foothill Drive, Salt Lake City, Ut 84109",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/79df3b77-75ff-401c-ba10-e5c34aed2e6d,field_682e9adea745b,,field_682f4d903ba5f,Salt Lake City,a:1:{i:0;i:5;},field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:289;},a:1:{i:0;i:162;},2,18234,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,the-ridge-foothill,,default,0,0,0,open,open,2025-07-07 21:58:37,Assisted Living Community,5,Assisted Living Facility
14796,The Terrace At Mt Ogden,,,2025-06-19 22:20:14,listing,https://aplaceforseniorscms.kinsta.cloud/listing/the-terrace-at-mt-ogden/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/231464d83bf4d502d491bd906d8c76e0.jpg,231464d83bf4d502d491bd906d8c76e0,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/231464d83bf4d502d491bd906d8c76e0.jpg,,,Washington Terrace,Utah,default,field_6813f255a7266,"400 East 5350 South, Washington Terrace, Ut 84405",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/8dcd3297-91a7-481f-bd85-d29932762ff2,field_682e9adea745b,,field_682f4d903ba5f,Washington Terrace,a:1:{i:0;i:7;},field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:427;},a:1:{i:0;i:1;},2,18236,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,the-terrace-at-mt-ogden,,default,0,0,0,open,open,2025-07-07 21:58:38,Nursing Home,7,"Has Medicaid Contract, Skilled Nursing"
14798,The Terraces Of Boise,,,2025-06-19 22:20:14,listing,https://aplaceforseniorscms.kinsta.cloud/listing/the-terraces-of-boise/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/e911e9a6-cfa4-455d-82c2-093780b25cc5.jpeg,e911e9a6-cfa4-455d-82c2-093780b25cc5,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/e911e9a6-cfa4-455d-82c2-093780b25cc5.jpeg,,,Boise,Idaho,default,field_6813f255a7266,"5301 E Warm Springs Avenue, Boise, Id 83715",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/0d628d62-2865-432c-8a34-43e326719a9a,field_682e9adea745b,,field_682f4d903ba5f,Boise,field_682fc481aaf60,field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:259;},a:1:{i:0;i:1;},2,18237,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,the-terraces-of-boise,,default,0,0,0,open,open,2025-07-07 21:58:39,,,
14800,The Village At Alameda,,,2025-06-19 22:20:14,listing,https://aplaceforseniorscms.kinsta.cloud/listing/the-village-at-alameda/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/44eb2336-c0a1-4cdc-a453-ec3ebbfd5e27.jpeg,44eb2336-c0a1-4cdc-a453-ec3ebbfd5e27,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/44eb2336-c0a1-4cdc-a453-ec3ebbfd5e27.jpeg,,,Albuquerque,New Mexico,default,field_6813f255a7266,"8810 Horizon Boulevard, Albuquerque, Nm 87113",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/a0a9bed6-dc49-4d90-98eb-1014e75df09e,field_682e9adea745b,,field_682f4d903ba5f,Albuquerque,a:2:{i:0;i:5;i:1;i:3;},field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:216;},a:1:{i:0;i:162;},2,18238,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,the-village-at-alameda,,default,0,0,0,open,open,2025-07-07 21:58:39,"Assisted Living Community, Memory Care","5, 3","Assisted Living Facility, Memory Care"
14802,The Village At Casa De Paz Senior Assisted Living,,,2025-06-19 22:20:14,listing,https://aplaceforseniorscms.kinsta.cloud/listing/the-village-at-casa-de-paz-senior-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/ff64dee5-59b2-4912-995f-2335fadbaabf.png,ff64dee5-59b2-4912-995f-2335fadbaabf,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/ff64dee5-59b2-4912-995f-2335fadbaabf.png,,,Rio Rancho,New Mexico,default,field_6813f255a7266,"613 Oreja De Oro Drive Southeast, Rio Rancho, Nm 87124",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/a1e13a71-994e-4455-b8b6-0767ecb497ca,field_682e9adea745b,,field_682f4d903ba5f,Rio Rancho,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:236;},a:1:{i:0;i:162;},2,18239,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,the-village-at-casa-de-paz-senior-assisted-living,,default,0,0,0,open,open,2025-07-07 21:58:39,Assisted Living Home,162,Assisted Living Home
14804,The Village At Northrise Desert Willow I,,,2025-06-19 22:20:14,listing,https://aplaceforseniorscms.kinsta.cloud/listing/the-village-at-northrise-desert-willow-i/,,,,,,,,,Las Cruces,New Mexico,default,field_6813f255a7266,"2884 Roadrunner Parkway, Las Cruces, Nm 88011",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/36df9cf9-06e5-483d-abdc-6777f18b13ef,field_682e9adea745b,,field_682f4d903ba5f,Las Cruces,a:2:{i:0;i:5;i:1;i:7;},field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:234;},a:1:{i:0;i:162;},0,,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,the-village-at-northrise-desert-willow-i,,default,0,0,0,open,open,2025-07-07 21:58:40,"Assisted Living Community, Nursing Home","5, 7","Has Medicaid Contract, Continuing Care Retirement Community, Assisted Living Facility, Skilled Nursing"
14805,The Villas At Baer Creek,,,2025-06-19 22:20:14,listing,https://aplaceforseniorscms.kinsta.cloud/listing/the-villas-at-baer-creek/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/3fdf8229ce5cfa286eadbb862aebedcb.jpg,3fdf8229ce5cfa286eadbb862aebedcb,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/3fdf8229ce5cfa286eadbb862aebedcb.jpg,,,Kaysville,Utah,default,field_6813f255a7266,"770 South Main Street, Kaysville, Ut 84037",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/86f00915-5519-40a1-85fd-29a2e586978b,field_682e9adea745b,,field_682f4d903ba5f,Kaysville,a:1:{i:0;i:5;},field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:250;},a:1:{i:0;i:162;},2,18240,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,the-villas-at-baer-creek,,default,0,0,0,open,open,2025-07-07 21:58:41,Assisted Living Community,5,Assisted Living Facility
14809,The Wellington,,,2025-06-19 22:20:20,listing,https://aplaceforseniorscms.kinsta.cloud/listing/the-wellington/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/53e23510-5b21-41f0-a8db-7807deaeeb38.jpeg,53e23510-5b21-41f0-a8db-7807deaeeb38,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/53e23510-5b21-41f0-a8db-7807deaeeb38.jpeg,,,Salt Lake City,Utah,default,field_6813f255a7266,"4522 South 1300 East, Salt Lake City, Ut 84117",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/aed7c90c-0f7b-4252-9f78-f6a782716cb1,field_682e9adea745b,,field_682f4d903ba5f,Salt Lake City,a:1:{i:0;i:5;},field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:289;},a:1:{i:0;i:162;},2,18242,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,the-wellington,,default,0,0,0,open,open,2025-07-07 21:58:41,Assisted Living Community,5,Assisted Living Facility
14811,The Wexford,,,2025-06-19 22:20:20,listing,https://aplaceforseniorscms.kinsta.cloud/listing/the-wexford/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/9e37afae-7647-4de2-a1aa-0cbff08e673c.jpeg,9e37afae-7647-4de2-a1aa-0cbff08e673c,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/9e37afae-7647-4de2-a1aa-0cbff08e673c.jpeg,,,Lakewood,Colorado,default,field_6813f255a7266,"1515 W 28Th Street,, Lakewood, Co 80538",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/98f5e284-5825-41c0-b70a-ba1640647765,field_682e9adea745b,,field_682f4d903ba5f,Lakewood,a:1:{i:0;i:6;},field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:255;},a:1:{i:0;i:6;},2,18243,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,the-wexford,,default,0,0,0,open,open,2025-07-07 21:58:42,Independent Living,6,Independent Living
14814,The Woodmark At Uptown,,,2025-06-19 22:20:20,listing,https://aplaceforseniorscms.kinsta.cloud/listing/the-woodmark-at-uptown/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/1fecc4b6-eb72-4724-a9f4-495d924d2736octet-stream.html-charsetutf-8,1fecc4b6-eb72-4724-a9f4-495d924d2736octet-stream,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/1fecc4b6-eb72-4724-a9f4-495d924d2736octet-stream.html-charsetutf-8,,,Albuquerque,New Mexico,default,field_6813f255a7266,"7201 Prospect Place Northeast, Albuquerque, Nm 87110",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/a3a9a196-1cbe-44ef-b198-483caa1b2f27,field_682e9adea745b,,field_682f4d903ba5f,Albuquerque,a:2:{i:0;i:5;i:1;i:3;},field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:216;},a:2:{i:0;i:162;i:1;i:3;},2,18244,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,the-woodmark-at-uptown,,default,0,0,0,open,open,2025-07-07 21:58:43,"Assisted Living Community, Memory Care","5, 3","Assisted Living Facility, Memory Care"
14817,Three Peaks Assisted Living,,,2025-06-19 22:20:20,listing,https://aplaceforseniorscms.kinsta.cloud/listing/three-peaks-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/249238c5b6087120db9a897a8f229e8a.jpg,249238c5b6087120db9a897a8f229e8a,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/249238c5b6087120db9a897a8f229e8a.jpg,,,Cedar City,Utah,default,field_6813f255a7266,"2258 North 75 East, Cedar City, Ut 84721",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/7befc9c3-3bc1-490e-abdb-9ac2a9d3792d,field_682e9adea745b,,field_682f4d903ba5f,Cedar City,a:1:{i:0;i:5;},field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:241;},a:1:{i:0;i:162;},2,18245,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,three-peaks-assisted-living,,default,0,0,0,open,open,2025-07-07 21:58:44,Assisted Living Community,5,Assisted Living Facility
14819,Thrivecare,,,2025-06-19 22:20:20,listing,https://aplaceforseniorscms.kinsta.cloud/listing/thrivecare/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/226641d74de3412363d49c16199e1080.jpg,226641d74de3412363d49c16199e1080,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/226641d74de3412363d49c16199e1080.jpg,,,Littleton,Colorado,default,field_6813f255a7266,"7168 South Ingalls Way, Littleton, Co 80128",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/02c252c7-63d8-410f-963f-c261620c66c5,field_682e9adea745b,,field_682f4d903ba5f,Littleton,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:240;},a:1:{i:0;i:162;},2,18246,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,thrivecare,,default,0,0,0,open,open,2025-07-07 21:58:44,Assisted Living Home,162,Assisted Living Home
14821,Thrivecare Assisted Living,,,2025-06-19 22:20:20,listing,https://aplaceforseniorscms.kinsta.cloud/listing/thrivecare-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/638e19b6-a7af-4747-9908-93afdbdcc6ff.jpeg,638e19b6-a7af-4747-9908-93afdbdcc6ff,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/638e19b6-a7af-4747-9908-93afdbdcc6ff.jpeg,,,Littleton,Colorado,default,field_6813f255a7266,"8385 S Yarrow Street, Littleton, Co 80128",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/e584cc7e-f88d-431e-9e07-01a8475d87a1,field_682e9adea745b,,field_682f4d903ba5f,Littleton,field_682fc481aaf60,field_68324d980487e,field_68361c6ff3620,[],field_6851bb26d331f,a:1:{i:0;i:240;},a:1:{i:0;i:1;},2,18247,a:1:{i:0;i:95;},,field_6854775df540a,,publish,3,melanie,melanie@cooperbold.com,melanie,,thrivecare-assisted-living,,default,0,0,0,open,open,2025-07-07 21:58:45,,,
