ID,Title,City,State,SeniorPlaceURL,SeniorlyURL,NormalizedTypes,NormalizedTypeIDs
,Golden Orchard Ii,Greenwood Village,Colorado,https://app.seniorplace.com/communities/show/7c29a944-ba71-41b8-8be0-6716cf7d60e0,,Assisted Living Home,162
,Golden Rockies Assisted Living,Thornton,Colorado,https://app.seniorplace.com/communities/show/6ce642b6-9393-40b1-93a5-3d691d2f751a,,Assisted Living Home,162
,Golden Skyline Assisted Living,Ephraim,Utah,https://app.seniorplace.com/communities/show/5fb84bab-abe2-43ee-b524-b770e5f5ddd9,,Assisted Living Community,5
,Golden View,Pueblo,Colorado,https://app.seniorplace.com/communities/show/a66bb81c-8868-4742-b4a9-ade8247da457,,Assisted Living Community,5
,Good Life Assisted Living,Hobbs,New Mexico,https://app.seniorplace.com/communities/show/78a29ac9-2eb1-40fb-8d4b-7adcd7ca261d,,Assisted Living Community,5
,Good Life Assisted Living And Memory Care,Ruidoso,New Mexico,https://app.seniorplace.com/communities/show/71c7d5a1-22d7-4362-b86d-0f09daef565a,,Assisted Living Community,5
,Good Life Memory Care,Los Lunas,New Mexico,https://app.seniorplace.com/communities/show/7a746265-720d-429d-96bc-94dfc57dbadc,,Assisted Living Community,5
,Good Life Senior Living,Elmo,Utah,https://app.seniorplace.com/communities/show/8bd003db-d35e-41ff-b24e-9a969ba93a74,,Assisted Living Community,5
,Good Life Senior Living And Memory Care,Carlsbad,New Mexico,https://app.seniorplace.com/communities/show/ebf524de-6982-4c40-b726-c0421ea4c513,,Assisted Living Community,5
,Good Life Senior Living And Memory Care,Lovington,New Mexico,https://app.seniorplace.com/communities/show/85b590a4-8b13-4b41-9904-0d87aa947a90,,Assisted Living Community,5
,Good Life Senior Living And Memory Care,Carlsbad,New Mexico,https://app.seniorplace.com/communities/show/53e90172-b85f-4678-8a89-f248b73718c6,,Assisted Living Community,5
,Good Life Senior Living And Memory Care,Artesia,New Mexico,https://app.seniorplace.com/communities/show/a4a0bdfa-5cb3-40c0-bda6-2df10c184774,,Assisted Living Community,5
,Good Life Senior Living And Memory Care,Los Lunas,New Mexico,https://app.seniorplace.com/communities/show/09c6d910-5900-4973-a42f-55c6c35e12de,,Assisted Living Community,5
,Good Life Senior Living Mount Pleasant,Mount Pleasant,Utah,https://app.seniorplace.com/communities/show/76a36847-62a3-45cc-a67f-70ef0165fe2f,,Assisted Living Community,5
,Good Life Senior Living Price,Price,Utah,https://app.seniorplace.com/communities/show/c0211dae-eda0-4642-8185-93e6b8e259c7,,Assisted Living Community,5
,Good Samaritan Society Las Cruces Village,Las Cruces,New Mexico,https://app.seniorplace.com/communities/show/9154a0ce-212a-441e-8575-6246c7750dae,,Assisted Living Community,5
,Good Samaritan Society Fort Collins Village,Fort Collins,,https://app.seniorplace.com/communities/show/c17f052f-077f-4a11-842b-d16a4cff36f6,,"Assisted Living Community, Nursing Home","5, 7"
,Good Samaritan Society Loveland Village,Loveland,Colorado,https://app.seniorplace.com/communities/show/b4cf3271-3545-48c7-b818-2b6c2c1a46ce,,"Assisted Living Community, Assisted Living Home, Nursing Home, Home Care","5, 162, 7, 488"
,Good Samaritan Society Estes Park Village,Estes Park,Colorado,https://app.seniorplace.com/communities/show/b8767043-8344-4257-8da0-81019de37241,,Assisted Living Community,5
,Good Samaritan Society Home Care,Las Cruces,New Mexico,https://app.seniorplace.com/communities/show/ad433016-5d42-4404-958c-c69426c7baac,,"Assisted Living Community, Nursing Home, Home Care","5, 7, 488"
,Good Samaritan Society Water Valley Sr Lvg Resort,Windsor,Colorado,https://app.seniorplace.com/communities/show/0d33e43f-569e-411b-8490-911dcfb5e2d5,,Assisted Living Community,5
,Good Shepherd Home Care And Hospice Of Eastern Uta,Vernal,Utah,https://app.seniorplace.com/communities/show/52e2ac28-0232-408e-83f0-c40212c1f30e,,Home Care,488
,Goodlife Senior Living And Memory Care,Portales,New Mexico,https://app.seniorplace.com/communities/show/5f87ba7f-a216-4f7a-94e5-d8fcb0df41c2,,Assisted Living Community,5
,Goshen Assisted Living,Aurora,Colorado,https://app.seniorplace.com/communities/show/3e18c5f5-a3d7-4807-9192-956d774ce9a4,,Assisted Living Home,162
,Grace Adult Care Home,Albuquerque,New Mexico,https://app.seniorplace.com/communities/show/93026d13-f013-4197-a87e-80aae0e87eb9,,Assisted Living Home,162
,Grace Assisted Living,Nampa,Idaho,https://app.seniorplace.com/communities/show/6955db26-67c3-41c2-87b7-57a12362269a,,"Assisted Living Community, Memory Care","5, 3"
,Grace Assisted Living Allumbaugh Way,Boise,Idaho,https://app.seniorplace.com/communities/show/c5ebfdfd-d085-4d55-9b42-744dbd171f3f,,,
,Grace Assisted Living At Caldwell,Caldwell,Idaho,https://app.seniorplace.com/communities/show/9bec06ef-43e4-47b8-9c51-00f7eec16b3b,,"Assisted Living Community, Memory Care","5, 3"
,Grace Assisted Living At State Street,Boise,Idaho,https://app.seniorplace.com/communities/show/674e2054-e010-4c24-b348-a99ea4d7e8b4,,"Assisted Living Community, Memory Care","5, 3"
,Grace Assisted Living,Aurora,Colorado,https://app.seniorplace.com/communities/show/6afc2e71-c482-4592-a3e8-29b7b0831c49,,Assisted Living Community,5
,Grace Assisted Living Of Fairview Lakes,Meridian,Idaho,https://app.seniorplace.com/communities/show/de07d42f-8429-432f-8a2e-54b22f267f1a,,"Assisted Living Community, Memory Care","5, 3"
,Grace At Chubbuck,Chubbuck,Idaho,https://app.seniorplace.com/communities/show/5e2e0cbd-0037-43e7-ad08-7530df94e6b1,,"Assisted Living Community, Memory Care","5, 3"
,Grace At Fruitland,Fruitland,Idaho,https://app.seniorplace.com/communities/show/e3d0fa29-f3ca-41f2-af4a-257477da53b8,,"Assisted Living Community, Memory Care","5, 3"
,Grace At Twin Falls,Twin Falls,Idaho,https://app.seniorplace.com/communities/show/90855699-abf0-423b-83ba-63322699589a,,"Assisted Living Community, Memory Care","5, 3"
,Grace Memory Care At State Street,Boise,Idaho,https://app.seniorplace.com/communities/show/d94d0c78-68b9-40a3-943b-cedb1ba3cb2c,,"Assisted Living Community, Memory Care","5, 3"
,Grace Mountain Care Home,Spirit Lake,Idaho,https://app.seniorplace.com/communities/show/484b2697-5b95-4fda-83b7-61837095b554,,"Assisted Living Community, Memory Care","5, 3"
,Grace Pointe Continuing Care Senior Campus Al,Greeley,Colorado,https://app.seniorplace.com/communities/show/7ab37581-0a81-4060-b373-6b3e505f32da,,"Assisted Living Community, Nursing Home","5, 7"
,Graceful Hearts Assisted Living,Centennial,Colorado,https://app.seniorplace.com/communities/show/2a244858-5f06-40bb-93c4-9424a2a16968,,Assisted Living Home,162
,Grand Villa,Grand Junction,Colorado,https://app.seniorplace.com/communities/show/1c9e3505-b91f-48ea-95ae-9a81372d96e2,,Assisted Living Community,5
,Granville Assisted Living Center The,Lakewood,Colorado,https://app.seniorplace.com/communities/show/8c9cf81b-ec96-4740-8e3c-20785e5d6006,,Assisted Living Community,5
,Gray Cara,Keenesburg,Colorado,https://app.seniorplace.com/communities/show/aaeea3a8-0949-4c47-95d7-437d99655cfa,,Assisted Living Community,5
,Green Meadows Assisted Living,Denver,Colorado,https://app.seniorplace.com/communities/show/f96e10f5-419a-4a15-ac90-4a70b10012e4,,Assisted Living Home,162
,Greenwood Manor,Pueblo,Colorado,https://app.seniorplace.com/communities/show/662c7722-87bd-45dd-adb9-9483e25224ae,,Assisted Living Community,5
,Greenwood Manor,Pueblo,Colorado,https://app.seniorplace.com/communities/show/5bb637bb-8cb4-4657-bec4-9ddafac23cf6,,Assisted Living Community,5
,Gunnison Valley Health Assisted Living,Gunnison,Colorado,https://app.seniorplace.com/communities/show/8a0013f8-2b8a-4674-b51d-0a176906dd85,,Assisted Living Community,5
,Gunnison Valley Hospice,Gunnison,Utah,https://app.seniorplace.com/communities/show/e061251a-6ae5-4ea9-9358-04d42503b369,,Home Care,488
,Haciendas At Grace Village Unit B,Las Cruces,New Mexico,https://app.seniorplace.com/communities/show/3700ba28-1e8c-4c09-8f30-e3d675f7defa,,Assisted Living Community,5
,Hannett House,Albuquerque,New Mexico,https://app.seniorplace.com/communities/show/770e9a55-1547-4a89-a3b9-a06629d06d20,,Assisted Living Home,162
,Harbor Assisted Living,Nampa,Idaho,https://app.seniorplace.com/communities/show/2d2f5edf-7a9c-4058-bd86-1a27fb8033ec,,"Assisted Living Community, Memory Care","5, 3"
,Harmony Care Assisted Living,Thornton,Colorado,https://app.seniorplace.com/communities/show/c3fadab7-8958-4f06-be34-939e431cfdb1,,Assisted Living Home,162
,Harmony Hospice,Murray,Utah,https://app.seniorplace.com/communities/show/076a5e2e-91da-4730-8b33-839e97764d12,,Home Care,488
,Harmony House Assisted Living I,Hayden,Idaho,https://app.seniorplace.com/communities/show/663145fb-fe1f-4ee4-856d-f4a6f87e2d39,,"Assisted Living Community, Memory Care","5, 3"
,Harmony House Assisted Living Ii,Hayden,Idaho,https://app.seniorplace.com/communities/show/66c3fcc7-838d-4785-b5f5-7e15d1854be4,,"Assisted Living Community, Memory Care","5, 3"
,Harmony Place Assisted Living,Twin Falls,Idaho,https://app.seniorplace.com/communities/show/d1f5bc37-d295-4f68-beb2-e7fbcea7b242,,"Assisted Living Community, Memory Care","5, 3"
,Harrison Pointe Healthcare And Rehabilitation,Ogden,Utah,https://app.seniorplace.com/communities/show/097b2a03-ca5b-43fb-92e2-50f6cd518d26,,Nursing Home,7
,Harvard Square Retirement Community,Denver,Colorado,https://app.seniorplace.com/communities/show/524ca4b8-2f6a-40a6-aea5-ece0ca3f2d2f,,Assisted Living Community,5
,Harvey Park Assisted Living,Denver,Colorado,https://app.seniorplace.com/communities/show/7da425e5-1841-43a5-9d1f-479dbdd75004,,Assisted Living Home,162
,Haven At Sky Mountain,Hurricane,Utah,https://app.seniorplace.com/communities/show/baa3a107-1705-4706-89e0-a59bdb26bbbe,,Assisted Living Community,5
,Haven Care Aspen House,Albuquerque,New Mexico,https://app.seniorplace.com/communities/show/cf8c0654-706c-4b67-9c43-d3fa9c34a96a,,Assisted Living Home,162
,Haven Care Cottonwood House,Albuquerque,New Mexico,https://app.seniorplace.com/communities/show/f5243023-631b-42b2-862c-25d15b11b29b,,Assisted Living Home,162
,Haven Care Dogwood House,Rio Rancho,New Mexico,https://app.seniorplace.com/communities/show/2e84226d-07ab-438e-b9f6-25ee2d762a6a,,Assisted Living Home,162
,Haven Care Evergreen House,Albuquerque,New Mexico,https://app.seniorplace.com/communities/show/d0a849f0-667a-486f-86df-49d8cc148834,,Assisted Living Home,162
,Haven Care Fir House,Albuquerque,New Mexico,https://app.seniorplace.com/communities/show/f5121679-d0b5-4532-98b6-73584d7642bc,,Assisted Living Home,162
,Haven Homes,Lone Tree,Colorado,https://app.seniorplace.com/communities/show/ff48cd38-d8e1-4a8a-a3ad-47d6ac2cc6f4,,Assisted Living Community,5
,Haven The,Hayden,Colorado,https://app.seniorplace.com/communities/show/c074dcd8-fa22-4a94-89cc-3cd7c295cd8f,,Assisted Living Community,5
,Hawkeye Care Home,Denver,Colorado,https://app.seniorplace.com/communities/show/6c2d3e64-443b-4ee6-9946-1ba49399cc11,,Assisted Living Home,162
,Hayden Place Assisted Living,Hayden,Idaho,https://app.seniorplace.com/communities/show/5b87e1bb-56a1-4ae6-8161-fa5ebe60e4c2,,"Assisted Living Community, Memory Care","5, 3"
,Healing Hands Health Wellness Assisted Living,Aurora,Colorado,https://app.seniorplace.com/communities/show/b04991af-c785-40b4-aa43-8578979a15d6,,Assisted Living Home,162
,Health Watch Hospice Of Utah,Orem,Utah,https://app.seniorplace.com/communities/show/8cfe7898-a71f-4f2e-8339-c738404f1d8e,,Home Care,488
,Healthcare Resort Of Colorado Springs The,Colorado Springs,Colorado,https://app.seniorplace.com/communities/show/9464a4e4-f289-4702-8bb6-e1a6855de4fc,,"Assisted Living Community, Nursing Home","5, 7"
,Healthcare Resort Of Colorado Springs The,Colorado Springs,Colorado,https://app.seniorplace.com/communities/show/588cdfb7-54e7-4a1b-93cc-8d8834e5e95f,,"Assisted Living Community, Nursing Home","5, 7"
,Heartfelt Manor,Roswell,New Mexico,https://app.seniorplace.com/communities/show/1e365cfa-6f16-4e30-9904-6d31f4b92ea4,,Assisted Living Home,162
,Hearthstone Manor Assisted Living,Spanish Fork,Utah,https://app.seniorplace.com/communities/show/6e83f22f-42d6-4b66-bdb8-f9515d6fe3a2,,Assisted Living Community,5
,Hearthstone Village,Kootenai,Idaho,https://app.seniorplace.com/communities/show/2191cc09-7174-40e7-9a35-f6f45a9d43c9,,"Assisted Living Community, Memory Care","5, 3"
,Heatherwood Senior Living,Boise,Idaho,https://app.seniorplace.com/communities/show/8e8f3fd7-9018-441b-a325-f04b94ba73f9,,Independent Living,6
,Heber Valley Assisted Living,Heber City,Utah,https://app.seniorplace.com/communities/show/4a1f836a-be7b-4186-bb39-2162be507ead,,Assisted Living Community,5
,Heidis Chateau,Montrose,Colorado,https://app.seniorplace.com/communities/show/e38bc7de-a839-417d-9d20-8cc230daf912,,Assisted Living Community,5
,Heirloom House,Boise,Idaho,https://app.seniorplace.com/communities/show/7c545cd1-b935-4762-8ba3-e1078283dad6,,"Assisted Living Community, Assisted Living Home, Memory Care","5, 162, 3"
,Helping Hands Homecare Ltd Liability Co,Littleton,Colorado,https://app.seniorplace.com/communities/show/46e24f2b-d0de-40b3-abb7-9ccff61c96ae,,Assisted Living Home,162
,Heritage Assisted Living Of Twin Falls,Twin Falls,Idaho,https://app.seniorplace.com/communities/show/2af8b6dd-dc53-4465-914c-49783ea98390,,"Assisted Living Community, Memory Care","5, 3"
,Heritage Gardens Of Springville Utah,Springville,Utah,https://app.seniorplace.com/communities/show/ef3dc336-9843-4ac4-bf66-493eee67a5fa,,Assisted Living Community,5
,Heritage Haus,Loveland,Colorado,https://app.seniorplace.com/communities/show/e32b0741-b073-44cc-b4b1-edab817cf223,,Assisted Living Community,5
,Heritage Hills Rehabilitation And Care Center,Nephi,Utah,https://app.seniorplace.com/communities/show/2c7fd151-d1c5-42d0-ad4f-f5d798409103,,Nursing Home,7
,Heritage Home,Hurricane,Utah,https://app.seniorplace.com/communities/show/3e0dd2b5-ac58-4f20-a042-49b2f08bc6b6,,Assisted Living Community,5
,Heritage Home,Hurricane,Utah,https://app.seniorplace.com/communities/show/e021444b-a0ad-4ddb-b498-3477ef7e85a1,,,
,Heritage Homr Health,Pocatello,Idaho,https://app.seniorplace.com/communities/show/6982bc70-7eda-46bf-8110-ea2ee43371b6,,Home Care,488
,Heritage Living A Service Of Lincoln Health,Hugo,Colorado,https://app.seniorplace.com/communities/show/f3424304-d3f3-489a-aa4b-370e2680ba83,,Assisted Living Home,162
,Heritage Of Soda Springs,Soda Springs,Idaho,https://app.seniorplace.com/communities/show/2f87bffc-08e1-4873-b2f2-3e829feb679b,,"Assisted Living Community, Memory Care","5, 3"
,Heritage Park Assisted Living,Carbondale,Colorado,https://app.seniorplace.com/communities/show/58fbc4a8-7085-4748-bec0-27f6b4fff4cb,,Assisted Living Community,5
,Heritage Park Healthcare And Rehabilitation,Roy,Utah,https://app.seniorplace.com/communities/show/666d9334-dc74-4124-a202-962d5941a411,,Nursing Home,7
,Heritage Senior Living,Preston,Idaho,https://app.seniorplace.com/communities/show/4a005bd2-bf2c-4a2d-9d49-019308e32c18,,"Assisted Living Community, Memory Care","5, 3"
,Hettinger Living Center,Boise,Idaho,https://app.seniorplace.com/communities/show/e56a95ea-0011-4260-880c-e545e844dc19,,"Assisted Living Community, Assisted Living Home","5, 162"
,High Desert Assisted Livinghouse 1,Clifton,Colorado,https://app.seniorplace.com/communities/show/b974a0c9-de63-4df6-8651-47f1fd1457c4,,Assisted Living Community,5
,High Plains Crossings Memory Care,Greeley,Colorado,https://app.seniorplace.com/communities/show/60addb6d-fb84-409a-a767-7073300a8d88,,"Assisted Living Community, Memory Care","5, 3"
,Highland Care Center,Millcreek,Utah,https://app.seniorplace.com/communities/show/68a201c9-cf3d-4ee7-8912-c89d66a9aa5e,,Nursing Home,7
,Highland Estates,Burley,Idaho,https://app.seniorplace.com/communities/show/e751f109-6ed7-40fc-9d43-e91600f0f034,,"Assisted Living Community, Memory Care","5, 3"
,Highland Glen,Highland,Utah,https://app.seniorplace.com/communities/show/19b2b22f-22ec-43fd-b6c3-15b671194247,,"Assisted Living Community, Memory Care","5, 3"
,Highpointe Assisted Living Memory Care,Denver,Colorado,https://app.seniorplace.com/communities/show/4af7f318-7d70-41b4-b141-eb50e7ae890d,,Assisted Living Community,5
,Hildebrand Care Center,Cañon City,Colorado,https://app.seniorplace.com/communities/show/6486b2ff-51cc-4913-a271-b453aba9216c,,"Assisted Living Community, Nursing Home","5, 7"
,Hill House Memory Care,Moscow,Idaho,https://app.seniorplace.com/communities/show/1330b90f-dffd-4e87-a0c2-30598cfcda11,,"Assisted Living Community, Memory Care","5, 3"
,Hillcrest Care Center,Wray,Colorado,https://app.seniorplace.com/communities/show/e0ad5ce2-e636-412e-90ed-d299c62af064,,"Assisted Living Community, Nursing Home","5, 7"
,Hillcrest Manor,Boise,Idaho,https://app.seniorplace.com/communities/show/91367e8f-729f-4a86-b9b5-166e35b44ec6,,Assisted Living Community,5
,Hilldale House Active Solutions Inc,Albuquerque,New Mexico,https://app.seniorplace.com/communities/show/db7073fa-05b9-49b9-92cb-7a78c6c116d3,,Assisted Living Home,162
,Hilltop Life Adjustment Program,Grand Junction,Colorado,https://app.seniorplace.com/communities/show/c30c98b2-aacc-4a62-b313-41e2051bc046,,Assisted Living Community,5
,Hilltop Reserve,Denver,Colorado,https://app.seniorplace.com/communities/show/c33dd6b8-dc28-499d-89a4-997aba46565a,,Assisted Living Community,5
,Holiday Bear Canyon Estates,Albuquerque,New Mexico,https://app.seniorplace.com/communities/show/20fa4f34-87ea-4029-a1cc-098ce2cc6f99,,,
,Holiday Longmont Regent Now Solista Longmont,Longmont,Colorado,https://app.seniorplace.com/communities/show/750438a7-b077-4b94-adab-8095670c8632,,Independent Living,6
,Holiday Sunridge,Colorado Springs,Colorado,https://app.seniorplace.com/communities/show/e7a1f67c-06a5-47a0-8819-2770d06b7c31,,,
,Holladay Healthcare Center,Holladay,Utah,https://app.seniorplace.com/communities/show/37cbed12-c0bf-4eea-b0f9-f6f9312ad8c4,,Nursing Home,7
,Holladay Home For The Elderly,Holladay,Utah,https://app.seniorplace.com/communities/show/f185d14a-66e7-4582-be23-c63353c8db4f,,Assisted Living Community,5
,Holladay Home For The Elderly,Salt Lake City,Utah,https://app.seniorplace.com/communities/show/8193542e-500e-475a-b7ca-b5d377b3fb41,,,
,Holly Creek Retirement Community,Centennial,Colorado,https://app.seniorplace.com/communities/show/4ffe5a39-18a9-4334-98d3-110930fdc1ee,,"Assisted Living Community, Nursing Home","5, 7"
,Home Heart Assisted Living,Burley,Idaho,https://app.seniorplace.com/communities/show/0a29ceb5-1990-4d77-8d6b-2f968fa2b6c4,,"Assisted Living Community, Assisted Living Home, Memory Care","5, 162, 3"
,Home Assisted Living,Albuquerque,New Mexico,https://app.seniorplace.com/communities/show/075b52bf-0609-43bc-ba87-83feed61d341,,Assisted Living Home,162
,Home Care At Popas Assisted Living,Colorado Springs,Colorado,https://app.seniorplace.com/communities/show/eb61844c-3257-4cd2-a03b-da1c4358a7ed,,Assisted Living Home,162
,Home Health And Hospices L M V R M C,Twin Falls,Idaho,https://app.seniorplace.com/communities/show/cb501bf4-b0fe-4a31-a6d6-e7e008848f34,,Home Care,488
,Homestead Assisted Living Center Inc Of Rexburg The,Rexburg,Idaho,https://app.seniorplace.com/communities/show/f926394e-0f4c-464c-b575-d2f7d8e3bc40,,"Assisted Living Community, Memory Care, Home Care","5, 3, 488"
,Homestead Assisted Living Centers Inc St Anthony,Saint Anthony,Idaho,https://app.seniorplace.com/communities/show/aa9d2693-df9f-470a-b0d2-c3fb41afc17e,,"Assisted Living Community, Memory Care","5, 3"
,Homestead At Montrose The,Montrose,Colorado,https://app.seniorplace.com/communities/show/9a2a974e-23be-45b1-abc1-c6016d466212,,"Assisted Living Community, Home Care","5, 488"
,Homestead Senior Living The,Rexburg,Idaho,https://app.seniorplace.com/communities/show/2cb45070-8895-4c0a-8160-c9f8b42d9319,,"Assisted Living Community, Memory Care","5, 3"
,Honeysuckle Place Assisted Living Community,Hayden,Idaho,https://app.seniorplace.com/communities/show/abc950cd-28db-45b0-aad8-31858f96f01b,,Assisted Living Community,5
,Horizon Home Health,Meridian,Idaho,https://app.seniorplace.com/communities/show/86d4d15f-c0f7-4978-8db7-4b4a2ace01b1,,Home Care,488
,Horizon Hospice Specialists,Murray,Utah,https://app.seniorplace.com/communities/show/fab91b19-ae46-4a32-82a7-27d2568e9f73,,Home Care,488
,Horizon Hospice West,Caldwell,Idaho,https://app.seniorplace.com/communities/show/c06e7061-d3fe-4cab-8b71-0d892c55b6f9,,Home Care,488
,Hospice Visions,Twin Falls,Idaho,https://app.seniorplace.com/communities/show/dbf4028e-5579-4d84-8530-680490ffee81,,Home Care,488
,Httpsjuliatemplecom,Englewood,Colorado,https://app.seniorplace.com/communities/show/3eea0815-c0c6-4570-8fa1-a21b51b1c262,,,
,Huckleberry Retirement Homes Llc Ii,Sandpoint,Idaho,https://app.seniorplace.com/communities/show/45821e50-d0f8-41f7-a6f5-672d569f83ba,,"Assisted Living Community, Memory Care","5, 3"
,Hurricane Health And Rehabilitation,Hurricane,Utah,https://app.seniorplace.com/communities/show/01b9b105-2fcb-4f5a-9e7e-e5b6f06c77f1,,Nursing Home,7
,Icare Hospice,Springville,Utah,https://app.seniorplace.com/communities/show/dcf602e1-6ae6-42cc-8cb8-3f68d8bc09f3,,Home Care,488
,Idaho Home Health Hospice,Twin Falls,Idaho,https://app.seniorplace.com/communities/show/165a2aca-9218-4531-a6b5-c8f427417113,,Home Care,488
,If Hospice Opco,Idaho Falls,Idaho,https://app.seniorplace.com/communities/show/5e90d992-b1d2-48ea-9996-f8cd35e5515e,,Home Care,488
,In Tune Home Health,Littleton,Colorado,https://app.seniorplace.com/communities/show/45da49bb-c6d9-472c-b277-4b5b8c36d55c,,"Assisted Living Home, Home Care","162, 488"
,Independence Home Care,North Ogden,Utah,https://app.seniorplace.com/communities/show/af6431d6-7be5-4d4a-8e84-0fd5c1b40e3b,,Home Care,488
,Indianhead Estates Residential Care,Weiser,Idaho,https://app.seniorplace.com/communities/show/3ed1acf3-33e5-4f9f-84b4-19fcbca7542c,,Assisted Living Community,5
,Inn Between,Lakewood,Colorado,https://app.seniorplace.com/communities/show/b7e36e94-b84b-4ba9-9fb6-7bdc0b903961,,Assisted Living Home,162
,Inspiration Hospice,Clearfield,Utah,https://app.seniorplace.com/communities/show/4c0ac5e9-dd0b-46dc-a6a4-7f35533a2d3c,,Home Care,488
,Integrity Hospice,Brigham City,Utah,https://app.seniorplace.com/communities/show/81c8f036-2617-4508-9d61-792554058957,,Home Care,488
,Intermountain Home Care Of Cassia,Burley,Idaho,https://app.seniorplace.com/communities/show/45842fe9-5edd-4e3a-bbad-e70216a4c516,,Home Care,488
,Intermountain Homecare Hospice Salt Lake,South Jordan,Utah,https://app.seniorplace.com/communities/show/5ebaa3cc-7cc2-4454-bf5f-2d92dbcdeb57,,Home Care,488
,Ivy Cottage,Colorado Springs,Colorado,https://app.seniorplace.com/communities/show/ccbf5d25-9dae-4ce1-b985-e628b8b6c2cd,,Assisted Living Home,162
,Ivy Cottage Assisted Living Facility,Colorado Springs,Colorado,https://app.seniorplace.com/communities/show/c3b2bcfd-675f-4b4e-874a-f860115884ed,,Assisted Living Home,162
,Ivybrook Assisted Living,Taylorsville,Utah,https://app.seniorplace.com/communities/show/55406937-22c1-4e1c-94a4-87c3347da032,,,
,Jacob J And Anne B Walter Memorial Living Center,Julesburg,Colorado,https://app.seniorplace.com/communities/show/8dc5a78f-d2d0-4304-a616-4532de15d1a4,,Assisted Living Community,5
,Jasmine Assisted Living,Aurora,Colorado,https://app.seniorplace.com/communities/show/a5ec8df3-0136-4c7d-bd2c-31e6e76a016e,,Assisted Living Home,162
,Jaxpointe At Holland St Assisted Living,Lakewood,Colorado,https://app.seniorplace.com/communities/show/74ed5370-8d46-49cd-96be-a8f74e2da602,,Assisted Living Home,162
,Jerusalem Assisted Living Facility,Denver,Colorado,https://app.seniorplace.com/communities/show/c95e79cb-336a-4414-bbce-f881ff50c333,,Assisted Living Home,162
,Jewell Place Rtf,Lakewood,Colorado,https://app.seniorplace.com/communities/show/9b918390-17d5-4492-ad97-6f5c9ed86999,,Assisted Living Home,162
,Jewels Legacy Garden,Beaver,Utah,https://app.seniorplace.com/communities/show/1d25730e-629c-4177-998f-3972a0a8691e,,"Assisted Living Community, Assisted Living Home","5, 162"
,Joyces Orchard Residential Care Home,Lewiston,Idaho,https://app.seniorplace.com/communities/show/9d849d9d-6d86-4429-ac83-9230dcb42006,,Assisted Living Community,5
,Juniper Village The Spearly Center,Denver,Colorado,https://app.seniorplace.com/communities/show/3fb497b9-5aa1-4b73-bbb6-ab1254e327ea,,"Memory Care, Nursing Home","3, 7"
,Juniper Village At Louisville,Louisville,Colorado,https://app.seniorplace.com/communities/show/631f5062-400a-4004-a925-51be6ccc9305,,"Assisted Living Community, Memory Care","5, 3"
,Just For Seniors Living Center I,Denver,Colorado,https://app.seniorplace.com/communities/show/3c2b6258-75f6-4af2-9d51-9b90aed88a22,,Assisted Living Home,162
,Just For Seniors Living Center Ii,Lakewood,Colorado,https://app.seniorplace.com/communities/show/c35917e1-478b-410c-9d76-413f0c454bc8,,Assisted Living Community,5
,Karambi Assisted Living Home,Thornton,Colorado,https://app.seniorplace.com/communities/show/998f1740-4f14-4009-af60-35c0d0d69459,,Assisted Living Home,162
,Karens House,Arvada,Colorado,https://app.seniorplace.com/communities/show/2448da3a-dd41-4b33-bd96-97da612c7152,,Assisted Living Home,162
,Katherine And Charles Hover Green Houses,Longmont,Colorado,https://app.seniorplace.com/communities/show/666d816b-083c-47dc-8de3-2217d98ddc7f,,"Assisted Living Community, Nursing Home","5, 7"
,Kavod Senior Life,Denver,Colorado,https://app.seniorplace.com/communities/show/3d701760-95cc-4286-a6c5-c2577c8ecd09,,Assisted Living Community,5
,Kidscare Home Health Of Idaho,Boise,Idaho,https://app.seniorplace.com/communities/show/611695b2-fe20-49b0-b622-88e78d6754c5,,Home Care,488
,Kingston Residence Of Santa Fe,Santa Fe,New Mexico,https://app.seniorplace.com/communities/show/c8dcbf84-83b1-4ef5-bf03-4efa06f66b66,,,
,Kraft Home,Denver,Colorado,https://app.seniorplace.com/communities/show/4b792bf4-a317-4674-bdd5-ece037ca3f36,,Assisted Living Home,162
,La Colmena,Grand Junction,Colorado,https://app.seniorplace.com/communities/show/002edf71-9688-40a7-91e7-b3d1066325fe,,Assisted Living Community,5
,La Posada Assisted Living,Las Cruces,New Mexico,https://app.seniorplace.com/communities/show/7af73e01-8243-40ba-93d8-01612a4ad5f5,,"Assisted Living Community, Home Care","5, 488"
,La Veta Village,La Veta,Colorado,https://app.seniorplace.com/communities/show/b73d386a-0a70-4f81-8dd8-9dc77d6e4ff7,,Assisted Living Community,5
,La Vida Llena,Albuquerque,New Mexico,https://app.seniorplace.com/communities/show/a3ade72e-ce2f-488e-a648-3b9c8e61df7e,,"Assisted Living Community, Nursing Home, Home Care","5, 7, 488"
,Lake Ridge Senior Living South,Orem,Utah,https://app.seniorplace.com/communities/show/9049b4ff-a1fd-4718-8217-b0e3c8efd038,,Assisted Living Community,5
,Lakeshore At Centerra,Loveland,Colorado,https://app.seniorplace.com/communities/show/63714efd-e2bc-45da-8309-ffdc03bcf75b,,,
,Lakeside,Winchester,Idaho,https://app.seniorplace.com/communities/show/f744d8e3-888a-4e88-8f76-91bb2dd94868,,"Assisted Living Community, Memory Care","5, 3"
