title,description,address,city,state,price,type,featured_image,photos,amenities,url,website,import_date,import_source,status
Saint Nino Manor,,"4110 West Ash Avenue, Fullerton, Ca 92833",Fullerton,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/c5653eeac37bc6f82b32bdc5338ddea9.jpg,,,https://app.seniorplace.com/communities/show/1555f564-b809-42ef-b7a1-f29f75572ee6,https://app.seniorplace.com/communities/show/1555f564-b809-42ef-b7a1-f29f75572ee6,2025-01-18,SeniorPlace Retry,publish
Saint Peters Residential Care Home,,"2108 Canby Oak Drive, Stockton, Ca 95205",Stockton,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/1687b47a23128bce7765f60649116d1e.jpg,,,https://app.seniorplace.com/communities/show/ffae4b29-805d-4bc2-8493-a73b980f3481,https://app.seniorplace.com/communities/show/ffae4b29-805d-4bc2-8493-a73b980f3481,2025-01-18,SeniorPlace Retry,publish
Saint Roque Family Home Care,,"1610 Kipling Court, Oxnard, Ca 93033",Oxnard,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/8aee6a36c007d2f7e60b6bc70cddb100.jpg,,,https://app.seniorplace.com/communities/show/3f90d76a-734f-418a-aa20-bbad83fe4025,https://app.seniorplace.com/communities/show/3f90d76a-734f-418a-aa20-bbad83fe4025,2025-01-18,SeniorPlace Retry,publish
Saint Thomas Care Home,,"4905 Saint Thomas Drive, Fair Oaks, Ca 95628",Fair Oaks,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/43a35529ead973a02a8d4a5d1eddab48.jpg,,,https://app.seniorplace.com/communities/show/7964c755-2fec-4992-9bdd-af212e141414,https://app.seniorplace.com/communities/show/7964c755-2fec-4992-9bdd-af212e141414,2025-01-18,SeniorPlace Retry,publish
Saint Tropez Senior Care,,"245 Saint Tropez Lane, Lincoln, Ca 95648",Lincoln,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/902296c6443a1cd5af2c41aedc145815.jpg,,,https://app.seniorplace.com/communities/show/d5900ae8-b8ed-414c-97d7-5fcfb4b87400,https://app.seniorplace.com/communities/show/d5900ae8-b8ed-414c-97d7-5fcfb4b87400,2025-01-18,SeniorPlace Retry,publish
Sakura Home,,"2124 Tilden Place, Fairfield, Ca 94533",Fairfield,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/67ed240700940564bfd49c05b2b544b5.jpg,,,https://app.seniorplace.com/communities/show/935979f1-0256-458c-8d0b-f4bc696331ef,https://app.seniorplace.com/communities/show/935979f1-0256-458c-8d0b-f4bc696331ef,2025-01-18,SeniorPlace Retry,publish
Sakura Home 2,,"2024 Swan Way, Fairfield, Ca 94533",Fairfield,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/7680b1187441b4485b68fa5f63f4badc.jpg,,,https://app.seniorplace.com/communities/show/d9e25457-c068-439e-9929-67fad7798359,https://app.seniorplace.com/communities/show/d9e25457-c068-439e-9929-67fad7798359,2025-01-18,SeniorPlace Retry,publish
Sakura Home Care,,"1220 Horton Lane, Roseville, Ca 95747",Roseville,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f685a1de8a6d98ac95ec269052aba4eb.jpg,,,https://app.seniorplace.com/communities/show/e2713a5a-f561-4038-a4da-aa38a28baf97,https://app.seniorplace.com/communities/show/e2713a5a-f561-4038-a4da-aa38a28baf97,2025-01-18,SeniorPlace Retry,publish
Sakura Homes,,"4914 Stonewood Way, Antioch, Ca 94531",Antioch,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/fb4793306d14ec5f394ec2c027e372aa.jpg,,,https://app.seniorplace.com/communities/show/33720450-2570-4645-8532-9e43c7c383b2,https://app.seniorplace.com/communities/show/33720450-2570-4645-8532-9e43c7c383b2,2025-01-18,SeniorPlace Retry,publish
Salem Christian Home For The Handicapped,,"12427 Palm Court, Chino, Ca 91710",Chino,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/015398bcf44585f11cf7cfe4dff8e41c.jpg,,,https://app.seniorplace.com/communities/show/056d6892-bccd-4216-aba9-244cce8a3cda,https://app.seniorplace.com/communities/show/056d6892-bccd-4216-aba9-244cce8a3cda,2025-01-18,SeniorPlace Retry,publish
Salem Christian Homes,,"12487 Lewis Avenue, Chino, Ca 91710",Chino,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/8da0fc4067508fa72e608db37037e686.jpg,,,https://app.seniorplace.com/communities/show/5ee95376-939e-4a19-8f25-29e617ddee38,https://app.seniorplace.com/communities/show/5ee95376-939e-4a19-8f25-29e617ddee38,2025-01-18,SeniorPlace Retry,publish
Salem Christian Homes,,"5747 Philadelphia Street, Chino, Ca 91710",Chino,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/6a4b29fab0e68f4f7b38026cac1c8372.jpg,,,https://app.seniorplace.com/communities/show/f4824ee1-9521-4e9c-b147-e4dc6770b143,https://app.seniorplace.com/communities/show/f4824ee1-9521-4e9c-b147-e4dc6770b143,2025-01-18,SeniorPlace Retry,publish
Salem Christian Homes Inc Casa Puente,,"2904 South Del Norte Place, Ontario, Ca 91761",Ontario,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/ff6b25e2ca80d597ec539ca739346c93.jpg,,,https://app.seniorplace.com/communities/show/9389a37a-8043-4750-b717-eda4aab374e5,https://app.seniorplace.com/communities/show/9389a37a-8043-4750-b717-eda4aab374e5,2025-01-18,SeniorPlace Retry,publish
Salem Christian Homesyorba Home,,"12420 Yorba Avenue, Chino, Ca 91710",Chino,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a83c47993ad9085aa1ba2761a6de8da4.jpg,,,https://app.seniorplace.com/communities/show/884d0de2-4108-477a-8500-7ad608a74164,https://app.seniorplace.com/communities/show/884d0de2-4108-477a-8500-7ad608a74164,2025-01-18,SeniorPlace Retry,publish
Salem Home,,"4122 Kima Court, Lakewood, Ca 90712",Lakewood,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/da7ed59442a41a525febf5b323160fb6.jpg,,,https://app.seniorplace.com/communities/show/de823ea4-f42a-424e-bb76-5e36fb6445ff,https://app.seniorplace.com/communities/show/de823ea4-f42a-424e-bb76-5e36fb6445ff,2025-01-18,SeniorPlace Retry,publish
Salem Home,,"18305 Salem Lane, Victorville, Ca 92395",Victorville,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f9a7c6267bd9df655e41b9d853397954.jpg,,,https://app.seniorplace.com/communities/show/be348852-88ef-4739-a16d-7a887ba7221f,https://app.seniorplace.com/communities/show/be348852-88ef-4739-a16d-7a887ba7221f,2025-01-18,SeniorPlace Retry,publish
Salisbury Place,,"3642 Mclaughlin Avenue, Los Angeles, Ca 90066",Los Angeles,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/5010e4c9a3f10a71f5afdd316dcd3e65.jpg,,,https://app.seniorplace.com/communities/show/b272f799-628a-4c75-93d7-40857b40266c,https://app.seniorplace.com/communities/show/b272f799-628a-4c75-93d7-40857b40266c,2025-01-18,SeniorPlace Retry,publish
Sally Adult Residential,,"16350 Sally Lane, Riverside, Ca 92504",Riverside,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/3598a36cfe810bc07dcf85536b565488.jpg,,,https://app.seniorplace.com/communities/show/1d4d9dc4-8a29-4ec5-b2a2-70ae5bc3b3ec,https://app.seniorplace.com/communities/show/1d4d9dc4-8a29-4ec5-b2a2-70ae5bc3b3ec,2025-01-18,SeniorPlace Retry,publish
Sally Home,,"5500 Eden View Drive, Sacramento, Ca 95823",Sacramento,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/3560810019d5b50d852c0309091d7e60.jpg,,,https://app.seniorplace.com/communities/show/9f67ad34-21d4-4771-be22-0aaa76d1ec87,https://app.seniorplace.com/communities/show/9f67ad34-21d4-4771-be22-0aaa76d1ec87,2025-01-18,SeniorPlace Retry,publish
Sally Residential Care Home,,"928 Carissa Court, Camarillo, Ca 93012",Camarillo,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/df72fe1c7cc5395ab3b2d937fc0d77de.jpg,,,https://app.seniorplace.com/communities/show/5b218f36-e5f1-47f7-8324-2503219a7d44,https://app.seniorplace.com/communities/show/5b218f36-e5f1-47f7-8324-2503219a7d44,2025-01-18,SeniorPlace Retry,publish
Sally Residential Care Home 2,,"940 Carissa Court, Camarillo, Ca 93012",Camarillo,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/e8f04b14c1ea3296ce702caf2e380896.jpg,,,https://app.seniorplace.com/communities/show/865a5217-410d-436a-9b4a-445f8dab1b1b,https://app.seniorplace.com/communities/show/865a5217-410d-436a-9b4a-445f8dab1b1b,2025-01-18,SeniorPlace Retry,publish
Sally Residential Care Home 3,,"953 Andante Court, Camarillo, Ca 93012",Camarillo,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/6d7dcde29300db76b8c8a91ed9ebccda.jpg,,,https://app.seniorplace.com/communities/show/97456f4d-10aa-470a-acc6-fa03faf50001,https://app.seniorplace.com/communities/show/97456f4d-10aa-470a-acc6-fa03faf50001,2025-01-18,SeniorPlace Retry,publish
Salvation Residential Care,,"22776 Salvation Way, Wildomar, Ca 92595",Wildomar,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/2b3d9ba6c109e9e009abfc8fa34a4fdc.jpg,,,https://app.seniorplace.com/communities/show/128173e1-b973-48fd-a183-660555f2c977,https://app.seniorplace.com/communities/show/128173e1-b973-48fd-a183-660555f2c977,2025-01-18,SeniorPlace Retry,publish
Sams Homecare,,"18900 Seabiscuit Run, Yorba Linda, Ca 92886",Yorba Linda,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/6308fd5737cc853a01ff26936b947874.jpg,,,https://app.seniorplace.com/communities/show/db36f076-371f-4353-a507-7b00d8e5a224,https://app.seniorplace.com/communities/show/db36f076-371f-4353-a507-7b00d8e5a224,2025-01-18,SeniorPlace Retry,publish
Samanthas Home,,"1640 Camile Place, Santa Ana, Ca 92703",Santa Ana,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/70ccca1e6355f70c095bea02d05694c2.jpg,,,https://app.seniorplace.com/communities/show/0245fedc-fc04-4d5f-8112-c3cffecdc3a0,https://app.seniorplace.com/communities/show/0245fedc-fc04-4d5f-8112-c3cffecdc3a0,2025-01-18,SeniorPlace Retry,publish
Samaritan Village,,"7700 Fox Road, Hughson, Ca 95326",Hughson,CA,,"Assisted Living Community, Home Care",,,,https://app.seniorplace.com/communities/show/98b4d223-5b94-4eed-a2fe-142de1eb0da3,https://app.seniorplace.com/communities/show/98b4d223-5b94-4eed-a2fe-142de1eb0da3,2025-01-18,SeniorPlace Retry,publish
Samarkand Skilled Nursing Facility,,"2566 Treasure Drive, Santa Barbara, Ca 93105",Santa Barbara,CA,,Assisted Living Community,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f5cdfd127dbc7a4f940e659ba150dbe8.jpg,,,https://app.seniorplace.com/communities/show/b2b2c892-0762-4a15-8783-f3662c6d48b1,https://app.seniorplace.com/communities/show/b2b2c892-0762-4a15-8783-f3662c6d48b1,2025-01-18,SeniorPlace Retry,publish
Samoline Guest Home,,"11528 Samoline Avenue, Downey, Ca 90241",Downey,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/457c1447f0d9177ebb655e51b677e31b.jpg,,,https://app.seniorplace.com/communities/show/c6856893-9480-4a6e-ace1-1676fafe62fe,https://app.seniorplace.com/communities/show/c6856893-9480-4a6e-ace1-1676fafe62fe,2025-01-18,SeniorPlace Retry,publish
Serenity Adult Care Homes Iii,,"14995 Huntington Street, Adelanto, Ca 92301",Adelanto,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/9f84c4c9b3529a323ead722dbe84a754.jpg,,,https://app.seniorplace.com/communities/show/17ad1501-8fba-4073-b6b9-396db9a4cf50,https://app.seniorplace.com/communities/show/17ad1501-8fba-4073-b6b9-396db9a4cf50,2025-01-18,SeniorPlace Retry,publish
Serenity Adult Care Homes,,"13400 Dover Lane, Victorville, Ca 92392",Victorville,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/4903aed29aa937f111706a925bb868a9.jpg,,,https://app.seniorplace.com/communities/show/92eac28a-f6df-4187-a57e-b0aa7106019d,https://app.seniorplace.com/communities/show/92eac28a-f6df-4187-a57e-b0aa7106019d,2025-01-18,SeniorPlace Retry,publish
Serenity Adult Homes Incorporated,,"10216 Goinyour Way, Sacramento, Ca 95827",Sacramento,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/65ad3bb2fc1e4b0501231883db2ee73a.jpg,,,https://app.seniorplace.com/communities/show/f23cfd56-0984-445d-a670-0773676e81f2,https://app.seniorplace.com/communities/show/f23cfd56-0984-445d-a670-0773676e81f2,2025-01-18,SeniorPlace Retry,publish
Serenity Adult Residential,,"6939 Avalon Way, Lemon Grove, Ca 91945",Lemon Grove,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/9516257e7d0a181db1b4becf40e8cf60.jpg,,,https://app.seniorplace.com/communities/show/dc3feb2a-49ce-490c-b42e-c2ece7920777,https://app.seniorplace.com/communities/show/dc3feb2a-49ce-490c-b42e-c2ece7920777,2025-01-18,SeniorPlace Retry,publish
Serenity Adult Residential,,"861 East 116Th Place, Los Angeles, Ca 90059",Los Angeles,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/0af463a6f393858b907ba2e29c13b599.jpg,,,https://app.seniorplace.com/communities/show/a6c5403d-4b48-4dd6-8d49-2632ce26cd92,https://app.seniorplace.com/communities/show/a6c5403d-4b48-4dd6-8d49-2632ce26cd92,2025-01-18,SeniorPlace Retry,publish
Serenity Assisted Living,,"3879 Lafayette Street, Riverside, Ca 92503",Riverside,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/64ff5e05aabd9f49208aaeeb206da5b4.jpg,,,https://app.seniorplace.com/communities/show/8cfa07f3-6b7b-4534-9644-70fd698ff2cf,https://app.seniorplace.com/communities/show/8cfa07f3-6b7b-4534-9644-70fd698ff2cf,2025-01-18,SeniorPlace Retry,publish
Serenity Board And Care,,"407 Calistoga Road, Santa Rosa, Ca 95409",Santa Rosa,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/1d102acad75d703999f6aaa2334e22d6.jpg,,,https://app.seniorplace.com/communities/show/7efce9d4-f6f8-4fbc-8ff0-a866eb0fc665,https://app.seniorplace.com/communities/show/7efce9d4-f6f8-4fbc-8ff0-a866eb0fc665,2025-01-18,SeniorPlace Retry,publish
Serenity Care Guest Home,,"7941 Devenir Avenue, Downey, Ca 90242",Downey,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a942d25dddeee944e89a7a9309fc4e3f.jpg,,,https://app.seniorplace.com/communities/show/ad920d00-f3a8-4361-88e8-07260244c6b9,https://app.seniorplace.com/communities/show/ad920d00-f3a8-4361-88e8-07260244c6b9,2025-01-18,SeniorPlace Retry,publish
Serenity Care Home,,"13961 Mauve Drive, Santa Ana, Ca 92705",Santa Ana,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/b9180415a8ab015bd94454d0adeafb1b.jpg,,,https://app.seniorplace.com/communities/show/93ecccdc-3be9-4921-b97a-c3b85af45fbb,https://app.seniorplace.com/communities/show/93ecccdc-3be9-4921-b97a-c3b85af45fbb,2025-01-18,SeniorPlace Retry,publish
Serenity Care Home,,"391 North Madeira Avenue, Salinas, Ca 93905",Salinas,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/af5a8751e8cf35f03ecb68bb1062fbb0.jpg,,,https://app.seniorplace.com/communities/show/56b53b16-58c5-4c5b-a66f-54cc4e808527,https://app.seniorplace.com/communities/show/56b53b16-58c5-4c5b-a66f-54cc4e808527,2025-01-18,SeniorPlace Retry,publish
Serenity Care Home Ii,,"14121 Carfax Avenue, Tustin, Ca 92780",Tustin,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/28df7717a76a084c4339e2769a3c9ed4.jpg,,,https://app.seniorplace.com/communities/show/721cf14f-2133-4070-8eb4-cf02b6d31f85,https://app.seniorplace.com/communities/show/721cf14f-2133-4070-8eb4-cf02b6d31f85,2025-01-18,SeniorPlace Retry,publish
Serenity Care Home Iii,,"1462 Kenneth Drive, Tustin, Ca 92780",Tustin,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/1ea54cadf2c45c2a0d0776c5409bfdf7.jpg,,,https://app.seniorplace.com/communities/show/ae05a086-bb4d-42c5-9ec8-fd4cb5ded40f,https://app.seniorplace.com/communities/show/ae05a086-bb4d-42c5-9ec8-fd4cb5ded40f,2025-01-18,SeniorPlace Retry,publish
Serenity Care Home Iv,,"14011 Utt Drive, Tustin, Ca 92780",Tustin,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/0193b4942d620b6eb37d369c44d0f2c0.jpg,,,https://app.seniorplace.com/communities/show/07c032e2-5779-4734-814f-c715ddb228b1,https://app.seniorplace.com/communities/show/07c032e2-5779-4734-814f-c715ddb228b1,2025-01-18,SeniorPlace Retry,publish
Serenity Care Home Rcfe,,"684 Lakewood Drive, Sunnyvale, Ca 94089",Sunnyvale,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/cca94253403c817bc45fcc2b2953a5ed.jpg,,,https://app.seniorplace.com/communities/show/872e1460-9eff-4a72-829e-8a954897960c,https://app.seniorplace.com/communities/show/872e1460-9eff-4a72-829e-8a954897960c,2025-01-18,SeniorPlace Retry,publish
Serenity Care Homes,,"2519 Neptune Court, Banta, Ca 95304",Banta,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/8d3f21bf873d84988e261b4249bda4ec.jpg,,,https://app.seniorplace.com/communities/show/87c06748-272b-4d84-81fc-607bcf257260,https://app.seniorplace.com/communities/show/87c06748-272b-4d84-81fc-607bcf257260,2025-01-18,SeniorPlace Retry,publish
Serenity Care,,"1210 West Lancaster Boulevard, Lancaster, Ca 93534",Lancaster,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a6091605327cbb0f1fefe1c4a9df93aa.jpg,,,https://app.seniorplace.com/communities/show/4da3d030-bd79-45b5-9feb-b46de2f43a20,https://app.seniorplace.com/communities/show/4da3d030-bd79-45b5-9feb-b46de2f43a20,2025-01-18,SeniorPlace Retry,publish
Serenity Care Manor,,"1833 Kolob Drive, Fairfield, Ca 94534",Fairfield,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/8b8ed6a6aeda74c77c3fb9e4f991bdfc.jpg,,,https://app.seniorplace.com/communities/show/c69d5529-001a-4bb9-8d2b-254eb6c4777e,https://app.seniorplace.com/communities/show/c69d5529-001a-4bb9-8d2b-254eb6c4777e,2025-01-18,SeniorPlace Retry,publish
Serenity Care Villa Sagewood,,"3217 Sagewood Court, Sacramento, Ca 95827",Sacramento,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/586dfe5cbdd6fd7d17893a4ceec83661.jpg,,,https://app.seniorplace.com/communities/show/5c7e53f7-a2d3-4503-99e3-a9e21eb621a0,https://app.seniorplace.com/communities/show/5c7e53f7-a2d3-4503-99e3-a9e21eb621a0,2025-01-18,SeniorPlace Retry,publish
Serenity Care Villa,,"7274 Pritchard Road, Sacramento, Ca 95828",Sacramento,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/529ec51e9af2ba48a464435f1dafa7c5.jpg,,,https://app.seniorplace.com/communities/show/712df384-b621-42e8-b876-c053faa22df0,https://app.seniorplace.com/communities/show/712df384-b621-42e8-b876-c053faa22df0,2025-01-18,SeniorPlace Retry,publish
Serenity Circle Senior Living,,"10953 Campbell Avenue, Riverside, Ca 92505",Riverside,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/b15486e9d493cbaec41888afb18481af.jpg,,,https://app.seniorplace.com/communities/show/dc536876-e38a-4106-a9b7-06442ccf997e,https://app.seniorplace.com/communities/show/dc536876-e38a-4106-a9b7-06442ccf997e,2025-01-18,SeniorPlace Retry,publish
Serenity Enterprises,,"4316 Diehl Way, Pittsburg, Ca 94565",Pittsburg,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/12b187c637b502213eeae925fd642f0f.jpg,,,https://app.seniorplace.com/communities/show/7b5f543f-cce1-4d31-b1eb-2ca6b35304a3,https://app.seniorplace.com/communities/show/7b5f543f-cce1-4d31-b1eb-2ca6b35304a3,2025-01-18,SeniorPlace Retry,publish
Sierra Palace For The Elderly,,"2060 West Menlo Avenue, Fresno, Ca 93711",Fresno,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f0a25370ec287c42c0b2e1af53ec786d.jpg,,,https://app.seniorplace.com/communities/show/eb0efdb1-b92d-4a2f-93aa-967969a8fb8c,https://app.seniorplace.com/communities/show/eb0efdb1-b92d-4a2f-93aa-967969a8fb8c,2025-01-18,SeniorPlace Retry,publish
Sierra Way Home 2,,"11 East Sierra Way, Chula Vista, Ca 91911",Chula Vista,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/d15f2b34fe2c727358f7cdd74cea87b5.jpg,,,https://app.seniorplace.com/communities/show/1c95218d-11aa-4db4-bf70-b63db5df3578,https://app.seniorplace.com/communities/show/1c95218d-11aa-4db4-bf70-b63db5df3578,2025-01-18,SeniorPlace Retry,publish
Sierra West Rcfe,,"209 Grays Peak Court, Roseville, Ca 95747",Roseville,CA,,Assisted Living Home,,,,https://app.seniorplace.com/communities/show/60b082a6-a775-4c31-a935-c1547b60b485,https://app.seniorplace.com/communities/show/60b082a6-a775-4c31-a935-c1547b60b485,2025-01-18,SeniorPlace Retry,publish
Siesta Assisted Living,,"163 North Pasadena Avenue, Azusa, Ca 91702",Azusa,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/0fe5fa5f3bd9b2387c2464be984e39cd.jpg,,,https://app.seniorplace.com/communities/show/6f30504d-41ae-40ea-a3f8-70f4041deb3e,https://app.seniorplace.com/communities/show/6f30504d-41ae-40ea-a3f8-70f4041deb3e,2025-01-18,SeniorPlace Retry,publish
Siesta Care Home,,"335 South Siesta Avenue, Avocado Heights, Ca 91746",Avocado Heights,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/304f119df041d9f6fdd4ef455044217b.jpg,,,https://app.seniorplace.com/communities/show/808c2e6b-6179-4ee3-a851-74439d5249b2,https://app.seniorplace.com/communities/show/808c2e6b-6179-4ee3-a851-74439d5249b2,2025-01-18,SeniorPlace Retry,publish
Siesta Vista Home,,"15860 Siesta Vista Drive, San Jose, Ca 95127",San Jose,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/02d8d7df441819765d498aa42ad0a0ce.jpg,,,https://app.seniorplace.com/communities/show/e8c90707-7a08-4acd-9c22-1a5bc35c98dc,https://app.seniorplace.com/communities/show/e8c90707-7a08-4acd-9c22-1a5bc35c98dc,2025-01-18,SeniorPlace Retry,publish
Signature Adult Care,,"257 Garrett Avenue, Chula Vista, Ca 91910",Chula Vista,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/4045b09b2e328478e11829231d7ad7b3.jpg,,,https://app.seniorplace.com/communities/show/5d73b4ad-093e-4da9-a793-537c7d21a6bb,https://app.seniorplace.com/communities/show/5d73b4ad-093e-4da9-a793-537c7d21a6bb,2025-01-18,SeniorPlace Retry,publish
Signature Living On Story Ridge Way,,"8400 Story Ridge Way, Sacramento, Ca 95843",Sacramento,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a9ba80d3979a9696b32a6e8e498a399c.jpg,,,https://app.seniorplace.com/communities/show/52ac4458-9ac1-468f-874c-190033647a3a,https://app.seniorplace.com/communities/show/52ac4458-9ac1-468f-874c-190033647a3a,2025-01-18,SeniorPlace Retry,publish
Signature Living On Winding Way,,"6258 Winding Way, Carmichael, Ca 95608",Carmichael,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/735048613b109ad6c632ec89dfef9421.jpg,,,https://app.seniorplace.com/communities/show/11531f89-eff8-4fd6-8351-8ff4764f6349,https://app.seniorplace.com/communities/show/11531f89-eff8-4fd6-8351-8ff4764f6349,2025-01-18,SeniorPlace Retry,publish
Signature Living On Winding Way Ii,,"6270 Winding Way, Carmichael, Ca 95608",Carmichael,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/82b6b5af0e9fbf31ac479f142821b490.jpg,,,https://app.seniorplace.com/communities/show/cd6cea8b-2828-49b1-b829-afd47bb6f8b0,https://app.seniorplace.com/communities/show/cd6cea8b-2828-49b1-b829-afd47bb6f8b0,2025-01-18,SeniorPlace Retry,publish
Signature Living On Winding Way Iii,,"6264 Winding Way, Carmichael, Ca 95608",Carmichael,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/7af31c4817659f659adb3c37479a0eb4.jpg,,,https://app.seniorplace.com/communities/show/0b26a4af-07d7-4219-b28f-692b1f8e4065,https://app.seniorplace.com/communities/show/0b26a4af-07d7-4219-b28f-692b1f8e4065,2025-01-18,SeniorPlace Retry,publish
Signature Living Rcfe,,"7315 Pocket Road, Sacramento, Ca 95831",Sacramento,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/56babfa8d92e152ebb55fa63d43c9e58.jpg,,,https://app.seniorplace.com/communities/show/65a98b05-cd45-4e0c-99d6-9ce520306053,https://app.seniorplace.com/communities/show/65a98b05-cd45-4e0c-99d6-9ce520306053,2025-01-18,SeniorPlace Retry,publish
