ID,Title,RawType,Normalized,Unknown,Status,SeniorPlaceURL,SeniorlyURL
,Seniorcare Llc Kriss House,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/489d5a9d-274f-49ed-8830-e57a6b66f294,
,Seniorcare Llc Solano House,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/0196084f-a6a6-4b0c-a577-96d3c10c79f1,
,Seniorcare Llc Wisconsin House,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/7dc37a31-a6ec-46e2-8ab0-e9f42d209587,
,Serenity At Woodlands,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/3851e760-8fa4-43a3-bf22-604a75dad219,
,Serenity At Woodlands,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/f8f7ec2f-93e8-4d55-b0d7-c936bf296d0b,
,Serenity Home Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/2e1e63d0-2ca0-4ad2-ac0f-11c4e493aaaa,
,Serenity Hospice Of Utah,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/210e1052-9031-4747-8a44-b9fb6b41d6f1,
,Serenity House,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/805d0645-e919-43a2-8a1d-10ab42f54ef2,
,Serenity House Andes Ct,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/a4d49598-4e95-4d86-9be0-0d5089b3ffb8,
,Serenity House Assisted Living Applewood,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/0144a203-191a-4547-9ebe-1811af63c6a0,
,Serenity House Assisted Living Centennial,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/3970049b-b14b-43e1-af7e-84fa0a7c5250,
,Serenity House Assisted Living Hinsdale,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/cf128dc6-656a-4af8-bf6d-1150d4cd9ab6,
,Serenity House Assisted Living Hoyt Street,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/f6a80c12-3f45-4eed-b999-94b33c4ce37e,
,Serenity House Assisted Living Hunters Hill,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/f1e73b93-8ba9-44a2-93fa-ff1bfad70f38,
,Serenity House Assisted Living I,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/8f5b81ab-c5b6-4d8e-af1a-5fcb7cb5a371,
,Serenity House Assisted Living Ii,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/7ea6a63f-41d3-4dcb-bd2e-afba16c3bed5,
,Serenity House Assisted Living Iii,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/81e812cd-b109-49b1-8573-df6f18c1d52d,
,Serenity House Assisted Living Iv,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/b70b9789-94bb-4241-ad00-7c58e5e327b4,
,Serenity House Assisted Living Ix,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/c3de3beb-d15e-4f1d-b932-dfcfd35097db,
,Serenity House Assisted Living Kit Carson,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/12571a31-d267-48be-a196-65a5ea8c3c63,
,Serenity House Assisted Living Littleton,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/74fe0757-2e74-4b54-95c9-759c00ad6061,
,Serenity House Assisted Living Portland Drive,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/45c2a153-8b47-4a5c-a9c9-b611ea4c75a1,
,Serenity House Assisted Living V,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/3b63ccc6-38b2-41a3-b3f9-5782568acb1d,
,Serenity House Assisted Living Vi,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/ebfc9b39-f415-4189-b58e-080f9e600f20,
,Serenity House Assisted Living Vii,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/cee35966-bfc0-40cf-9117-a3ecfd6bad3f,
,Serenity House Assisted Living Viii,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/18dd0c23-c663-42f9-8553-9d17ceedcb15,
,Serenity Place Residential Care,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/ee45b94e-1fc3-440d-a5a3-d2f86f176f11,
,Seven Lakes Memory Care,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/a0dc5326-5da5-4891-9308-ecd36e24de71,
,Shalom Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/af220987-b238-4cea-b799-8e32055bb72c,
,Shalom Home Care,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/b070ebb6-8415-4743-9c58-41bfa67fa2bd,
,Shanas Place Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/058bf0d7-299d-4bc2-a377-5c0a2ad00f57,
,Sharmar Village Senior Care Community,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/e5d913ee-6f87-4342-a788-f95fe002fe03,
,Sierra Springs Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/4458b356-1872-42d0-a3d8-7cb72a8a31ab,
,Sierra Vista Retirement Community,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/d3abd9c9-8483-465e-b0ea-2a26e1a0540b,
,Signature Healthcare At Home,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/229aaade-506e-4649-adc5-9b303a54e0ac,
,Silver Lake Healthcare,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/c4b72429-c1cc-49e4-9c10-d6d8b722e152,
,Silverton Of Cascadia,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/dcc5485a-b646-4f74-ac25-68aff77780cc,
,Singing Arrow Afh,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/6f954f26-3ce1-4e1d-8f5b-e259383887b3,
,Sky Active Living Parkwood Estates,a:1:{i:0;i:6;}; field_682fc481aaf60,Independent Living,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/f3c69579-e872-4bd8-a7b2-ec4e648e5227,
,Sky Pointe Retirement Resort,a:1:{i:0;i:6;}; field_682fc481aaf60,Independent Living,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/32647bb8-f7e2-402f-b10f-a17e35ea25d5,
,Slp Colorado,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/657fa374-21c3-4b50-bb38-6b0c0f7e7cc1,
,Slp Colorado Tbi,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/bc21e29b-f8e5-4c97-a5a6-6d40ce4e3b83,
,Soaring House,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/34d69e17-db6b-420f-a67d-cebb182a91ce,
,Solange At Apple Tree,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/e6f1e886-89dc-45ca-8dc8-46cdefa4b6ac,
,Solange At Apple Tree,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/af09a497-87fa-459a-b1ed-6b4dbbef32d4,
,Solange At East Side,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/de91a171-77f5-4440-a8ce-11b56ae7b13d,
,Solange At Keenan,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/6972afe6-dab7-44c7-8e2a-ef319db97868,
,Solange At North Logan,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/8363db68-b81e-4c17-967f-412d7523182b,
,Solange At The Citadel,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/fa98d7da-a0b2-4d1c-aed1-35b6cc1586a8,
,Solange At The Lodge,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/1372a7ac-de2b-487b-add8-36e016b4deb9,
,Solange Memory Care At Comfort Care,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/a9b5613c-1440-47fc-be9d-8899d67f5dcc,
,Solista Orem,a:1:{i:0;i:6;}; field_682fc481aaf60,Independent Living,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/8a2a5dbf-beb9-4902-a6a9-71f07fe73613,
,Solista Colorado Springs Cogir,a:1:{i:0;i:6;}; field_682fc481aaf60,Independent Living,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/594c0d7d-f321-4592-b923-611597ab2695,
,Solista Longmont,a:1:{i:0;i:6;}; field_682fc481aaf60,Independent Living,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/da632416-049d-4688-8bab-78fd5273c950,
,Solstice Hospice And Palliative Care,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/59ea2fcb-1526-4844-a8cd-5af79cc58e43,
,Solstice Senior Living At Grand Valley,a:1:{i:0;i:6;}; field_682fc481aaf60,Independent Living,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/c6d9dcb0-3795-473b-8f39-c3d12123ae3e,
,Solstice Senior Living At Mesa View,a:1:{i:0;i:6;}; field_682fc481aaf60,Independent Living,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/d51e174b-f33c-4f53-83b5-a6a5361bf9ea,
,Solstice Senior Living At Sandy,a:1:{i:0;i:6;}; field_682fc481aaf60,Independent Living,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/794418c5-bae7-443c-b615-af2d6b9aa7c7,
,Solstice Senior Living At Sandy,a:1:{i:0;i:6;}; field_682fc481aaf60,Independent Living,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/b20a9c1e-e249-4ac6-b83b-59f93b282103,
,Someren Glen Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/3331a275-ec3f-4f8f-b7f1-00d685391859,
,Sopris Lodge At Carbondale,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/ed4e67be-354c-460a-97a4-da3be2322221,
,South Davis Specialty Care,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/1522023e-8f0d-4dd8-8802-202342a6c309,
,South Jordan View Retirement Community,a:1:{i:0;i:6;}; field_682fc481aaf60,Independent Living,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/e98b1700-bfb3-4736-b351-0df663f7b43a,
,South Ogden Post Acute,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/13a4de90-5df9-405d-a2af-f5eb49290a76,
,Southern Utah Hospice And Home Care,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/5d216a43-ae3e-414a-ad0e-fc82eddecf00,
,Southern Utah Veterans Home Ivins,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/651db31b-0a1d-4240-8d5a-f3522af1dd8a,
,Southgate Senior Living Stellar Living,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/1e0beeeb-5251-48c5-bcd4-ac3f5ed5f2ec,
,Southwest Endoscopy,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/50427d7b-708b-475a-a6a3-8f5e63871a50,
,Spanish Fork Rehabilitation And Nursing,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/cd190152-1af4-4c17-b83e-422009efe337,
,Spaulding Home,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/55790fa5-55ce-4a6e-88d1-e513628bd74f,
,Spring Creek Healthcare Center,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/11afb11a-b36e-4a1e-8028-cc5662d08c5b,
,Spring Gardens Draper,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/34b2afb5-c635-49e5-be2a-31f299bc644a,
,Spring Gardens Heber,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living, Memory Care","0, 2, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/54f7c8be-6294-4a06-9a5b-00a386dbf945,
,Spring Gardens Holladay,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/429291c2-6fd6-4e9c-b0bf-b5e389e635bb,
,Spring Gardens Mapleton,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/07e9499e-cd30-426c-97ff-aa6d1d3e66a4,
,Spring Gardens Meridian,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/840698d5-3f78-4ee4-8125-d947370ae0ff,
,Spring Gardens Midvale,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/e8580538-23f0-442e-a246-cd1a92a9b0f7,
,Spring Gardens Of Lindon,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/8fcae84e-7e61-430f-9fcb-6d3d90598af7,
,Spring Gardens Of St George,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/abb1cb72-06ab-4afe-a001-d6abf4f403d8,
,Spring Gardens Senior Living,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/9d27742e-24ee-4abe-a591-4fa37af60d27,
,Spring Ridge Park Assisted Living,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/7a5c3fd7-31f9-42c8-a194-3ef4c9ba44ae,
,Spring Water Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/d40e79d5-8776-47da-8f61-04cfcae7aa57,
,Springbrooke Retirement And Assisted Living,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living, Memory Care","0, 2, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/5626b81f-ffba-4a54-adb4-f3e99810d2d2,
,Springs Ranch Memory Care Community,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/0e3e731a-0a13-4fc4-a1ad-d92d840bf800,
,Springwood Retirement,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living, Memory Care","0, 2, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/cc1bbb1d-8446-423b-9acc-df68c4f41e62,
,Spruce House,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/ca349012-ad90-4529-97e8-5be7985f983b,
,Ssa Viii Llc Dba Generations At Lewiston,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/62910580-6b36-450d-81af-b79b0986fd3e,
,St Andrews Village,a:2:{i:0;i:162;i:1;i:6;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/fcfa9278-e32e-454f-8596-6c3198191949,
,St Andrews Village,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/aeee9d0a-d37b-445b-8973-1e933c55ef75,
,St Annas Home,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/ce0b4043-3dee-4213-a21d-e904fc445776,
,St Bernadette Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/a48e734c-c1b3-4c84-9e1a-5cc6da87dfdf,
,St Francis Assisted Living Facility,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/460e6577-45de-4af8-9e6d-3caa2ceabda3,
,St Francis Assisted Living Ii,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/8991e185-fc2d-491b-93a7-51cb08cdbbb6,
,St George Rehabilitation,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/8e3ee59e-5a95-4a0b-bfe7-ce43e875b292,
,St Joseph Villa Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/0f0b9042-bc24-4b41-a317-d4815818ca02,
,St Lukes Home Care Hospice,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/1bab46e1-73c8-4381-96b2-5741325681e3,
,St Michaels Namaste House,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/0e1871fb-a980-4b88-a1f2-76522ecabf62,
,St Petro Laurel Haus,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/84b41ea8-6021-4400-be19-576812ac0b5d,
,Stages Assisted Living Residence,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/49e99797-239e-423a-931a-6a54c35d856b,
,Starlight Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/7ad83cc8-9a43-4a91-8eda-915633882c7b,
,Starlight House,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/516c3d2e-82ff-415f-aa63-2b18af5a78e2,
,Stephens Farm At Adeo Colorado,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/2adb9767-c2c6-442b-9d27-c15fc3389c25,
,Sterling Courtan Elegant Assisted Living Community,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/14fb80fc-9ecc-4359-9ccc-4ae254c2a4e8,
,Stonebridge Assisted Living,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/4ae60b2d-f8cd-4fd3-91c8-7e792657ac1e,
,Stonebridge Assisted Living Of Wendell,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/747bd0c0-f83a-4341-9d31-b8a0b1c9a77a,
,Stonebridge Retirement Community,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/fe677be6-c335-4fb0-be7f-5ad68e889afb,
,Stonecreek Of Flying Horse,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/3aca4b3a-7007-4c02-bd02-283a47c8930a,
,Stonecreek Of Littleton,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/59fb08ad-7781-4aca-8c22-2984fa77a97b,
,Stonehenge Of American Fork,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/0d87744e-a724-4303-9382-0e232c220a32,
,Stonehenge Of Cedar City,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/129056ca-7753-414c-aac2-134fe481443f,
,Stonehenge Of Ogden,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/c8bfea49-0493-4056-904d-058451fdf462,
,Stonehenge Of Richfield,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/810eafa6-ec9c-4960-8aa7-0219fc69eeb6,
,Stonehenge Of Springville,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/49668dfb-c40e-4112-86ba-b863d370565d,
,Stoneridge At Centerra,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/95603cb3-c508-4f0d-b76c-75e776a447eb,
,Stoney Brooke Assisted Living Riverdale,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/447e75a1-d46a-462f-b540-e3377e59cdfb,
,Streamside Alzheimer Care,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/21ca1693-5166-47b4-aa91-0d9eb36b065a,
,Suites At Clermont Park Care Center The,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/783d3ec3-ec34-4cc2-9b43-0e38323d57f9,
,Suites At Someren Glen Care Center The,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/ded55bdc-9952-4564-a44e-dcccad9ab734,
,Summerfield Retirement Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/59b9e3b6-91dd-4a24-baa0-c5c32536539c,
,Summit Glen Gracious Retirement Living,a:1:{i:0;i:6;}; field_682fc481aaf60,Independent Living,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/be825ada-1607-4b45-bd4e-9f465fb916f8,
,Summit Senior Living,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/fa068eb5-a3d5-4629-8c8e-4b319de5c050,
